h21deg5p1	10.602	21.0608	5.01801	2676.31	1.59681e+09	1	3.98599e+07	8748300	0.75665	1.67604e-06	0.439056	6.43764
d21deg5p1	10.602	21.0608	5.01801	3094.38	1.59681e+09	1	4.45714e+07	10102891	1.16134	1.93785e-06	0.56133	10.9896
d29deg2p4	10.602	29.0158	2.36136	3094.38	3.39331e+09	1	5e+07	10082474	1.10916	9.11905e-07	1.03599	9.52517
h29deg2p4	10.602	29.0158	2.36136	2676.31	3.39331e+09	1	5e+07	10080518	0.691736	7.88703e-07	0.66476	5.2852
h21deg5p1	10.602	21.0608	5.01801	2676.31	1.59681e+09	1	3.98599e+07	8748300	0.75665	1.67604e-06	0.439056	6.43764
d21deg5p1	10.602	21.0608	5.01801	3094.38	1.59681e+09	1	4.45714e+07	10102891	1.16134	1.93785e-06	0.56133	10.9896
d29deg2p0	10.602	29.0158	1.96797	3094.38	4.07163e+09	1	5e+07	10082994	1.63012	7.59986e-07	1.76392	13.5168
h29deg2p0	10.602	29.0158	1.96797	2676.31	4.07163e+09	1	5e+07	10080906	0.980637	6.57308e-07	1.08902	7.21615
h21deg4p0	10.602	21.0608	3.93593	2676.31	2.03581e+09	1	5e+07	10104084	1.91262	1.31462e-06	1.4953	19.862
d21deg4p0	10.602	21.0608	3.93593	3094.38	2.03581e+09	1	5e+07	10105056	3.0994	1.51997e-06	2.3354	35.8704
h39deg2p5	10.602	39.0008	2.46046	2676.31	3.25664e+09	1	4.24538e+07	9215201	0.0301827	8.21802e-07	0.0193646	0.14665
d25deg4p4	10.602	25.0058	4.32932	3094.38	1.85082e+09	1	4.37335e+07	10092703	0.371227	1.67189e-06	0.178865	3.01816
h21deg3p3	10.602	21.0608	3.24724	2676.31	2.46758e+09	1	5e+07	10103150	2.77379	1.08459e-06	2.56087	28.0615
d21deg3p3	10.602	21.0608	3.24724	3094.38	2.46758e+09	1	5e+07	10102957	4.6654	1.25401e-06	4.18507	53.0218
h39deg2p0	10.602	39.0008	1.96797	2676.31	4.07163e+09	1	5e+07	10048636	0.113283	6.57308e-07	0.0979508	0.64697
d25deg3p5	10.602	25.0058	3.44444	3094.38	2.32631e+09	1	5e+07	10093326	1.15825	1.33017e-06	0.863819	11.5975
h21deg2p7	10.602	21.0608	2.65665	2676.31	3.01613e+09	1	5e+07	10103730	3.50869	8.87333e-07	3.73434	33.4798
h39deg1p6	10.602	39.0008	1.57457	2676.31	5.08888e+09	1	5e+07	10049453	0.246225	5.25913e-07	0.268262	1.4178
d21deg2p7	10.602	21.0608	2.65665	3094.38	3.01613e+09	1	5e+07	10102640	6.08515	1.02594e-06	6.29364	65.2319
d25deg3p0	10.602	25.0058	2.95195	3094.38	2.71442e+09	1	5e+07	10094282	1.83713	1.13998e-06	1.59392	18.3417
h25deg4p4	10.602	25.0058	4.32932	2676.31	1.85082e+09	1	3.87462e+07	8407109	0.246788	1.44601e-06	0.145889	1.77354
h39deg1p3	10.602	39.0008	1.27928	2676.31	6.26355e+09	1	5e+07	10049749	0.392126	4.27284e-07	0.575235	2.47011
d33deg3p2	10.602	33.0008	3.14915	3094.38	2.54444e+09	1	4.438e+07	10070489	0.0809268	1.21613e-06	0.0423641	0.518835
d25deg2p5	10.602	25.0058	2.46046	3094.38	3.25664e+09	1	5e+07	10098081	2.65744	9.50175e-07	2.64435	25.3724
c21deg2p7	10.602	21.0608	2.65665	164.106	3.01613e+09	1	5e+07	10122960	36.2904	5.44093e-08	36.982	20.369
h33deg3p2	10.602	33.0008	3.14915	2676.31	2.54444e+09	1	3.94553e+07	8505282	0.0545507	1.05183e-06	0.0336813	0.301316
h25deg3p5	10.602	25.0058	3.44444	2676.31	2.32631e+09	1	5e+07	10093522	0.738589	1.15046e-06	0.571062	6.63126
d33deg2p6	10.602	33.0008	2.55856	3094.38	3.13177e+09	1	5e+07	10071267	0.280872	9.88059e-07	0.216383	2.15323
d39deg2p5	10.602	39.0008	2.46046	3094.38	3.25664e+09	1	4.66231e+07	10051107	0.0446074	9.50175e-07	0.0264302	0.252417
h33deg2p6	10.602	33.0008	2.55856	2676.31	3.13177e+09	1	5e+07	10067096	0.18658	8.54567e-07	0.147377	1.26788
c21deg3p3	10.602	21.0608	3.24724	164.106	2.46758e+09	1	5e+07	10123946	27.8138	6.65048e-08	24.7141	16.6398
d33deg2p1	10.602	33.0008	2.06606	3094.38	3.8783e+09	1	5e+07	10073668	0.61686	7.97869e-07	0.58421	4.69556
