h21deg3p3	10.602	21.035	3.244	2676.31	2.47004e+09	1	5e+07	10103150	2.80725	1.08351e-06	2.59096	28.3629
h21deg3p3	10.602	21.035	3.244	2676.31	2.47004e+09	1	5e+07	10103150	2.80725	1.08351e-06	2.59096	28.3629
h21deg2p7	10.602	21.035	2.654	2676.31	3.01915e+09	1	5e+07	10103730	3.55152	8.86446e-07	3.7777	33.8346
h21deg4p0	10.602	21.035	3.932	2676.31	2.03785e+09	1	5e+07	10104084	1.93858	1.3133e-06	1.51905	20.1573
d21deg3p3	10.602	21.035	3.244	3094.38	2.47004e+09	1	5e+07	10102957	4.63965	1.25276e-06	4.16171	52.6731
h21deg5p1	10.602	21.035	5.013	2676.31	1.59841e+09	1	4.00485e+07	10103077	0.774532	1.67436e-06	0.392375	6.6375
d21deg2p7	10.602	21.035	2.654	3094.38	3.01915e+09	1	5e+07	10102640	6.0961	1.02492e-06	6.29275	65.1575
d21deg5p1	10.602	21.035	5.013	3094.38	1.59841e+09	1	4.47175e+07	10102891	1.17681	1.93591e-06	0.579439	11.3329
d21deg4p0	10.602	21.035	3.932	3094.38	2.03785e+09	1	5e+07	10105056	3.08279	1.51845e-06	2.34407	35.9675
h21deg5p1	10.602	21.035	5.013	2676.31	1.59841e+09	1	4.00485e+07	8802560	0.774532	1.67436e-06	0.450302	6.63685
d21deg2p7	10.602	21.035	2.654	3094.38	3.01915e+09	1	5e+07	10102640	6.13649	1.02492e-06	6.34835	65.7332
d21deg3p3	10.602	21.035	3.244	3094.38	2.47004e+09	1	5e+07	10102957	4.70997	1.25276e-06	4.24234	53.6936
d21deg5p1	10.602	21.035	5.013	3094.38	1.59841e+09	1	4.47167e+07	10102891	1.22746	1.93591e-06	0.613053	11.9903
d21deg4p0	10.602	21.035	3.932	3094.38	2.03785e+09	1	5e+07	10105056	3.16389	1.51845e-06	2.4126	37.019
h21deg5p1	10.602	21.035	5.013	2676.31	1.59841e+09	1	4.00559e+07	8802560	0.771074	1.67436e-06	0.447307	6.5927
h21deg4p0	10.602	21.035	3.932	2676.31	2.03785e+09	1	5e+07	10104084	1.93467	1.3133e-06	1.51571	20.1131
h21deg3p3	10.602	21.035	3.244	2676.31	2.47004e+09	1	5e+07	10103150	2.79751	1.08351e-06	2.58632	28.312
h21deg2p7	10.602	21.035	2.654	2676.31	3.01915e+09	1	5e+07	10103730	3.5329	8.86446e-07	3.76524	33.723
c21deg5p1	10.602	21.035	5.013	164.106	1.59841e+09	1	4.47208e+07	10120066	6.90944	1.02668e-07	3.33446	3.46453
c21deg4p0	10.602	21.035	3.932	164.106	2.03785e+09	1	5e+07	10124096	18.5617	8.05289e-08	13.8026	11.253
c21deg3p3	10.602	21.035	3.244	164.106	2.47004e+09	1	5e+07	10123946	28.1555	6.64384e-08	24.9803	16.8022
c21deg2p7	10.602	21.035	2.654	164.106	3.01915e+09	1	5e+07	10122960	36.7949	5.4355e-08	37.4177	20.5884
h21deg3p3	10.602	21.035	3.244	2676.31	2.47004e+09	1	5e+07	10103150	2.79751	1.08351e-06	2.58632	28.312
