h21deg3p3	10.602	20.995	3.28658	2676.31	4.19102e+08	1	1e+07	1386988	2.70551	6.38583e-06	2.73242	24.2012
h21deg3p3	10.602	20.995	3.28658	2676.31	4.19102e+08	1	1e+07	1387001	2.70551	6.38583e-06	2.73185	24.1964
h21deg5p1	10.602	20.995	5.06261	2676.31	h21deg5p1	10.602	20.995	5.06261	2676.31	6.80187e+07	1	0	347318	0	3.93467e-05	0	0
h21deg5p1	10.602	20.995	5.06261	2676.31	272075	1	0	1403	0	0.00983667	0	0
h21deg5p1	10.602	20.995	5.06261	2676.31	272075	1	9089	1403	0.739925	0.00983667	0.414089	5.71478
h21deg5p1	10.602	20.995	5.06261	2676.31	6.80187e+07	1	2.2724e+06	347318	0.735916	3.93467e-05	0.424254	5.79777
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56552e+06	232866	0.308984	4.43005e-05	0.13283	1.37028
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56552e+06	232866	0.308984	4.43005e-05	0.971651	10.0236
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56552e+06	232866	0.308984	4.43005e-05	0.13283	1.37028
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56392e+06	232866	0.308982	4.43005e-05	0.13283	1.37028
h21deg3p3	10.602	20.995	3.28658	2676.31	1.77312e+09	1	5e+07	5876353	2.80814	1.50938e-06	2.72828	24.1988
h21deg4p0	10.602	20.995	3.98123	2676.31	1.46374e+09	1	5e+07	5876949	1.98859	1.8284e-06	1.64619	17.689
h21deg4p5	10.602	20.995	4.47507	2676.31	1.30222e+09	1	4.99387e+07	5879339	1.42425	2.0552e-06	0.999364	12.0755
h21deg5p1	10.602	20.995	5.06261	2676.31	1.15109e+09	1	4.44673e+07	5875367	0.838515	2.32503e-06	0.421796	5.7619
h21deg5p7	10.602	20.995	5.7	2676.31	1.02237e+09	1	3.10474e+07	3955943	0.380824	2.61775e-06	0.129944	1.34566
