h21deg3p3	10.602	21.035	3.244	2676.31	1.23502e+08	1	2.5e+06	505271	2.79592	2.16702e-05	2.58186	28.2695
d21deg2p7	10.602	21.035	2.654	3094.38	1.50957e+08	1	2.5e+06	503638	6.13338	2.04983e-05	6.33923	65.4446
d21deg3p3	10.602	21.035	3.244	3094.38	1.23502e+08	1	2.5e+06	504565	4.70971	2.50552e-05	4.23312	53.5151
d21deg5p1	10.602	21.035	5.013	3094.38	7.99204e+07	1	2.23617e+06	438944	1.22684	3.87182e-05	0.698096	11.8642
d21deg4p0	10.602	21.035	3.932	3094.38	1.01892e+08	1	2.5e+06	504599	3.16575	3.03691e-05	2.40689	36.8836
h21deg5p1	10.602	21.035	5.013	2676.31	7.99204e+07	1	2.00285e+06	439718	0.77225	3.34872e-05	0.446661	6.57706
h21deg4p0	10.602	21.035	3.932	2676.31	1.01892e+08	1	2.5e+06	505353	1.93429	2.62661e-05	1.51172	20.066
h21deg2p7	10.602	21.035	2.654	2676.31	1.50957e+08	1	2.5e+06	505301	3.53372	1.77289e-05	3.7631	33.7115
d21deg2p7	10.602	21.035	2.654	3094.38	1.50957e+08	1	2.5e+06	503638	6.09298	2.04983e-05	6.28358	64.87
d21deg3p3	10.602	21.035	3.244	3094.38	1.23502e+08	1	2.5e+06	504565	4.63939	2.50552e-05	4.15258	52.4969
d21deg5p1	10.602	21.035	5.013	3094.38	7.99204e+07	1	2.23622e+06	438944	1.17619	3.87182e-05	0.660136	11.2191
d21deg4p0	10.602	21.035	3.932	3094.38	1.01892e+08	1	2.5e+06	504599	3.08461	3.03691e-05	2.33844	35.8346
h21deg5p1	10.602	21.035	5.013	2676.31	7.99204e+07	1	2.00249e+06	439718	0.775711	3.34872e-05	0.449653	6.62111
h21deg4p0	10.602	21.035	3.932	2676.31	1.01892e+08	1	2.5e+06	505353	1.9382	2.62661e-05	1.51505	20.1102
h21deg3p3	10.602	21.035	3.244	2676.31	1.23502e+08	1	2.5e+06	505271	2.80565	2.16702e-05	2.58648	28.3202
h21deg2p7	10.602	21.035	2.654	2676.31	1.50957e+08	1	2.5e+06	505301	3.55234	1.77289e-05	3.77555	33.823
