d21deg3p3	10.602	20.995	3.28658	3094.38	1.77312e+09	1	5e+07	5874480	4.73879	1.74516e-06	4.47255	45.8521
d21deg4p0	10.602	20.995	3.98123	3094.38	1.46374e+09	1	5e+07	5876506	3.23317	2.11401e-06	2.57084	31.9376
d21deg4p5	10.602	20.995	4.47507	3094.38	1.30222e+09	1	5e+07	5877678	2.25253	2.37624e-06	1.50262	20.9867
d21deg5p1	10.602	20.995	5.06261	3094.38	1.15109e+09	1	4.80675e+07	5879088	1.28533	2.68822e-06	0.613392	9.69423
d21deg5p7	10.602	20.995	5.7	3094.38	1.02237e+09	1	3.83164e+07	5875853	0.570589	3.02667e-06	0.139454	2.48009
h21deg3p3	10.602	20.995	3.28658	2676.31	1.77312e+09	1	5e+07	5876353	2.80815	1.50938e-06	2.72829	24.1989
h21deg4p0	10.602	20.995	3.98123	2676.31	1.46374e+09	1	5e+07	5876949	1.98859	1.8284e-06	1.64617	17.6888
h21deg4p5	10.602	20.995	4.47507	2676.31	1.30222e+09	1	4.99369e+07	5879339	1.42425	2.0552e-06	0.999374	12.0756
h21deg5p1	10.602	20.995	5.06261	2676.31	1.15109e+09	1	4.44433e+07	5875358	0.838515	2.32503e-06	0.421791	5.76183
h21deg5p7	10.602	20.995	5.7	2676.31	1.02237e+09	1	3.10174e+07	3955943	0.380822	2.61775e-06	0.129944	1.34566
c21deg3p3	10.602	20.995	3.28658	164.106	1.77312e+09	1	5e+07	6126213	28.2855	9.25517e-08	26.4854	15.017
c21deg4p0	10.602	20.995	3.98123	164.106	1.46374e+09	1	5e+07	6124207	19.1129	1.12114e-07	14.896	10.2277
c21deg4p5	10.602	20.995	4.47507	164.106	1.30222e+09	1	5e+07	6126972	13.1813	1.2602e-07	8.55207	6.60324
c21deg5p1	10.602	20.995	5.06261	164.106	1.15109e+09	1	4.80678e+07	6125222	7.45079	1.42566e-07	3.49103	3.04853
c21deg5p7	10.602	20.995	5.7	164.106	1.02237e+09	1	3.83162e+07	6126974	3.31219	1.60515e-07	0.869776	0.8554
