10.602 1.80775242e+01 16.000 4.35428410e+02  4.07581275e-01
10.602 1.80505447e+01 16.000 4.33081730e+02  4.11271821e-01
10.602 1.80235652e+01 16.000 4.30767180e+02  4.14950232e-01
10.602 1.79965857e+01 16.000 4.28484160e+02  4.18485495e-01
10.602 1.79696062e+01 16.000 4.26232030e+02  4.22048683e-01
10.602 1.79426267e+01 16.000 4.24010280e+02  4.25542535e-01
10.602 1.79156472e+01 16.000 4.21818300e+02  4.28956671e-01
10.602 1.78886677e+01 16.000 4.19655460e+02  4.32333947e-01
10.602 1.78616882e+01 16.000 4.17521330e+02  4.35693005e-01
10.602 1.78347087e+01 16.000 4.15415280e+02  4.38990636e-01
10.602 1.78077293e+01 16.000 4.13336850e+02  4.42257879e-01
10.602 1.77807498e+01 16.000 4.11285550e+02  4.45475525e-01
10.602 1.77537703e+01 16.000 4.09260770e+02  4.48648875e-01
10.602 1.77267908e+01 16.000 4.07262120e+02  4.51826790e-01
10.602 1.76998113e+01 16.000 4.05289090e+02  4.54952874e-01
10.602 1.76728318e+01 16.000 4.03341220e+02  4.58052811e-01
10.602 1.76458523e+01 16.000 4.01418090e+02  4.61137123e-01
10.602 1.76188728e+01 16.000 3.99519170e+02  4.64243740e-01
10.602 1.75918933e+01 16.000 3.97644100e+02  4.67243907e-01
10.602 1.75649138e+01 16.000 3.95792420e+02  4.70210591e-01
10.602 1.75379343e+01 16.000 3.93963750e+02  4.73171898e-01
10.602 1.75109548e+01 16.000 3.92157590e+02  4.76115844e-01
10.602 1.74839753e+01 16.000 3.90373660e+02  4.79052636e-01
10.602 1.74569958e+01 16.000 3.88611570e+02  4.81942663e-01
10.602 1.74300163e+01 16.000 3.86870850e+02  4.84827673e-01
10.602 1.74030368e+01 16.000 3.85151150e+02  4.87695121e-01
10.602 1.73760573e+01 16.000 3.83452150e+02  4.90526696e-01
10.602 1.73490778e+01 16.000 3.81773470e+02  4.93355106e-01
10.602 1.73220983e+01 16.000 3.80114780e+02  4.96144011e-01
10.602 1.72951188e+01 16.000 3.78475680e+02  4.98939353e-01
10.602 1.72681393e+01 16.000 3.76855900e+02  5.01691700e-01
10.602 1.72411598e+01 16.000 3.75255100e+02  5.04432948e-01
10.602 1.72141803e+01 16.000 3.73672880e+02  5.07169621e-01
10.602 1.71872008e+01 16.000 3.72109070e+02  5.09868643e-01
10.602 1.71602213e+01 16.000 3.70563290e+02  5.12557697e-01
10.602 1.71332418e+01 16.000 3.69035160e+02  5.15226933e-01
10.602 1.71062623e+01 16.000 3.67524600e+02  5.17892444e-01
10.602 1.70792829e+01 16.000 3.66031130e+02  5.20540554e-01
10.602 1.70523034e+01 16.000 3.64554500e+02  5.23158463e-01
10.602 1.70253239e+01 16.000 3.63094480e+02  5.25759745e-01
10.602 1.69983444e+01 16.000 3.61650820e+02  5.28153828e-01
10.602 1.69713649e+01 16.000 3.60223210e+02  5.30953650e-01
10.602 1.69443854e+01 16.000 3.58811370e+02  5.33515725e-01
10.602 1.69174059e+01 16.000 3.57415100e+02  5.36089501e-01
10.602 1.68904264e+01 16.000 3.56034120e+02  5.38618294e-01
10.602 1.68634469e+01 16.000 3.54668240e+02  5.41150160e-01
10.602 1.68364674e+01 16.000 3.53317110e+02  5.43680672e-01
10.602 1.68094879e+01 16.000 3.51980650e+02  5.46175307e-01
10.602 1.67825084e+01 16.000 3.50658510e+02  5.48672372e-01
10.602 1.67555289e+01 16.000 3.49350520e+02  5.51161361e-01
10.602 1.67285494e+01 16.000 3.48056460e+02  5.53627398e-01
10.602 1.67015699e+01 16.000 3.46776150e+02  5.56117163e-01
10.602 1.66745904e+01 16.000 3.45509250e+02  5.58572015e-01
10.602 1.66476109e+01 16.000 3.44255710e+02  5.61013276e-01
10.602 1.66206314e+01 16.000 3.43015230e+02  5.63439520e-01
10.602 1.65936519e+01 16.000 3.41787660e+02  5.65898025e-01
10.602 1.65666724e+01 16.000 3.40572780e+02  5.68318286e-01
10.602 1.65396929e+01 16.000 3.39370420e+02  5.71542500e-01
10.602 1.65127134e+01 16.000 3.38180420e+02  5.73920272e-01
10.602 1.64857339e+01 16.000 3.37002560e+02  5.75490336e-01
10.602 1.64587544e+01 16.000 3.35836640e+02  5.77865804e-01
10.602 1.64317749e+01 16.000 3.34682620e+02  5.80246784e-01
10.602 1.64047954e+01 16.000 3.33540160e+02  5.82613585e-01
10.602 1.63778160e+01 16.000 3.32409150e+02  5.84973109e-01
10.602 1.63508365e+01 16.000 3.31289520e+02  5.87325015e-01
10.602 1.63238570e+01 16.000 3.30180970e+02  5.91224152e-01
10.602 1.62968775e+01 16.000 3.29083470e+02  5.92026412e-01
10.602 1.62698980e+01 16.000 3.27996730e+02  5.94349115e-01
10.602 1.62429185e+01 16.000 3.26920720e+02  5.96684561e-01
10.602 1.62159390e+01 16.000 3.25855260e+02  5.99005290e-01
10.602 1.61889595e+01 16.000 3.24800200e+02  6.01302296e-01
10.602 1.61619800e+01 16.000 3.23755340e+02  6.03626547e-01
10.602 1.61350005e+01 16.000 3.22720670e+02  6.05928477e-01
10.602 1.61080210e+01 16.000 3.21695980e+02  6.08222630e-01
10.602 1.60810415e+01 16.000 3.20681090e+02  6.10519829e-01
10.602 1.60540620e+01 16.000 3.19675990e+02  6.12809380e-01
10.602 1.60270825e+01 16.000 3.18680480e+02  6.15084862e-01
10.602 1.60001030e+01 16.000 3.17694460e+02  6.17357584e-01
10.602 1.59731235e+01 16.000 3.16717740e+02  6.19636388e-01
10.602 1.59461440e+01 16.000 3.15750340e+02  6.21888730e-01
10.602 1.59191645e+01 16.000 3.14791990e+02  6.24151268e-01
10.602 1.58921850e+01 16.000 3.13842680e+02  6.26407851e-01
10.602 1.58652055e+01 16.000 3.12902220e+02  6.28638152e-01
10.602 1.58382260e+01 16.000 3.11970610e+02  6.30881650e-01
10.602 1.58112465e+01 16.000 3.11047640e+02  6.33108764e-01
10.602 1.57842670e+01 16.000 3.10133270e+02  6.36027792e-01
10.602 1.57572875e+01 16.000 3.09227330e+02  6.38221530e-01
10.602 1.57303080e+01 16.000 3.08329770e+02  6.39755441e-01
10.602 1.57033285e+01 16.000 3.07440460e+02  6.41961756e-01
10.602 1.56763491e+01 16.000 3.06559390e+02  6.44163628e-01
10.602 1.56493696e+01 16.000 3.05686310e+02  6.47788628e-01
10.602 1.56223901e+01 16.000 3.04821260e+02  6.49968489e-01
10.602 1.55954106e+01 16.000 3.03964080e+02  6.50703411e-01
10.602 1.55684311e+01 16.000 3.03114720e+02  6.52861411e-01
10.602 1.55414516e+01 16.000 3.02273070e+02  6.55019592e-01
10.602 1.55144721e+01 16.000 3.01439000e+02  6.57168962e-01
10.602 1.54874926e+01 16.000 3.00612490e+02  6.59303833e-01
10.602 1.54605131e+01 16.000 2.99793430e+02  6.61432579e-01
10.602 1.54335336e+01 16.000 2.98981720e+02  6.63563294e-01
10.602 1.54065541e+01 16.000 2.98177280e+02  6.65670823e-01
10.602 1.53795746e+01 16.000 2.97380100e+02  6.67770036e-01
10.602 1.53525951e+01 16.000 2.96590030e+02  6.69872262e-01
10.602 1.53256156e+01 16.000 2.95806980e+02  6.71957499e-01
10.602 1.52986361e+01 16.000 2.95030910e+02  6.74037404e-01
10.602 1.52716566e+01 16.000 2.94261720e+02  6.76103757e-01
10.602 1.52446771e+01 16.000 2.93499360e+02  6.78167316e-01
10.602 1.52176976e+01 16.000 2.92743740e+02  6.80247967e-01
10.602 1.51907181e+01 16.000 2.91994810e+02  6.82291139e-01
10.602 1.51637386e+01 16.000 2.91252470e+02  6.84331496e-01
10.602 1.51367591e+01 16.000 2.90516600e+02  6.86357877e-01
10.602 1.51097796e+01 16.000 2.89787230e+02  6.88369987e-01
10.602 1.50828001e+01 16.000 2.89064270e+02  6.90387708e-01
10.602 1.50558206e+01 16.000 2.88347600e+02  6.92382298e-01
10.602 1.50288411e+01 16.000 2.87637150e+02  6.94372754e-01
10.602 1.50018616e+01 16.000 2.86932920e+02  6.96360414e-01
10.602 1.49748821e+01 16.000 2.86234770e+02  6.98330327e-01
10.602 1.49479027e+01 16.000 2.85542720e+02  7.00288964e-01
10.602 1.49209232e+01 16.000 2.84856630e+02  7.02256022e-01
10.602 1.48939437e+01 16.000 2.84176450e+02  7.04236554e-01
10.602 1.48669642e+01 16.000 2.83502140e+02  7.06173527e-01
10.602 1.48399847e+01 16.000 2.82833590e+02  7.08106818e-01
10.602 1.48130052e+01 16.000 2.82170780e+02  7.10030289e-01
10.602 1.47860257e+01 16.000 2.81513640e+02  7.11942714e-01
10.602 1.47590462e+01 16.000 2.80862090e+02  7.13846296e-01
10.602 1.47320667e+01 16.000 2.80216060e+02  7.15738225e-01
10.602 1.47050872e+01 16.000 2.79575530e+02  7.17628140e-01
10.602 1.46781077e+01 16.000 2.78940430e+02  7.19503397e-01
10.602 1.46511282e+01 16.000 2.78310640e+02  7.21372576e-01
10.602 1.46241487e+01 16.000 2.77686190e+02  7.23233144e-01
10.602 1.45971692e+01 16.000 2.77066930e+02  7.25083772e-01
10.602 1.45701897e+01 16.000 2.76452790e+02  7.26929338e-01
10.602 1.45432102e+01 16.000 2.75843840e+02  7.28765862e-01
10.602 1.45162307e+01 16.000 2.75239930e+02  7.30591657e-01
10.602 1.44892512e+01 16.000 2.74640960e+02  7.32410287e-01
10.602 1.44622717e+01 16.000 2.74046970e+02  7.34219767e-01
10.602 1.44352922e+01 16.000 2.73457820e+02  7.36007470e-01
10.602 1.44083127e+01 16.000 2.72873500e+02  7.37805565e-01
10.602 1.43813332e+01 16.000 2.72293910e+02  7.39587426e-01
10.602 1.43543537e+01 16.000 2.71719020e+02  7.41365403e-01
10.602 1.43273742e+01 16.000 2.71148800e+02  7.43132707e-01
10.602 1.43003947e+01 16.000 2.70583100e+02  7.44891531e-01
10.602 1.42734152e+01 16.000 2.70021940e+02  7.46644527e-01
10.602 1.42464358e+01 16.000 2.69465240e+02  7.48384877e-01
10.602 1.42194563e+01 16.000 2.68912960e+02  7.50116348e-01
10.602 1.41924768e+01 16.000 2.68364990e+02  7.51847548e-01
10.602 1.41654973e+01 16.000 2.67821320e+02  7.53558409e-01
10.602 1.41385178e+01 16.000 2.67281890e+02  7.55269556e-01
10.602 1.41115383e+01 16.000 2.66746580e+02  7.56987087e-01
10.602 1.40845588e+01 16.000 2.66215390e+02  7.58675640e-01
10.602 1.40575793e+01 16.000 2.65688260e+02  7.60359954e-01
10.602 1.40305998e+01 16.000 2.65165160e+02  7.62035748e-01
10.602 1.40036203e+01 16.000 2.64646030e+02  7.63706325e-01
10.602 1.39766408e+01 16.000 2.64130710e+02  7.65362548e-01
10.602 1.39496613e+01 16.000 2.63619230e+02  7.67015697e-01
10.602 1.39226818e+01 16.000 2.63111510e+02  7.68656427e-01
10.602 1.38957023e+01 16.000 2.62607480e+02  7.70249845e-01
10.602 1.38687228e+01 16.000 2.62107120e+02  7.71877131e-01
10.602 1.38417433e+01 16.000 2.61610350e+02  7.73490130e-01
10.602 1.38147638e+01 16.000 2.61117130e+02  7.75114588e-01
10.602 1.37877843e+01 16.000 2.60627350e+02  7.76717832e-01
10.602 1.37608048e+01 16.000 2.60141020e+02  7.78316965e-01
10.602 1.37338253e+01 16.000 2.59658050e+02  7.79912088e-01
10.602 1.37068458e+01 16.000 2.59178410e+02  7.81491798e-01
10.602 1.36798663e+01 16.000 2.58701970e+02  7.83055812e-01
10.602 1.36528868e+01 16.000 2.58228760e+02  7.84607103e-01
10.602 1.36259073e+01 16.000 2.57758700e+02  7.86164520e-01
10.602 1.35989278e+01 16.000 2.57291690e+02  7.87704536e-01
10.602 1.35719483e+01 16.000 2.56827730e+02  7.89245643e-01
10.602 1.35449689e+01 16.000 2.56366760e+02  7.90773451e-01
10.602 1.35179894e+01 16.000 2.55908660e+02  7.92294354e-01
10.602 1.34910099e+01 16.000 2.55453430e+02  7.93807601e-01
10.602 1.34640304e+01 16.000 2.55001020e+02  7.95315666e-01
10.602 1.34370509e+01 16.000 2.54551350e+02  7.96821739e-01
10.602 1.34100714e+01 16.000 2.54104390e+02  7.98296714e-01
10.602 1.33830919e+01 16.000 2.53660020e+02  7.99795974e-01
10.602 1.33561124e+01 16.000 2.53218260e+02  8.01270206e-01
10.602 1.33291329e+01 16.000 2.52779020e+02  8.02743413e-01
10.602 1.33021534e+01 16.000 2.52342250e+02  8.04201499e-01
10.602 1.32751739e+01 16.000 2.51907900e+02  8.05663828e-01
10.602 1.32481944e+01 16.000 2.51475920e+02  8.07108887e-01
10.602 1.32212149e+01 16.000 2.51046220e+02  8.08542472e-01
10.602 1.31942354e+01 16.000 2.50618800e+02  8.09974937e-01
10.602 1.31672559e+01 16.000 2.50193560e+02  8.11395898e-01
10.602 1.31402764e+01 16.000 2.49770450e+02  8.12812911e-01
10.602 1.31132969e+01 16.000 2.49349470e+02  8.14221573e-01
10.602 1.30863174e+01 16.000 2.48930480e+02  8.15626793e-01
10.602 1.30593379e+01 16.000 2.48513520e+02  8.17024456e-01
10.602 1.30323584e+01 16.000 2.48098480e+02  8.18405927e-01
10.602 1.30053789e+01 16.000 2.47685300e+02  8.19790975e-01
10.602 1.29783994e+01 16.000 2.47273970e+02  8.21165363e-01
10.602 1.29514199e+01 16.000 2.46864400e+02  8.22529236e-01
10.602 1.29244404e+01 16.000 2.46456540e+02  8.23891284e-01
10.602 1.28974609e+01 16.000 2.46050350e+02  8.25037950e-01
10.602 1.28704814e+01 16.000 2.45645800e+02  8.26388167e-01
10.602 1.28435019e+01 16.000 2.45242810e+02  8.27737188e-01
10.602 1.28165225e+01 16.000 2.44841320e+02  8.29068409e-01
10.602 1.27895430e+01 16.000 2.44441300e+02  8.30403547e-01
10.602 1.27625635e+01 16.000 2.44042720e+02  8.31732228e-01
10.602 1.27355840e+01 16.000 2.43645460e+02  8.33044512e-01
10.602 1.27086045e+01 16.000 2.43249540e+02  8.34544119e-01
10.602 1.26816250e+01 16.000 2.42854870e+02  8.35839062e-01
10.602 1.26546455e+01 16.000 2.42461460e+02  8.37133956e-01
10.602 1.26276660e+01 16.000 2.42069150e+02  8.38424383e-01
10.602 1.26006865e+01 16.000 2.41677950e+02  8.39700893e-01
10.602 1.25737070e+01 16.000 2.41287870e+02  8.40976461e-01
10.602 1.25467275e+01 16.000 2.40898770e+02  8.42244434e-01
10.602 1.25197480e+01 16.000 2.40510670e+02  8.43527386e-01
10.602 1.24927685e+01 16.000 2.40123470e+02  8.44788652e-01
10.602 1.24657890e+01 16.000 2.39737150e+02  8.46036770e-01
10.602 1.24388095e+01 16.000 2.39351650e+02  8.47282783e-01
10.602 1.24118300e+01 16.000 2.38966930e+02  8.48524124e-01
10.602 1.23848505e+01 16.000 2.38582950e+02  8.49756847e-01
