10.602 1.80775242e+01 16.000 4.35428410e+02  4.07226470e-01
10.602 1.80505447e+01 16.000 4.33081730e+02  4.10962262e-01
10.602 1.80235652e+01 16.000 4.30767180e+02  4.14695251e-01
10.602 1.79965857e+01 16.000 4.28484160e+02  4.18306022e-01
10.602 1.79696062e+01 16.000 4.26232030e+02  4.21889688e-01
10.602 1.79426267e+01 16.000 4.24010280e+02  4.25427665e-01
10.602 1.79156472e+01 16.000 4.21818300e+02  4.28889853e-01
10.602 1.78886677e+01 16.000 4.19655460e+02  4.32314595e-01
10.602 1.78616882e+01 16.000 4.17521330e+02  4.35718812e-01
10.602 1.78347087e+01 16.000 4.15415280e+02  4.39063954e-01
10.602 1.78077293e+01 16.000 4.13336850e+02  4.42378494e-01
10.602 1.77807498e+01 16.000 4.11285550e+02  4.45644718e-01
10.602 1.77537703e+01 16.000 4.09260770e+02  4.48856764e-01
10.602 1.77267908e+01 16.000 4.07262120e+02  4.52081548e-01
10.602 1.76998113e+01 16.000 4.05289090e+02  4.55256679e-01
10.602 1.76728318e+01 16.000 4.03341220e+02  4.58404930e-01
10.602 1.76458523e+01 16.000 4.01418090e+02  4.61536517e-01
10.602 1.76188728e+01 16.000 3.99519170e+02  4.64685168e-01
10.602 1.75918933e+01 16.000 3.97644100e+02  4.67736182e-01
10.602 1.75649138e+01 16.000 3.95792420e+02  4.70754366e-01
10.602 1.75379343e+01 16.000 3.93963750e+02  4.73764916e-01
10.602 1.75109548e+01 16.000 3.92157590e+02  4.76757979e-01
10.602 1.74839753e+01 16.000 3.90373660e+02  4.79741428e-01
10.602 1.74569958e+01 16.000 3.88611570e+02  4.82680904e-01
10.602 1.74300163e+01 16.000 3.86870850e+02  4.85614053e-01
10.602 1.74030368e+01 16.000 3.85151150e+02  4.88528704e-01
10.602 1.73760573e+01 16.000 3.83452150e+02  4.91408902e-01
10.602 1.73490778e+01 16.000 3.81773470e+02  4.94284378e-01
10.602 1.73220983e+01 16.000 3.80114780e+02  4.97122062e-01
10.602 1.72951188e+01 16.000 3.78475680e+02  4.99963442e-01
10.602 1.72681393e+01 16.000 3.76855900e+02  5.02764213e-01
10.602 1.72411598e+01 16.000 3.75255100e+02  5.05553237e-01
10.602 1.72141803e+01 16.000 3.73672880e+02  5.08335498e-01
10.602 1.71872008e+01 16.000 3.72109070e+02  5.11082311e-01
10.602 1.71602213e+01 16.000 3.70563290e+02  5.13818433e-01
10.602 1.71332418e+01 16.000 3.69035160e+02  5.16534210e-01
10.602 1.71062623e+01 16.000 3.67524600e+02  5.19246633e-01
10.602 1.70792829e+01 16.000 3.66031130e+02  5.21940267e-01
10.602 1.70523034e+01 16.000 3.64554500e+02  5.24604911e-01
10.602 1.70253239e+01 16.000 3.63094480e+02  5.27253067e-01
10.602 1.69983444e+01 16.000 3.61650820e+02  5.29621154e-01
10.602 1.69713649e+01 16.000 3.60223210e+02  5.32535883e-01
10.602 1.69443854e+01 16.000 3.58811370e+02  5.35143895e-01
10.602 1.69174059e+01 16.000 3.57415100e+02  5.37760086e-01
10.602 1.68904264e+01 16.000 3.56034120e+02  5.40334831e-01
10.602 1.68634469e+01 16.000 3.54668240e+02  5.42910543e-01
10.602 1.68364674e+01 16.000 3.53317110e+02  5.45483729e-01
10.602 1.68094879e+01 16.000 3.51980650e+02  5.48022846e-01
10.602 1.67825084e+01 16.000 3.50658510e+02  5.50560384e-01
10.602 1.67555289e+01 16.000 3.49350520e+02  5.53093720e-01
10.602 1.67285494e+01 16.000 3.48056460e+02  5.55603008e-01
10.602 1.67015699e+01 16.000 3.46776150e+02  5.58132311e-01
10.602 1.66745904e+01 16.000 3.45509250e+02  5.60629009e-01
10.602 1.66476109e+01 16.000 3.44255710e+02  5.63112090e-01
10.602 1.66206314e+01 16.000 3.43015230e+02  5.65580808e-01
10.602 1.65936519e+01 16.000 3.41787660e+02  5.68087646e-01
10.602 1.65666724e+01 16.000 3.40572780e+02  5.70547572e-01
10.602 1.65396929e+01 16.000 3.39370420e+02  5.74070934e-01
10.602 1.65127134e+01 16.000 3.38180420e+02  5.76474710e-01
10.602 1.64857339e+01 16.000 3.37002560e+02  5.77832722e-01
10.602 1.64587544e+01 16.000 3.35836640e+02  5.80248081e-01
10.602 1.64317749e+01 16.000 3.34682620e+02  5.82667924e-01
10.602 1.64047954e+01 16.000 3.33540160e+02  5.85073535e-01
10.602 1.63778160e+01 16.000 3.32409150e+02  5.87472255e-01
10.602 1.63508365e+01 16.000 3.31289520e+02  5.89862438e-01
10.602 1.63238570e+01 16.000 3.30180970e+02  5.93633338e-01
10.602 1.62968775e+01 16.000 3.29083470e+02  5.94638337e-01
10.602 1.62698980e+01 16.000 3.27996730e+02  5.96999335e-01
10.602 1.62429185e+01 16.000 3.26920720e+02  5.99371032e-01
10.602 1.62159390e+01 16.000 3.25855260e+02  6.01728563e-01
10.602 1.61889595e+01 16.000 3.24800200e+02  6.04064395e-01
10.602 1.61619800e+01 16.000 3.23755340e+02  6.06424112e-01
10.602 1.61350005e+01 16.000 3.22720670e+02  6.08766012e-01
10.602 1.61080210e+01 16.000 3.21695980e+02  6.11097208e-01
10.602 1.60810415e+01 16.000 3.20681090e+02  6.13425272e-01
10.602 1.60540620e+01 16.000 3.19675990e+02  6.15749572e-01
10.602 1.60270825e+01 16.000 3.18680480e+02  6.18059278e-01
10.602 1.60001030e+01 16.000 3.17694460e+02  6.20367272e-01
10.602 1.59731235e+01 16.000 3.16717740e+02  6.22678546e-01
10.602 1.59461440e+01 16.000 3.15750340e+02  6.24965738e-01
10.602 1.59191645e+01 16.000 3.14791990e+02  6.27262219e-01
10.602 1.58921850e+01 16.000 3.13842680e+02  6.29551224e-01
10.602 1.58652055e+01 16.000 3.12902220e+02  6.31815673e-01
10.602 1.58382260e+01 16.000 3.11970610e+02  6.34091323e-01
10.602 1.58112465e+01 16.000 3.11047640e+02  6.36351071e-01
10.602 1.57842670e+01 16.000 3.10133270e+02  6.39227458e-01
10.602 1.57572875e+01 16.000 3.09227330e+02  6.41455936e-01
10.602 1.57303080e+01 16.000 3.08329770e+02  6.43094023e-01
10.602 1.57033285e+01 16.000 3.07440460e+02  6.45331886e-01
10.602 1.56763491e+01 16.000 3.06559390e+02  6.47564264e-01
10.602 1.56493696e+01 16.000 3.05686310e+02  6.51662279e-01
10.602 1.56223901e+01 16.000 3.04821260e+02  6.53871865e-01
10.602 1.55954106e+01 16.000 3.03964080e+02  6.54197889e-01
10.602 1.55684311e+01 16.000 3.03114720e+02  6.56387430e-01
10.602 1.55414516e+01 16.000 3.02273070e+02  6.58576063e-01
10.602 1.55144721e+01 16.000 3.01439000e+02  6.60755837e-01
10.602 1.54874926e+01 16.000 3.00612490e+02  6.62922223e-01
10.602 1.54605131e+01 16.000 2.99793430e+02  6.65081388e-01
10.602 1.54335336e+01 16.000 2.98981720e+02  6.67242047e-01
10.602 1.54065541e+01 16.000 2.98177280e+02  6.69380386e-01
10.602 1.53795746e+01 16.000 2.97380100e+02  6.71510810e-01
10.602 1.53525951e+01 16.000 2.96590030e+02  6.73643686e-01
10.602 1.53256156e+01 16.000 2.95806980e+02  6.75758936e-01
10.602 1.52986361e+01 16.000 2.95030910e+02  6.77869652e-01
10.602 1.52716566e+01 16.000 2.94261720e+02  6.79966144e-01
10.602 1.52446771e+01 16.000 2.93499360e+02  6.82060539e-01
10.602 1.52176976e+01 16.000 2.92743740e+02  6.84169839e-01
10.602 1.51907181e+01 16.000 2.91994810e+02  6.86243997e-01
10.602 1.51637386e+01 16.000 2.91252470e+02  6.88316310e-01
10.602 1.51367591e+01 16.000 2.90516600e+02  6.90372949e-01
10.602 1.51097796e+01 16.000 2.89787230e+02  6.92413816e-01
10.602 1.50828001e+01 16.000 2.89064270e+02  6.94461627e-01
10.602 1.50558206e+01 16.000 2.88347600e+02  6.96486909e-01
10.602 1.50288411e+01 16.000 2.87637150e+02  6.98507696e-01
10.602 1.50018616e+01 16.000 2.86932920e+02  7.00525759e-01
10.602 1.49748821e+01 16.000 2.86234770e+02  7.02527621e-01
10.602 1.49479027e+01 16.000 2.85542720e+02  7.04518078e-01
10.602 1.49209232e+01 16.000 2.84856630e+02  7.06514925e-01
10.602 1.48939437e+01 16.000 2.84176450e+02  7.08538805e-01
10.602 1.48669642e+01 16.000 2.83502140e+02  7.10506464e-01
10.602 1.48399847e+01 16.000 2.82833590e+02  7.12470340e-01
10.602 1.48130052e+01 16.000 2.82170780e+02  7.14424899e-01
10.602 1.47860257e+01 16.000 2.81513640e+02  7.16368309e-01
10.602 1.47590462e+01 16.000 2.80862090e+02  7.18303404e-01
10.602 1.47320667e+01 16.000 2.80216060e+02  7.20227163e-01
10.602 1.47050872e+01 16.000 2.79575530e+02  7.22148311e-01
10.602 1.46781077e+01 16.000 2.78940430e+02  7.24055998e-01
10.602 1.46511282e+01 16.000 2.78310640e+02  7.25957294e-01
10.602 1.46241487e+01 16.000 2.77686190e+02  7.27849815e-01
10.602 1.45971692e+01 16.000 2.77066930e+02  7.29733461e-01
10.602 1.45701897e+01 16.000 2.76452790e+02  7.31611277e-01
10.602 1.45432102e+01 16.000 2.75843840e+02  7.33480245e-01
10.602 1.45162307e+01 16.000 2.75239930e+02  7.35339643e-01
10.602 1.44892512e+01 16.000 2.74640960e+02  7.37190969e-01
10.602 1.44622717e+01 16.000 2.74046970e+02  7.39034301e-01
10.602 1.44352922e+01 16.000 2.73457820e+02  7.40856850e-01
10.602 1.44083127e+01 16.000 2.72873500e+02  7.42688826e-01
10.602 1.43813332e+01 16.000 2.72293910e+02  7.44504386e-01
10.602 1.43543537e+01 16.000 2.71719020e+02  7.46317085e-01
10.602 1.43273742e+01 16.000 2.71148800e+02  7.48119134e-01
10.602 1.43003947e+01 16.000 2.70583100e+02  7.49912900e-01
10.602 1.42734152e+01 16.000 2.70021940e+02  7.51700780e-01
10.602 1.42464358e+01 16.000 2.69465240e+02  7.53476976e-01
10.602 1.42194563e+01 16.000 2.68912960e+02  7.55244519e-01
10.602 1.41924768e+01 16.000 2.68364990e+02  7.57010987e-01
10.602 1.41654973e+01 16.000 2.67821320e+02  7.58758874e-01
10.602 1.41385178e+01 16.000 2.67281890e+02  7.60506874e-01
10.602 1.41115383e+01 16.000 2.66746580e+02  7.62263019e-01
10.602 1.40845588e+01 16.000 2.66215390e+02  7.63989089e-01
10.602 1.40575793e+01 16.000 2.65688260e+02  7.65711807e-01
10.602 1.40305998e+01 16.000 2.65165160e+02  7.67425288e-01
10.602 1.40036203e+01 16.000 2.64646030e+02  7.69134525e-01
10.602 1.39766408e+01 16.000 2.64130710e+02  7.70829523e-01
10.602 1.39496613e+01 16.000 2.63619230e+02  7.72522245e-01
10.602 1.39226818e+01 16.000 2.63111510e+02  7.74202267e-01
10.602 1.38957023e+01 16.000 2.62607480e+02  7.75840392e-01
10.602 1.38687228e+01 16.000 2.62107120e+02  7.77507327e-01
10.602 1.38417433e+01 16.000 2.61610350e+02  7.79156059e-01
10.602 1.38147638e+01 16.000 2.61117130e+02  7.80819762e-01
10.602 1.37877843e+01 16.000 2.60627350e+02  7.82463788e-01
10.602 1.37608048e+01 16.000 2.60141020e+02  7.84102973e-01
10.602 1.37338253e+01 16.000 2.59658050e+02  7.85738827e-01
10.602 1.37068458e+01 16.000 2.59178410e+02  7.87360840e-01
10.602 1.36798663e+01 16.000 2.58701970e+02  7.88968054e-01
10.602 1.36528868e+01 16.000 2.58228760e+02  7.90052855e-01
10.602 1.36259073e+01 16.000 2.57758700e+02  7.92164526e-01
10.602 1.35989278e+01 16.000 2.57291690e+02  7.93749048e-01
10.602 1.35719483e+01 16.000 2.56827730e+02  7.95334202e-01
10.602 1.35449689e+01 16.000 2.56366760e+02  7.96906904e-01
