10.602 1.80775242e+01 16.000 4.35428410e+02  4.06644183e-01
10.602 1.80505447e+01 16.000 4.33081730e+02  4.10374634e-01
10.602 1.80235652e+01 16.000 4.30767180e+02  4.14135538e-01
10.602 1.79965857e+01 16.000 4.28484160e+02  4.17737854e-01
10.602 1.79696062e+01 16.000 4.26232030e+02  4.21314073e-01
10.602 1.79426267e+01 16.000 4.24010280e+02  4.24839005e-01
10.602 1.79156472e+01 16.000 4.21818300e+02  4.28296203e-01
10.602 1.78886677e+01 16.000 4.19655460e+02  4.31715728e-01
10.602 1.78616882e+01 16.000 4.17521330e+02  4.35113608e-01
10.602 1.78347087e+01 16.000 4.15415280e+02  4.38453573e-01
10.602 1.78077293e+01 16.000 4.13336850e+02  4.41706780e-01
10.602 1.77807498e+01 16.000 4.11285550e+02  4.44970088e-01
10.602 1.77537703e+01 16.000 4.09260770e+02  4.48211752e-01
10.602 1.77267908e+01 16.000 4.07262120e+02  4.51431421e-01
10.602 1.76998113e+01 16.000 4.05289090e+02  4.54604464e-01
10.602 1.76728318e+01 16.000 4.03341220e+02  4.57749011e-01
10.602 1.76458523e+01 16.000 4.01418090e+02  4.60876019e-01
10.602 1.76188728e+01 16.000 3.99519170e+02  4.64017684e-01
10.602 1.75918933e+01 16.000 3.97644100e+02  4.67066002e-01
10.602 1.75649138e+01 16.000 3.95792420e+02  4.70081680e-01
10.602 1.75379343e+01 16.000 3.93963750e+02  4.73089116e-01
10.602 1.75109548e+01 16.000 3.92157590e+02  4.76078551e-01
10.602 1.74839753e+01 16.000 3.90373660e+02  4.79057733e-01
10.602 1.74569958e+01 16.000 3.88611570e+02  4.81994429e-01
10.602 1.74300163e+01 16.000 3.86870850e+02  4.84924074e-01
10.602 1.74030368e+01 16.000 3.85151150e+02  4.87834849e-01
10.602 1.73760573e+01 16.000 3.83452150e+02  4.90712369e-01
10.602 1.73490778e+01 16.000 3.81773470e+02  4.93583977e-01
10.602 1.73220983e+01 16.000 3.80114780e+02  4.96418709e-01
10.602 1.72951188e+01 16.000 3.78475680e+02  4.99256588e-01
10.602 1.72681393e+01 16.000 3.76855900e+02  5.02054682e-01
10.602 1.72411598e+01 16.000 3.75255100e+02  5.04840687e-01
10.602 1.72141803e+01 16.000 3.73672880e+02  5.07619443e-01
10.602 1.71872008e+01 16.000 3.72109070e+02  5.10363970e-01
10.602 1.71602213e+01 16.000 3.70563290e+02  5.13097559e-01
10.602 1.71332418e+01 16.000 3.69035160e+02  5.15810518e-01
10.602 1.71062623e+01 16.000 3.67524600e+02  5.18516970e-01
10.602 1.70792829e+01 16.000 3.66031130e+02  5.21207942e-01
10.602 1.70523034e+01 16.000 3.64554500e+02  5.23870240e-01
10.602 1.70253239e+01 16.000 3.63094480e+02  5.26516650e-01
10.602 1.69983444e+01 16.000 3.61650820e+02  5.29173465e-01
10.602 1.69713649e+01 16.000 3.60223210e+02  5.31793849e-01
10.602 1.69443854e+01 16.000 3.58811370e+02  5.34092859e-01
10.602 1.69174059e+01 16.000 3.57415100e+02  5.37013061e-01
10.602 1.68904264e+01 16.000 3.56034120e+02  5.39585602e-01
10.602 1.68634469e+01 16.000 3.54668240e+02  5.42163292e-01
10.602 1.68364674e+01 16.000 3.53317110e+02  5.44733573e-01
10.602 1.68094879e+01 16.000 3.51980650e+02  5.47270618e-01
10.602 1.67825084e+01 16.000 3.50658510e+02  5.49808579e-01
10.602 1.67555289e+01 16.000 3.49350520e+02  5.52340776e-01
10.602 1.67285494e+01 16.000 3.48056460e+02  5.54848724e-01
10.602 1.67015699e+01 16.000 3.46776150e+02  5.57371182e-01
10.602 1.66745904e+01 16.000 3.45509250e+02  5.59865604e-01
10.602 1.66476109e+01 16.000 3.44255710e+02  5.62346801e-01
10.602 1.66206314e+01 16.000 3.43015230e+02  5.64815255e-01
10.602 1.65936519e+01 16.000 3.41787660e+02  5.67285351e-01
10.602 1.65666724e+01 16.000 3.40572780e+02  5.69791226e-01
10.602 1.65396929e+01 16.000 3.39370420e+02  5.72221335e-01
10.602 1.65127134e+01 16.000 3.38180420e+02  5.74668502e-01
10.602 1.64857339e+01 16.000 3.37002560e+02  5.78382267e-01
10.602 1.64587544e+01 16.000 3.35836640e+02  5.79469146e-01
10.602 1.64317749e+01 16.000 3.34682620e+02  5.81886931e-01
10.602 1.64047954e+01 16.000 3.33540160e+02  5.84290709e-01
10.602 1.63778160e+01 16.000 3.32409150e+02  5.86687713e-01
10.602 1.63508365e+01 16.000 3.31289520e+02  5.89075988e-01
10.602 1.63238570e+01 16.000 3.30180970e+02  5.92767617e-01
10.602 1.62968775e+01 16.000 3.29083470e+02  5.93847699e-01
10.602 1.62698980e+01 16.000 3.27996730e+02  5.96207176e-01
10.602 1.62429185e+01 16.000 3.26920720e+02  5.98576840e-01
10.602 1.62159390e+01 16.000 3.25855260e+02  6.00932394e-01
10.602 1.61889595e+01 16.000 3.24800200e+02  6.03267378e-01
10.602 1.61619800e+01 16.000 3.23755340e+02  6.05620617e-01
10.602 1.61350005e+01 16.000 3.22720670e+02  6.07957066e-01
10.602 1.61080210e+01 16.000 3.21695980e+02  6.10285822e-01
10.602 1.60810415e+01 16.000 3.20681090e+02  6.12611466e-01
10.602 1.60540620e+01 16.000 3.19675990e+02  6.14933736e-01
10.602 1.60270825e+01 16.000 3.18680480e+02  6.17247518e-01
10.602 1.60001030e+01 16.000 3.17694460e+02  6.19553697e-01
10.602 1.59731235e+01 16.000 3.16717740e+02  6.21869406e-01
10.602 1.59461440e+01 16.000 3.15750340e+02  6.24155617e-01
