10.602 21.035 2.64868e-01 3.89832e+00 1.17000e+01 3.14870e+00 5.32267e-02 9.70794e-01 1.65367e-02 1.78510e-02
10.602 21.035 2.63293e-01 3.88114e+00 1.17400e+01 3.26409e+00 5.36359e-02 1.00187e+00 1.65886e-02 1.78504e-02
10.602 21.035 2.61722e-01 3.86396e+00 1.17800e+01 3.14276e+00 5.24777e-02 9.60338e-01 1.61647e-02 1.79539e-02
10.602 21.035 2.60156e-01 3.84677e+00 1.18200e+01 3.00716e+00 5.11162e-02 9.14832e-01 1.56834e-02 1.80293e-02
10.602 21.035 2.58595e-01 3.82959e+00 1.18600e+01 3.20022e+00 5.24860e-02 9.69265e-01 1.60268e-02 1.80685e-02
10.602 21.035 2.57039e-01 3.81241e+00 1.19000e+01 3.29243e+00 5.28206e-02 9.92811e-01 1.60576e-02 1.80072e-02
10.602 21.035 2.55487e-01 3.79523e+00 1.19400e+01 3.25651e+00 5.24445e-02 9.77679e-01 1.58765e-02 1.78609e-02
10.602 21.035 2.53940e-01 3.77805e+00 1.19800e+01 3.23922e+00 5.18777e-02 9.68248e-01 1.56404e-02 1.78633e-02
10.602 21.035 2.52398e-01 3.76087e+00 1.20200e+01 3.27428e+00 5.20470e-02 9.74475e-01 1.56235e-02 1.80152e-02
10.602 21.035 2.50861e-01 3.74368e+00 1.20600e+01 3.20687e+00 5.14265e-02 9.50283e-01 1.53748e-02 1.80271e-02
10.602 21.035 2.49329e-01 3.72650e+00 1.21000e+01 3.32955e+00 5.19950e-02 9.82384e-01 1.54759e-02 1.78946e-02
10.602 21.035 2.47801e-01 3.70932e+00 1.21400e+01 3.32478e+00 5.17236e-02 9.76764e-01 1.53317e-02 1.78632e-02
10.602 21.035 2.46277e-01 3.69214e+00 1.21800e+01 3.23775e+00 5.08738e-02 9.47126e-01 1.50209e-02 1.79230e-02
10.602 21.035 2.44759e-01 3.67496e+00 1.22200e+01 3.46911e+00 5.22583e-02 1.01048e+00 1.53576e-02 1.79193e-02
10.602 21.035 2.43245e-01 3.65778e+00 1.22600e+01 3.36219e+00 5.13567e-02 9.75173e-01 1.50344e-02 1.78531e-02
10.602 21.035 2.41735e-01 3.64059e+00 1.23000e+01 3.31004e+00 5.09035e-02 9.55983e-01 1.48422e-02 1.78489e-02
10.602 21.035 2.40231e-01 3.62341e+00 1.23400e+01 3.37313e+00 5.13170e-02 9.70094e-01 1.48986e-02 1.79067e-02
10.602 21.035 2.38730e-01 3.60623e+00 1.23800e+01 3.39694e+00 5.13191e-02 9.72831e-01 1.48377e-02 1.79841e-02
10.602 21.035 2.37235e-01 3.58905e+00 1.24200e+01 3.41057e+00 5.14041e-02 9.72639e-01 1.48006e-02 1.80856e-02
10.602 21.035 2.35743e-01 3.57187e+00 1.24600e+01 3.56940e+00 5.23770e-02 1.01368e+00 1.50137e-02 1.84920e-02
10.602 21.035 2.34256e-01 3.55468e+00 1.25000e+01 3.55844e+00 5.24479e-02 1.00636e+00 1.49721e-02 1.93886e-02
10.602 21.035 2.32774e-01 3.53750e+00 1.25400e+01 3.50879e+00 5.22784e-02 9.88192e-01 1.48638e-02 2.04470e-02
10.602 21.035 4.19361e-01 5.35877e+00 8.30000e+00 1.95854e+00 3.57377e-02 9.90858e-01 1.82087e-02 2.11022e-02
10.602 21.035 4.17271e-01 5.34159e+00 8.34000e+00 1.95040e+00 3.52626e-02 9.79128e-01 1.78335e-02 2.02422e-02
10.602 21.035 4.15189e-01 5.32440e+00 8.38000e+00 1.95592e+00 3.52367e-02 9.74400e-01 1.76865e-02 1.90465e-02
10.602 21.035 4.13114e-01 5.30722e+00 8.42000e+00 2.00173e+00 3.52512e-02 9.89658e-01 1.75615e-02 1.77526e-02
10.602 21.035 4.11047e-01 5.29004e+00 8.46000e+00 2.03148e+00 3.46868e-02 9.96817e-01 1.71566e-02 1.73137e-02
10.602 21.035 4.08986e-01 5.27286e+00 8.50000e+00 2.05318e+00 3.49572e-02 9.99949e-01 1.71614e-02 1.74218e-02
10.602 21.035 4.06934e-01 5.25568e+00 8.54000e+00 2.03960e+00 3.49716e-02 9.85983e-01 1.70432e-02 1.73913e-02
10.602 21.035 4.04888e-01 5.23850e+00 8.58000e+00 1.95147e+00 3.40696e-02 9.36448e-01 1.64909e-02 1.72064e-02
10.602 21.035 4.02849e-01 5.22131e+00 8.62000e+00 2.11157e+00 3.50630e-02 1.00590e+00 1.68421e-02 1.71385e-02
10.602 21.035 4.00818e-01 5.20413e+00 8.66000e+00 2.08055e+00 3.49342e-02 9.83954e-01 1.66619e-02 1.71927e-02
10.602 21.035 3.98794e-01 5.18695e+00 8.70000e+00 2.17763e+00 3.55395e-02 1.02248e+00 1.68262e-02 1.70060e-02
10.602 21.035 3.96777e-01 5.16977e+00 8.74000e+00 2.16066e+00 3.52716e-02 1.00729e+00 1.65847e-02 1.66254e-02
10.602 21.035 3.94767e-01 5.15259e+00 8.78000e+00 2.17368e+00 3.50212e-02 1.00621e+00 1.63546e-02 1.64329e-02
10.602 21.035 3.92764e-01 5.13541e+00 8.82000e+00 2.18930e+00 3.49399e-02 1.00634e+00 1.62050e-02 1.63769e-02
10.602 21.035 3.90768e-01 5.11822e+00 8.86000e+00 2.15192e+00 3.48254e-02 9.82271e-01 1.60425e-02 1.64087e-02
10.602 21.035 3.88779e-01 5.10104e+00 8.90000e+00 2.13077e+00 3.44199e-02 9.65910e-01 1.57517e-02 1.65556e-02
10.602 21.035 3.86796e-01 5.08386e+00 8.94000e+00 2.19592e+00 3.47978e-02 9.88622e-01 1.58144e-02 1.67757e-02
10.602 21.035 3.84821e-01 5.06668e+00 8.98000e+00 2.21435e+00 3.47714e-02 9.90143e-01 1.56971e-02 1.70881e-02
10.602 21.035 3.82853e-01 5.04950e+00 9.02000e+00 2.28041e+00 3.53006e-02 1.01280e+00 1.58260e-02 1.69467e-02
10.602 21.035 3.80891e-01 5.03232e+00 9.06000e+00 2.21297e+00 3.44295e-02 9.76266e-01 1.53416e-02 1.64104e-02
10.602 21.035 3.78936e-01 5.01513e+00 9.10000e+00 2.26444e+00 3.48381e-02 9.92330e-01 1.54188e-02 1.62139e-02
10.602 21.035 3.76988e-01 4.99795e+00 9.14000e+00 2.19552e+00 3.45206e-02 9.55781e-01 1.51823e-02 1.62535e-02
10.602 21.035 3.75046e-01 4.98077e+00 9.18000e+00 2.27332e+00 3.45582e-02 9.83169e-01 1.51009e-02 1.63578e-02
10.602 21.035 3.73111e-01 4.96359e+00 9.22000e+00 2.27468e+00 3.45728e-02 9.77361e-01 1.50109e-02 1.65386e-02
10.602 21.035 3.71183e-01 4.94641e+00 9.26000e+00 2.25839e+00 3.44590e-02 9.64101e-01 1.48681e-02 1.64997e-02
10.602 21.035 3.69262e-01 4.92922e+00 9.30000e+00 2.34836e+00 3.47703e-02 9.96081e-01 1.49054e-02 1.62517e-02
10.602 21.035 3.67347e-01 4.91204e+00 9.34000e+00 2.31241e+00 3.45536e-02 9.74592e-01 1.47222e-02 1.61622e-02
10.602 21.035 3.65438e-01 4.89486e+00 9.38000e+00 2.34606e+00 3.45847e-02 9.82526e-01 1.46441e-02 1.62032e-02
10.602 21.035 3.63536e-01 4.87768e+00 9.42000e+00 2.37214e+00 3.45979e-02 9.87217e-01 1.45596e-02 1.62369e-02
10.602 21.035 3.61640e-01 4.86050e+00 9.46000e+00 2.39472e+00 3.46652e-02 9.90407e-01 1.44985e-02 1.62609e-02
10.602 21.035 3.59751e-01 4.84332e+00 9.50000e+00 2.37326e+00 3.43521e-02 9.75466e-01 1.42836e-02 1.62712e-02
10.602 21.035 3.57868e-01 4.82613e+00 9.54000e+00 2.42264e+00 3.45432e-02 9.89651e-01 1.42751e-02 1.62670e-02
10.602 21.035 3.55992e-01 4.80895e+00 9.58000e+00 2.37869e+00 3.39236e-02 9.65766e-01 1.39414e-02 1.63829e-02
10.602 21.035 3.54122e-01 4.79177e+00 9.62000e+00 2.49219e+00 3.47656e-02 1.00572e+00 1.41948e-02 1.66483e-02
10.602 21.035 3.52258e-01 4.77459e+00 9.66000e+00 2.43843e+00 3.41818e-02 9.78106e-01 1.38800e-02 1.65898e-02
10.602 21.035 3.50401e-01 4.75741e+00 9.70000e+00 2.48576e+00 3.43998e-02 9.91141e-01 1.38850e-02 1.62361e-02
10.602 21.035 3.48549e-01 4.74023e+00 9.74000e+00 2.52053e+00 3.45604e-02 9.99039e-01 1.38675e-02 1.62113e-02
10.602 21.035 3.46704e-01 4.72304e+00 9.78000e+00 2.53478e+00 3.45897e-02 9.98766e-01 1.37992e-02 1.64995e-02
10.602 21.035 3.44865e-01 4.70586e+00 9.82000e+00 2.50597e+00 3.42229e-02 9.81635e-01 1.35785e-02 1.65069e-02
10.602 21.035 3.43033e-01 4.68868e+00 9.86000e+00 2.50363e+00 3.38436e-02 9.75014e-01 1.33557e-02 1.62313e-02
10.602 21.035 3.41206e-01 4.67150e+00 9.90000e+00 2.61834e+00 3.46058e-02 1.01380e+00 1.35719e-02 1.60852e-02
10.602 21.035 3.39385e-01 4.65432e+00 9.94000e+00 2.62414e+00 3.45926e-02 1.01022e+00 1.34910e-02 1.60333e-02
10.602 21.035 3.37571e-01 4.63713e+00 9.98000e+00 2.55976e+00 3.40307e-02 9.79812e-01 1.32038e-02 1.60334e-02
10.602 21.035 3.35762e-01 4.61995e+00 1.00200e+01 2.55062e+00 3.38526e-02 9.70787e-01 1.30642e-02 1.60825e-02
10.602 21.035 3.33960e-01 4.60277e+00 1.00600e+01 2.56870e+00 3.40886e-02 9.72167e-01 1.30808e-02 1.61080e-02
10.602 21.035 3.32163e-01 4.58559e+00 1.01000e+01 2.61674e+00 3.41648e-02 9.84810e-01 1.30379e-02 1.61091e-02
10.602 21.035 3.30372e-01 4.56841e+00 1.01400e+01 2.62890e+00 3.40750e-02 9.83893e-01 1.29344e-02 1.61581e-02
10.602 21.035 3.28588e-01 4.55123e+00 1.01800e+01 2.57550e+00 3.38155e-02 9.58592e-01 1.27698e-02 1.62603e-02
10.602 21.035 3.26809e-01 4.53404e+00 1.02200e+01 2.66492e+00 3.40464e-02 9.86429e-01 1.27860e-02 1.62526e-02
10.602 21.035 3.25036e-01 4.51686e+00 1.02600e+01 2.72331e+00 3.42934e-02 1.00255e+00 1.28080e-02 1.61369e-02
10.602 21.035 3.23269e-01 4.49968e+00 1.03000e+01 2.66297e+00 3.38908e-02 9.75027e-01 1.25953e-02 1.61251e-02
10.602 21.035 3.21507e-01 4.48250e+00 1.03400e+01 2.73741e+00 3.44117e-02 9.96889e-01 1.27164e-02 1.62131e-02
10.602 21.035 3.19751e-01 4.46532e+00 1.03800e+01 2.79030e+00 3.43769e-02 1.01071e+00 1.26379e-02 1.63744e-02
10.602 21.035 3.18002e-01 4.44814e+00 1.04200e+01 2.67058e+00 3.38388e-02 9.62206e-01 1.23817e-02 1.66315e-02
10.602 21.035 3.16257e-01 4.43095e+00 1.04600e+01 2.72109e+00 3.39038e-02 9.75226e-01 1.23412e-02 1.65930e-02
10.602 21.035 3.14519e-01 4.41377e+00 1.05000e+01 2.79181e+00 3.44310e-02 9.95313e-01 1.24634e-02 1.62786e-02
10.602 21.035 3.12786e-01 4.39659e+00 1.05400e+01 2.73915e+00 3.39918e-02 9.71439e-01 1.22470e-02 1.63290e-02
10.602 21.035 3.11058e-01 4.37941e+00 1.05800e+01 2.84974e+00 3.44708e-02 1.00541e+00 1.23518e-02 1.67792e-02
10.602 21.035 3.09337e-01 4.36223e+00 1.06200e+01 2.84260e+00 3.47765e-02 9.97720e-01 1.23956e-02 1.69392e-02
10.602 21.035 3.07621e-01 4.34505e+00 1.06600e+01 2.86853e+00 3.48659e-02 1.00165e+00 1.23647e-02 1.67541e-02
10.602 21.035 3.05910e-01 4.32786e+00 1.07000e+01 2.97714e+00 3.54989e-02 1.03427e+00 1.25201e-02 1.72108e-02
10.602 21.035 5.75987e-01 6.49276e+00 5.66000e+00 9.55409e-01 1.57019e-02 9.75742e-01 1.61847e-02 1.99921e-02
10.602 21.035 5.73303e-01 6.47558e+00 5.70000e+00 9.79336e-01 1.57094e-02 9.85860e-01 1.59647e-02 1.91858e-02
10.602 21.035 5.70629e-01 6.45840e+00 5.74000e+00 1.00218e+00 1.57142e-02 9.94544e-01 1.57473e-02 1.86530e-02
10.602 21.035 5.67965e-01 6.44122e+00 5.78000e+00 1.01895e+00 1.58430e-02 9.97012e-01 1.56556e-02 1.83477e-02
10.602 21.035 5.65313e-01 6.42404e+00 5.82000e+00 1.01820e+00 1.57838e-02 9.82448e-01 1.53859e-02 1.80150e-02
10.602 21.035 5.62671e-01 6.40685e+00 5.86000e+00 1.06179e+00 1.59566e-02 1.01043e+00 1.53416e-02 1.76680e-02
10.602 21.035 5.60040e-01 6.38967e+00 5.90000e+00 1.06654e+00 1.59507e-02 1.00115e+00 1.51318e-02 1.74126e-02
10.602 21.035 5.57419e-01 6.37249e+00 5.94000e+00 1.04406e+00 1.57722e-02 9.66854e-01 1.47688e-02 1.72412e-02
10.602 21.035 5.54809e-01 6.35531e+00 5.98000e+00 1.12675e+00 1.62271e-02 1.02953e+00 1.49875e-02 1.70857e-02
10.602 21.035 5.52209e-01 6.33813e+00 6.02000e+00 1.09863e+00 1.61045e-02 9.90605e-01 1.46850e-02 1.69431e-02
10.602 21.035 5.49619e-01 6.32095e+00 6.06000e+00 1.12228e+00 1.61216e-02 9.98717e-01 1.45126e-02 1.67347e-02
10.602 21.035 5.47040e-01 6.30376e+00 6.10000e+00 1.14960e+00 1.62694e-02 1.00982e+00 1.44578e-02 1.64758e-02
10.602 21.035 5.44471e-01 6.28658e+00 6.14000e+00 1.14981e+00 1.63353e-02 9.97096e-01 1.43336e-02 1.64597e-02
10.602 21.035 5.41912e-01 6.26940e+00 6.18000e+00 1.17580e+00 1.64190e-02 1.00672e+00 1.42272e-02 1.67114e-02
10.602 21.035 5.39363e-01 6.25222e+00 6.22000e+00 1.18018e+00 1.64096e-02 9.97816e-01 1.40455e-02 1.69681e-02
10.602 21.035 5.36824e-01 6.23504e+00 6.26000e+00 1.19196e+00 1.63510e-02 9.95273e-01 1.38272e-02 1.72040e-02
10.602 21.035 5.34295e-01 6.21786e+00 6.30000e+00 1.20470e+00 1.64305e-02 9.93565e-01 1.37264e-02 1.69944e-02
10.602 21.035 5.31776e-01 6.20067e+00 6.34000e+00 1.22286e+00 1.65596e-02 9.96283e-01 1.36678e-02 1.64059e-02
10.602 21.035 5.29266e-01 6.18349e+00 6.38000e+00 1.25155e+00 1.65542e-02 1.00740e+00 1.35032e-02 1.61267e-02
10.602 21.035 5.26767e-01 6.16631e+00 6.42000e+00 1.27616e+00 1.67183e-02 1.01497e+00 1.34754e-02 1.60573e-02
10.602 21.035 5.24277e-01 6.14913e+00 6.46000e+00 1.26285e+00 1.66439e-02 9.92543e-01 1.32630e-02 1.61842e-02
10.602 21.035 5.21797e-01 6.13195e+00 6.50000e+00 1.28951e+00 1.67705e-02 1.00166e+00 1.32094e-02 1.65842e-02
10.602 21.035 5.19327e-01 6.11477e+00 6.54000e+00 1.28626e+00 1.67514e-02 9.87578e-01 1.30463e-02 1.65874e-02
10.602 21.035 5.16866e-01 6.09758e+00 6.58000e+00 1.31348e+00 1.67599e-02 9.96940e-01 1.29076e-02 1.61745e-02
10.602 21.035 5.14414e-01 6.08040e+00 6.62000e+00 1.33744e+00 1.69556e-02 1.00362e+00 1.29103e-02 1.59793e-02
10.602 21.035 5.11972e-01 6.06322e+00 6.66000e+00 1.34967e+00 1.69599e-02 1.00143e+00 1.27728e-02 1.59472e-02
10.602 21.035 5.09540e-01 6.04604e+00 6.70000e+00 1.37553e+00 1.70612e-02 1.00927e+00 1.27081e-02 1.60673e-02
10.602 21.035 5.07117e-01 6.02886e+00 6.74000e+00 1.38883e+00 1.70264e-02 1.00781e+00 1.25475e-02 1.63839e-02
10.602 21.035 5.04703e-01 6.01167e+00 6.78000e+00 1.41822e+00 1.71909e-02 1.01792e+00 1.25313e-02 1.65389e-02
10.602 21.035 5.02298e-01 5.99449e+00 6.82000e+00 1.39202e+00 1.70597e-02 9.88322e-01 1.23083e-02 1.64905e-02
10.602 21.035 4.99902e-01 5.97731e+00 6.86000e+00 1.41047e+00 1.70498e-02 9.90717e-01 1.21740e-02 1.63189e-02
10.602 21.035 4.97516e-01 5.96013e+00 6.90000e+00 1.41004e+00 1.69630e-02 9.79924e-01 1.19901e-02 1.60466e-02
10.602 21.035 4.95139e-01 5.94295e+00 6.94000e+00 1.45447e+00 1.73087e-02 1.00020e+00 1.21022e-02 1.59558e-02
10.602 21.035 4.92770e-01 5.92577e+00 6.98000e+00 1.50834e+00 1.75088e-02 1.02647e+00 1.21144e-02 1.60157e-02
10.602 21.035 4.90411e-01 5.90858e+00 7.02000e+00 1.47693e+00 1.73028e-02 9.94747e-01 1.18574e-02 1.61137e-02
10.602 21.035 4.88061e-01 5.89140e+00 7.06000e+00 1.47768e+00 1.72053e-02 9.85099e-01 1.16767e-02 1.62614e-02
10.602 21.035 4.85719e-01 5.87422e+00 7.10000e+00 1.53026e+00 1.74693e-02 1.00985e+00 1.17341e-02 1.62377e-02
10.602 21.035 4.83386e-01 5.85704e+00 7.14000e+00 1.50339e+00 1.73209e-02 9.82184e-01 1.15255e-02 1.60525e-02
10.602 21.035 4.81062e-01 5.83986e+00 7.18000e+00 1.51514e+00 1.72466e-02 9.80050e-01 1.13683e-02 1.60530e-02
10.602 21.035 4.78747e-01 5.82268e+00 7.22000e+00 1.54439e+00 1.73702e-02 9.89152e-01 1.13383e-02 1.62483e-02
10.602 21.035 4.76441e-01 5.80549e+00 7.26000e+00 1.57956e+00 1.74923e-02 1.00183e+00 1.13080e-02 1.62138e-02
10.602 21.035 4.74143e-01 5.78831e+00 7.30000e+00 1.59965e+00 1.76211e-02 1.00479e+00 1.12825e-02 1.59611e-02
10.602 21.035 4.71853e-01 5.77113e+00 7.34000e+00 1.59524e+00 1.75264e-02 9.92438e-01 1.11209e-02 1.58927e-02
10.602 21.035 4.69572e-01 5.75395e+00 7.38000e+00 1.57118e+00 1.74227e-02 9.68205e-01 1.09571e-02 1.59797e-02
10.602 21.035 4.67300e-01 5.73677e+00 7.42000e+00 1.64344e+00 1.77914e-02 1.00324e+00 1.10789e-02 1.60057e-02
10.602 21.035 4.65036e-01 5.71958e+00 7.46000e+00 1.62270e+00 1.75802e-02 9.81360e-01 1.08548e-02 1.59640e-02
10.602 21.035 4.62780e-01 5.70240e+00 7.50000e+00 1.64727e+00 1.75929e-02 9.87037e-01 1.07663e-02 1.58800e-02
10.602 21.035 4.60533e-01 5.68522e+00 7.54000e+00 1.65927e+00 1.76366e-02 9.85146e-01 1.06974e-02 1.57619e-02
10.602 21.035 4.58294e-01 5.66804e+00 7.58000e+00 1.68842e+00 1.77379e-02 9.93374e-01 1.06629e-02 1.58162e-02
10.602 21.035 4.56064e-01 5.65086e+00 7.62000e+00 1.71040e+00 1.78547e-02 9.97275e-01 1.06379e-02 1.60699e-02
10.602 21.035 4.53841e-01 5.63368e+00 7.66000e+00 1.71035e+00 1.77343e-02 9.88374e-01 1.04792e-02 1.61155e-02
10.602 21.035 4.51627e-01 5.61649e+00 7.70000e+00 1.73410e+00 1.79207e-02 9.93260e-01 1.04953e-02 1.59295e-02
10.602 21.035 4.49421e-01 5.59931e+00 7.74000e+00 1.75620e+00 1.79132e-02 9.97125e-01 1.04034e-02 1.57956e-02
10.602 21.035 4.47223e-01 5.58213e+00 7.78000e+00 1.75591e+00 1.78573e-02 9.88317e-01 1.02863e-02 1.57042e-02
10.602 21.035 4.45032e-01 5.56495e+00 7.82000e+00 1.77235e+00 1.79200e-02 9.88998e-01 1.02363e-02 1.58189e-02
10.602 21.035 4.42850e-01 5.54777e+00 7.86000e+00 1.80503e+00 1.81044e-02 9.98651e-01 1.02527e-02 1.62187e-02
10.602 21.035 4.40676e-01 5.53059e+00 7.90000e+00 1.81000e+00 1.79559e-02 9.92949e-01 1.00905e-02 1.62355e-02
10.602 21.035 4.38510e-01 5.51340e+00 7.94000e+00 1.82346e+00 1.80489e-02 9.91955e-01 1.00593e-02 1.58608e-02
10.602 21.035 4.36351e-01 5.49622e+00 7.98000e+00 1.84948e+00 1.81959e-02 9.97753e-01 1.00571e-02 1.57542e-02
10.602 21.035 4.34201e-01 5.47904e+00 8.02000e+00 1.88960e+00 1.82749e-02 1.01101e+00 1.00196e-02 1.58523e-02
10.602 21.035 4.32058e-01 5.46186e+00 8.06000e+00 1.87049e+00 1.81706e-02 9.92612e-01 9.88775e-03 1.59997e-02
10.602 21.035 4.29923e-01 5.44468e+00 8.10000e+00 1.84738e+00 1.80326e-02 9.72417e-01 9.74075e-03 1.62060e-02
10.602 21.035 4.27795e-01 5.42750e+00 8.14000e+00 1.94330e+00 1.84302e-02 1.01469e+00 9.86889e-03 1.62498e-02
10.602 21.035 4.25675e-01 5.41031e+00 8.18000e+00 1.92050e+00 1.83259e-02 9.94801e-01 9.74145e-03 1.61213e-02
10.602 21.035 4.23563e-01 5.39313e+00 8.22000e+00 1.93024e+00 1.83751e-02 9.91952e-01 9.69317e-03 1.60886e-02
10.602 21.035 4.21458e-01 5.37595e+00 8.26000e+00 1.97787e+00 1.85399e-02 1.00847e+00 9.70287e-03 1.61518e-02
10.602 21.035 4.19361e-01 5.35877e+00 8.30000e+00 2.02268e+00 1.88022e-02 1.02330e+00 9.76068e-03 1.60667e-02
10.602 21.035 4.17271e-01 5.34159e+00 8.34000e+00 2.01031e+00 1.86855e-02 1.00921e+00 9.63223e-03 1.58587e-02
10.602 21.035 4.15189e-01 5.32440e+00 8.38000e+00 2.04267e+00 1.88005e-02 1.01762e+00 9.61814e-03 1.57975e-02
10.602 21.035 4.13114e-01 5.30722e+00 8.42000e+00 2.05677e+00 1.88730e-02 1.01687e+00 9.58389e-03 1.58572e-02
10.602 21.035 4.11047e-01 5.29004e+00 8.46000e+00 2.08015e+00 1.89827e-02 1.02070e+00 9.56801e-03 1.59969e-02
10.602 21.035 4.08986e-01 5.27286e+00 8.50000e+00 2.10994e+00 1.91876e-02 1.02759e+00 9.59761e-03 1.62384e-02
10.602 21.035 4.06934e-01 5.25568e+00 8.54000e+00 2.13980e+00 1.93142e-02 1.03442e+00 9.58975e-03 1.68474e-02
10.602 21.035 4.04888e-01 5.23850e+00 8.58000e+00 2.16008e+00 1.95022e-02 1.03655e+00 9.61082e-03 1.80069e-02
10.602 21.035 9.52233e-01 8.36557e+00 1.30000e+00 6.88626e-03 6.58712e-04 9.61828e-01 9.20272e-02 2.42534e-02
10.602 21.035 9.47815e-01 8.34839e+00 1.34000e+00 1.27688e-02 9.13794e-04 1.06895e+00 7.65265e-02 2.39144e-02
10.602 21.035 9.43421e-01 8.33121e+00 1.38000e+00 1.54144e-02 1.07702e-03 8.33731e-01 5.82896e-02 2.43539e-02
10.602 21.035 9.39049e-01 8.31403e+00 1.42000e+00 2.28120e-02 1.27133e-03 8.75358e-01 4.88267e-02 2.39838e-02
10.602 21.035 9.34699e-01 8.29685e+00 1.46000e+00 2.57819e-02 1.37994e-03 8.00503e-01 4.28940e-02 2.28317e-02
10.602 21.035 9.30372e-01 8.27967e+00 1.50000e+00 3.03497e-02 1.38946e-03 8.69661e-01 3.98662e-02 2.16555e-02
10.602 21.035 9.26066e-01 8.26248e+00 1.54000e+00 3.34340e-02 1.40675e-03 9.46650e-01 3.98824e-02 2.05107e-02
10.602 21.035 9.21783e-01 8.24530e+00 1.58000e+00 3.13901e-02 1.32575e-03 8.79703e-01 3.72095e-02 1.95279e-02
10.602 21.035 9.17522e-01 8.22812e+00 1.62000e+00 3.59468e-02 1.42064e-03 9.69251e-01 3.83595e-02 1.87040e-02
