      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer       kin       csb       acc       rad      live      pion
   1.00000  10.60200   2.39438  28.99000   0.41302   6.36133   9.92098   0.80143   0.01124   0.01033   0.01316   0.01100   0.00100   0.00046   0.00017   0.00015   0.00503   0.00335   0.00140
   1.00000  10.60200   2.41797  28.99000   0.41829   6.42400   9.81404   0.80743   0.01150   0.01061   0.01316   0.01100   0.00100   0.00044   0.00015   0.00016   0.00503   0.00335   0.00140
   1.00000  10.60200   2.44156  28.99000   0.42359   6.48668   9.70710   0.80764   0.01172   0.01084   0.01316   0.01100   0.00100   0.00048   0.00014   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.46515  28.99000   0.42893   6.54935   9.60016   0.79208   0.01191   0.01106   0.01316   0.01100   0.00100   0.00043   0.00013   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.48874  28.99000   0.43429   6.61202   9.49322   0.79189   0.01206   0.01123   0.01316   0.01100   0.00100   0.00044   0.00011   0.00016   0.00502   0.00335   0.00140
   1.00000  10.60200   2.51234  28.99000   0.43968   6.67470   9.38628   0.79077   0.01231   0.01150   0.01316   0.01100   0.00100   0.00045   0.00010   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.53593  28.99000   0.44511   6.73737   9.27934   0.77849   0.01247   0.01167   0.01316   0.01100   0.00100   0.00044   0.00009   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.55952  28.99000   0.45057   6.80004   9.17239   0.79898   0.01287   0.01209   0.01316   0.01100   0.00100   0.00048   0.00009   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.58311  28.99000   0.45606   6.86272   9.06545   0.80519   0.01310   0.01234   0.01316   0.01100   0.00100   0.00046   0.00008   0.00017   0.00502   0.00335   0.00140
   1.00000  10.60200   2.60669  28.99000   0.46158   6.92539   8.95851   0.78699   0.01337   0.01263   0.01316   0.01100   0.00100   0.00041   0.00007   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.63028  28.99000   0.46714   6.98806   8.85157   0.79472   0.01364   0.01291   0.01316   0.01100   0.00100   0.00046   0.00006   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.65387  28.99000   0.47273   7.05073   8.74463   0.79614   0.01394   0.01324   0.01316   0.01100   0.00100   0.00045   0.00006   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.67746  28.99000   0.47835   7.11341   8.63769   0.77785   0.01431   0.01362   0.01316   0.01100   0.00100   0.00047   0.00005   0.00018   0.00501   0.00335   0.00140
   1.00000  10.60200   2.70105  28.99000   0.48400   7.17608   8.53075   0.76573   0.01469   0.01401   0.01316   0.01100   0.00100   0.00044   0.00005   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.72464  28.99000   0.48969   7.23875   8.42381   0.77736   0.01511   0.01446   0.01316   0.01100   0.00100   0.00049   0.00004   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.74824  28.99000   0.49542   7.30143   8.31687   0.76114   0.01561   0.01497   0.01316   0.01100   0.00100   0.00047   0.00004   0.00019   0.00501   0.00335   0.00140
   1.00000  10.60200   2.77182  28.99000   0.50118   7.36410   8.20993   0.77614   0.01599   0.01536   0.01316   0.01100   0.00100   0.00043   0.00004   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.79541  28.99000   0.50697   7.42677   8.10299   0.75673   0.01646   0.01586   0.01315   0.01100   0.00100   0.00039   0.00003   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.81900  28.99000   0.51280   7.48945   7.99605   0.76376   0.01682   0.01623   0.01315   0.01100   0.00100   0.00041   0.00003   0.00020   0.00501   0.00335   0.00140
   1.00000  10.60200   2.84260  28.99000   0.51866   7.55212   7.88910   0.75083   0.01743   0.01686   0.01316   0.01100   0.00100   0.00042   0.00003   0.00021   0.00501   0.00335   0.00140
   1.00000  10.60200   2.86618  28.99000   0.52456   7.61479   7.78216   0.74346   0.01809   0.01753   0.01315   0.01100   0.00100   0.00041   0.00003   0.00021   0.00501   0.00335   0.00140
   1.00000  10.60200   2.66884  28.99000   0.47629   7.09051   8.67677   0.77781   0.00660   0.00521   0.01326   0.01100   0.00100   0.00047   0.00006   0.00018   0.00501   0.00359   0.00140
   1.00000  10.60200   2.69833  28.99000   0.48335   7.16885   8.54308   0.77381   0.00666   0.00529   0.01326   0.01100   0.00100   0.00048   0.00005   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   2.72782  28.99000   0.49046   7.24720   8.40939   0.77364   0.00675   0.00540   0.01326   0.01100   0.00100   0.00047   0.00004   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   2.75731  28.99000   0.49763   7.32555   8.27571   0.76892   0.00681   0.00548   0.01326   0.01100   0.00100   0.00045   0.00004   0.00019   0.00501   0.00359   0.00140
   1.00000  10.60200   2.78680  28.99000   0.50485   7.40390   8.14202   0.76725   0.00688   0.00557   0.01326   0.01100   0.00100   0.00045   0.00004   0.00020   0.00501   0.00359   0.00140
   1.00000  10.60200   2.81629  28.99000   0.51212   7.48225   8.00833   0.77462   0.00697   0.00569   0.01326   0.01100   0.00100   0.00044   0.00003   0.00020   0.00501   0.00359   0.00140
   1.00000  10.60200   2.84578  28.99000   0.51945   7.56060   7.87464   0.76734   0.00705   0.00579   0.01326   0.01100   0.00100   0.00038   0.00003   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.87527  28.99000   0.52684   7.63894   7.74096   0.76585   0.00717   0.00593   0.01326   0.01100   0.00100   0.00038   0.00003   0.00021   0.00501   0.00359   0.00140
   1.00000  10.60200   2.90477  28.99000   0.53428   7.71729   7.60727   0.76268   0.00728   0.00607   0.01326   0.01100   0.00100   0.00039   0.00002   0.00022   0.00501   0.00359   0.00140
   1.00000  10.60200   2.93425  28.99000   0.54178   7.79564   7.47358   0.76098   0.00742   0.00624   0.01326   0.01100   0.00100   0.00040   0.00002   0.00022   0.00501   0.00359   0.00140
   1.00000  10.60200   2.96374  28.99000   0.54934   7.87399   7.33989   0.74972   0.00755   0.00641   0.01326   0.01100   0.00100   0.00037   0.00002   0.00023   0.00501   0.00359   0.00140
   1.00000  10.60200   2.99323  28.99000   0.55696   7.95234   7.20621   0.75336   0.00770   0.00659   0.01326   0.01100   0.00100   0.00036   0.00002   0.00023   0.00501   0.00359   0.00140
   1.00000  10.60200   3.02272  28.99000   0.56463   8.03068   7.07252   0.75559   0.00787   0.00679   0.01326   0.01100   0.00100   0.00034   0.00001   0.00024   0.00500   0.00359   0.00140
   1.00000  10.60200   3.05221  28.99000   0.57237   8.10903   6.93883   0.76254   0.00806   0.00701   0.01326   0.01100   0.00100   0.00033   0.00001   0.00025   0.00500   0.00359   0.00140
   1.00000  10.60200   3.08170  28.99000   0.58017   8.18738   6.80514   0.74826   0.00825   0.00722   0.01326   0.01100   0.00100   0.00031   0.00001   0.00025   0.00500   0.00359   0.00140
   1.00000  10.60200   3.11119  28.99000   0.58802   8.26573   6.67146   0.74389   0.00840   0.00742   0.01326   0.01100   0.00100   0.00031   0.00001   0.00026   0.00500   0.00359   0.00140
   1.00000  10.60200   3.14069  28.99000   0.59594   8.34408   6.53777   0.74964   0.00865   0.00769   0.01325   0.01100   0.00100   0.00023   0.00001   0.00027   0.00500   0.00359   0.00140
   1.00000  10.60200   3.17018  28.99000   0.60393   8.42243   6.40408   0.74027   0.00888   0.00795   0.01325   0.01100   0.00100   0.00021   0.00001   0.00027   0.00500   0.00359   0.00140
   1.00000  10.60200   3.19967  28.99000   0.61197   8.50077   6.27039   0.74304   0.00913   0.00824   0.01325   0.01100   0.00100   0.00016   0.00001   0.00028   0.00500   0.00359   0.00140
   1.00000  10.60200   3.22916  28.99000   0.62008   8.57912   6.13671   0.74841   0.00942   0.00856   0.01325   0.01100   0.00100   0.00015   0.00001   0.00029   0.00500   0.00359   0.00140
   1.00000  10.60200   3.25864  28.99000   0.62826   8.65747   6.00302   0.73273   0.00973   0.00889   0.01325   0.01100   0.00100   0.00010   0.00001   0.00030   0.00500   0.00359   0.00140
   1.00000  10.60200   3.28813  28.99000   0.63650   8.73582   5.86933   0.73481   0.00999   0.00919   0.01325   0.01100   0.00100   0.00008   0.00001   0.00031   0.00500   0.00359   0.00140
   1.00000  10.60200   3.31762  28.99000   0.64481   8.81417   5.73564   0.75460   0.01040   0.00962   0.01325   0.01100   0.00100   0.00008   0.00001   0.00032   0.00500   0.00359   0.00140
   1.00000  10.60200   3.34711  28.99000   0.65318   8.89251   5.60196   0.73145   0.01082   0.01008   0.01325   0.01100   0.00100   0.00008   0.00001   0.00033   0.00500   0.00359   0.00140
   1.00000  10.60200   3.37660  28.99000   0.66163   8.97086   5.46827   0.73659   0.01129   0.01057   0.01325   0.01100   0.00100   0.00002   0.00000   0.00034   0.00500   0.00359   0.00140
   1.00000  10.60200   3.40609  28.99000   0.67014   9.04921   5.33458   0.71603   0.01173   0.01104   0.01325   0.01100   0.00100   0.00003   0.00000   0.00035   0.00500   0.00359   0.00140
   1.00000  10.60200   3.43558  28.99000   0.67873   9.12756   5.20089   0.71819   0.01216   0.01150   0.01325   0.01100   0.00100   0.00005   0.00000   0.00037   0.00500   0.00359   0.00140
   1.00000  10.60200   3.46507  28.99000   0.68738   9.20591   5.06721   0.73253   0.01277   0.01214   0.01326   0.01100   0.00100   0.00010   0.00000   0.00038   0.00500   0.00359   0.00140
   1.00000  10.60200   3.49456  28.99000   0.69611   9.28425   4.93352   0.72153   0.01341   0.01282   0.01326   0.01100   0.00100   0.00017   0.00000   0.00039   0.00500   0.00359   0.00140
   1.00000  10.60200   3.52405  28.99000   0.70491   9.36260   4.79983   0.73907   0.01402   0.01345   0.01326   0.01100   0.00100   0.00023   0.00000   0.00041   0.00500   0.00359   0.00140
   1.00000  10.60200   3.55354  28.99000   0.71378   9.44095   4.66614   0.72824   0.01474   0.01419   0.01326   0.01100   0.00100   0.00031   0.00000   0.00043   0.00500   0.00359   0.00140
   1.00000  10.60200   3.58303  28.99000   0.72272   9.51930   4.53246   0.74028   0.01577   0.01525   0.01326   0.01100   0.00100   0.00038   0.00000   0.00045   0.00500   0.00359   0.00140
   1.00000  10.60200   3.29149  28.99000   0.63744   8.74472   5.85414   0.73472   0.00772   0.00637   0.01311   0.01100   0.00100   0.00017   0.00001   0.00031   0.00500   0.00325   0.00140
   1.00000  10.60200   3.32786  28.99000   0.64770   8.84135   5.68927   0.73845   0.00793   0.00663   0.01311   0.01100   0.00100   0.00015   0.00001   0.00032   0.00500   0.00325   0.00140
   1.00000  10.60200   3.36423  28.99000   0.65807   8.93797   5.52439   0.72478   0.00813   0.00687   0.01311   0.01100   0.00100   0.00011   0.00000   0.00034   0.00500   0.00325   0.00140
   1.00000  10.60200   3.40060  28.99000   0.66855   9.03460   5.35951   0.74475   0.00837   0.00714   0.01311   0.01100   0.00100   0.00005   0.00000   0.00035   0.00500   0.00325   0.00140
   1.00000  10.60200   3.43696  28.99000   0.67913   9.13122   5.19464   0.72645   0.00861   0.00744   0.01311   0.01100   0.00100   0.00002   0.00000   0.00037   0.00500   0.00325   0.00140
   1.00000  10.60200   3.47334  28.99000   0.68982   9.22785   5.02976   0.72478   0.00886   0.00773   0.01311   0.01100   0.00100   0.00003   0.00000   0.00038   0.00500   0.00325   0.00140
   1.00000  10.60200   3.50971  28.99000   0.70061   9.32448   4.86488   0.73369   0.00920   0.00812   0.01311   0.01100   0.00100   0.00008   0.00000   0.00040   0.00500   0.00325   0.00140
   1.00000  10.60200   3.54608  28.99000   0.71152   9.42111   4.70001   0.72394   0.00955   0.00851   0.01311   0.01100   0.00100   0.00017   0.00000   0.00042   0.00500   0.00325   0.00140
   1.00000  10.60200   3.58245  28.99000   0.72254   9.51773   4.53513   0.72204   0.00990   0.00891   0.01311   0.01100   0.00100   0.00021   0.00000   0.00045   0.00500   0.00325   0.00140
   1.00000  10.60200   3.61882  28.99000   0.73368   9.61436   4.37025   0.72527   0.01043   0.00949   0.01312   0.01100   0.00100   0.00035   0.00000   0.00047   0.00500   0.00325   0.00140
   1.00000  10.60200   3.65519  28.99000   0.74494   9.71099   4.20538   0.72447   0.01098   0.01009   0.01312   0.01100   0.00100   0.00046   0.00000   0.00050   0.00500   0.00325   0.00140
   1.00000  10.60200   3.69156  28.99000   0.75631   9.80761   4.04050   0.74147   0.01153   0.01069   0.01312   0.01100   0.00100   0.00044   0.00000   0.00053   0.00500   0.00325   0.00140
   1.00000  10.60200   3.72793  28.99000   0.76780   9.90424   3.87562   0.72669   0.01219   0.01141   0.01312   0.01100   0.00100   0.00046   0.00000   0.00057   0.00500   0.00325   0.00140
   1.00000  10.60200   3.76429  28.99000   0.77941  10.00086   3.71075   0.75012   0.01292   0.01219   0.01314   0.01100   0.00100   0.00079   0.00000   0.00061   0.00500   0.00325   0.00140
   1.00000  10.60200   3.80066  28.99000   0.79115  10.09749   3.54587   0.75456   0.01384   0.01315   0.01316   0.01100   0.00100   0.00108   0.00000   0.00066   0.00500   0.00325   0.00140
   1.00000  10.60200   3.83703  28.99000   0.80302  10.19412   3.38099   0.77056   0.01461   0.01397   0.01318   0.01100   0.00100   0.00123   0.00000   0.00071   0.00500   0.00325   0.00140
   1.00000  10.60200   3.87341  28.99000   0.81501  10.29075   3.21612   0.79295   0.01564   0.01505   0.01321   0.01100   0.00100   0.00149   0.00000   0.00077   0.00501   0.00325   0.00140
   1.00000  10.60200   3.90978  28.99000   0.82713  10.38737   3.05124   0.73977   0.01689   0.01634   0.01328   0.01100   0.00100   0.00196   0.00000   0.00085   0.00501   0.00325   0.00140
   1.00000  10.60200   3.94615  28.99000   0.83939  10.48400   2.88636   0.64702   0.01832   0.01782   0.01334   0.01100   0.00100   0.00231   0.00000   0.00093   0.00501   0.00325   0.00140
   1.00000  10.60200   3.98252  28.99000   0.85178  10.58063   2.72149   0.76628   0.01988   0.01942   0.01340   0.01100   0.00100   0.00260   0.00000   0.00104   0.00501   0.00325   0.00140
   1.00000  10.60200   4.01889  28.99000   0.86431  10.67725   2.55661   0.86917   0.02179   0.02137   0.01353   0.01100   0.00100   0.00314   0.00000   0.00118   0.00502   0.00325   0.00140
   1.00000  10.60200   4.05525  28.99000   0.87698  10.77388   2.39173   0.85028   0.02427   0.02389   0.01385   0.01100   0.00100   0.00426   0.00000   0.00135   0.00503   0.00325   0.00140
   1.00000  10.60200   4.09163  28.99000   0.88979  10.87051   2.22686   0.65306   0.02624   0.02591   0.01459   0.01100   0.00100   0.00618   0.00000   0.00157   0.00505   0.00325   0.00140
   1.00000  10.60200   4.12800  28.99000   0.90274  10.96713   2.06198   0.89425   0.02992   0.02961   0.01584   0.01100   0.00100   0.00863   0.00000   0.00188   0.00511   0.00325   0.00140
   1.00000  10.60200   4.16436  28.99000   0.91583  11.06376   1.89711   1.05775   0.03462   0.03436   0.01698   0.01100   0.00100   0.01044   0.00000   0.00233   0.00521   0.00325   0.00140
   1.00000  10.60200   1.50320  32.97500   0.30072   5.13463  12.82001   0.82385   0.01139   0.01056   0.01529   0.01100   0.00100   0.00152   0.00448   0.00011   0.00543   0.00538   0.00140
   1.00000  10.60200   1.51982  32.97500   0.30460   5.19137  12.73211   0.83303   0.01152   0.01070   0.01519   0.01100   0.00100   0.00145   0.00416   0.00011   0.00540   0.00538   0.00140
   1.00000  10.60200   1.53642  32.97500   0.30850   5.24811  12.64420   0.82443   0.01168   0.01087   0.01509   0.01100   0.00100   0.00137   0.00387   0.00011   0.00538   0.00538   0.00140
   1.00000  10.60200   1.55303  32.97500   0.31240   5.30484  12.55630   0.81708   0.01180   0.01100   0.01501   0.01100   0.00100   0.00132   0.00359   0.00011   0.00535   0.00538   0.00140
   1.00000  10.60200   1.56965  32.97500   0.31633   5.36158  12.46839   0.81723   0.01198   0.01120   0.01493   0.01100   0.00100   0.00124   0.00333   0.00012   0.00533   0.00538   0.00140
   1.00000  10.60200   1.58625  32.97500   0.32026   5.41832  12.38049   0.84446   0.01220   0.01143   0.01487   0.01100   0.00100   0.00119   0.00309   0.00012   0.00530   0.00538   0.00140
   1.00000  10.60200   1.60287  32.97500   0.32421   5.47505  12.29258   0.83851   0.01232   0.01157   0.01481   0.01100   0.00100   0.00115   0.00286   0.00012   0.00528   0.00538   0.00140
   1.00000  10.60200   1.61948  32.97500   0.32818   5.53179  12.20467   0.84308   0.01259   0.01185   0.01476   0.01100   0.00100   0.00107   0.00265   0.00012   0.00526   0.00538   0.00140
   1.00000  10.60200   1.63609  32.97500   0.33216   5.58853  12.11677   0.81679   0.01276   0.01202   0.01472   0.01100   0.00100   0.00104   0.00246   0.00012   0.00525   0.00538   0.00140
   1.00000  10.60200   1.65270  32.97500   0.33615   5.64526  12.02886   0.83086   0.01308   0.01236   0.01468   0.01100   0.00100   0.00099   0.00228   0.00012   0.00523   0.00538   0.00140
   1.00000  10.60200   1.66930  32.97500   0.34016   5.70200  11.94096   0.81255   0.01328   0.01258   0.01465   0.01100   0.00100   0.00097   0.00211   0.00012   0.00521   0.00538   0.00140
   1.00000  10.60200   1.68592  32.97500   0.34419   5.75873  11.85305   0.82434   0.01334   0.01267   0.01462   0.01100   0.00100   0.00095   0.00195   0.00012   0.00520   0.00538   0.00140
   1.00000  10.60200   1.70253  32.97500   0.34823   5.81547  11.76515   0.83074   0.01368   0.01302   0.01460   0.01100   0.00100   0.00093   0.00181   0.00012   0.00518   0.00538   0.00140
   1.00000  10.60200   1.71913  32.97500   0.35228   5.87221  11.67724   0.82993   0.01401   0.01336   0.01457   0.01100   0.00100   0.00089   0.00167   0.00013   0.00517   0.00538   0.00140
   1.00000  10.60200   1.73574  32.97500   0.35635   5.92894  11.58933   0.81520   0.01421   0.01357   0.01455   0.01100   0.00100   0.00088   0.00155   0.00013   0.00516   0.00538   0.00140
   1.00000  10.60200   1.75236  32.97500   0.36044   5.98568  11.50143   0.83586   0.01451   0.01388   0.01454   0.01100   0.00100   0.00083   0.00143   0.00013   0.00515   0.00538   0.00140
   1.00000  10.60200   1.76897  32.97500   0.36454   6.04242  11.41352   0.82441   0.01467   0.01406   0.01452   0.01100   0.00100   0.00085   0.00133   0.00013   0.00514   0.00538   0.00140
   1.00000  10.60200   1.78558  32.97500   0.36865   6.09915  11.32562   0.81390   0.01508   0.01448   0.01451   0.01100   0.00100   0.00085   0.00123   0.00013   0.00513   0.00538   0.00140
   1.00000  10.60200   1.80219  32.97500   0.37278   6.15589  11.23771   0.81010   0.01535   0.01477   0.01450   0.01100   0.00100   0.00079   0.00113   0.00013   0.00512   0.00538   0.00140
   1.00000  10.60200   1.81880  32.97500   0.37693   6.21263  11.14981   0.82529   0.01558   0.01501   0.01449   0.01100   0.00100   0.00078   0.00105   0.00013   0.00511   0.00538   0.00140
   1.00000  10.60200   1.83540  32.97500   0.38110   6.26936  11.06190   0.81075   0.01590   0.01534   0.01448   0.01100   0.00100   0.00074   0.00097   0.00013   0.00511   0.00538   0.00140
   1.00000  10.60200   1.85202  32.97500   0.38527   6.32610  10.97399   0.80727   0.01633   0.01578   0.01447   0.01100   0.00100   0.00076   0.00090   0.00014   0.00510   0.00538   0.00140
   1.00000  10.60200   1.86863  32.97500   0.38947   6.38283  10.88609   0.81485   0.01683   0.01629   0.01446   0.01100   0.00100   0.00073   0.00083   0.00014   0.00509   0.00538   0.00140
   1.00000  10.60200   1.88523  32.97500   0.39368   6.43957  10.79818   0.79565   0.01698   0.01645   0.01446   0.01100   0.00100   0.00071   0.00077   0.00014   0.00509   0.00538   0.00140
   1.00000  10.60200   1.90185  32.97500   0.39791   6.49631  10.71028   0.80157   0.01732   0.01680   0.01445   0.01100   0.00100   0.00068   0.00071   0.00014   0.00508   0.00538   0.00140
   1.00000  10.60200   1.91846  32.97500   0.40215   6.55304  10.62237   0.81050   0.01773   0.01723   0.01444   0.01100   0.00100   0.00061   0.00066   0.00014   0.00507   0.00538   0.00140
   1.00000  10.60200   1.93506  32.97500   0.40641   6.60978  10.53447   0.80476   0.01835   0.01786   0.01444   0.01100   0.00100   0.00060   0.00061   0.00014   0.00507   0.00538   0.00140
   1.00000  10.60200   1.95167  32.97500   0.41068   6.66652  10.44656   0.81935   0.01862   0.01814   0.01444   0.01100   0.00100   0.00060   0.00057   0.00014   0.00507   0.00538   0.00140
   1.00000  10.60200   1.96829  32.97500   0.41498   6.72325  10.35865   0.79840   0.01914   0.01866   0.01443   0.01100   0.00100   0.00058   0.00052   0.00015   0.00506   0.00538   0.00140
   1.00000  10.60200   1.98489  32.97500   0.41928   6.77999  10.27075   0.80152   0.01963   0.01916   0.01443   0.01100   0.00100   0.00054   0.00048   0.00015   0.00506   0.00538   0.00140
   1.00000  10.60200   2.00151  32.97500   0.42361   6.83672  10.18284   0.78624   0.02013   0.01967   0.01443   0.01100   0.00100   0.00056   0.00045   0.00015   0.00505   0.00538   0.00140
   1.00000  10.60200   2.01812  32.97500   0.42795   6.89346  10.09494   0.78317   0.02084   0.02040   0.01442   0.01100   0.00100   0.00054   0.00042   0.00015   0.00505   0.00538   0.00140
   1.00000  10.60200   1.86792  32.97500   0.38929   6.38043  10.88982   0.80631   0.00978   0.00861   0.01340   0.01100   0.00100   0.00073   0.00084   0.00014   0.00509   0.00374   0.00140
   1.00000  10.60200   1.88856  32.97500   0.39452   6.45093  10.78059   0.79948   0.00993   0.00878   0.01339   0.01100   0.00100   0.00070   0.00076   0.00014   0.00508   0.00374   0.00140
   1.00000  10.60200   1.90920  32.97500   0.39978   6.52143  10.67135   0.79790   0.01006   0.00893   0.01338   0.01100   0.00100   0.00068   0.00069   0.00014   0.00508   0.00374   0.00140
   1.00000  10.60200   1.92984  32.97500   0.40507   6.59193  10.56212   0.78582   0.01017   0.00906   0.01337   0.01100   0.00100   0.00065   0.00063   0.00014   0.00507   0.00374   0.00140
   1.00000  10.60200   1.95048  32.97500   0.41038   6.66243  10.45289   0.79010   0.01022   0.00913   0.01337   0.01100   0.00100   0.00062   0.00057   0.00014   0.00507   0.00374   0.00140
   1.00000  10.60200   1.97112  32.97500   0.41571   6.73293  10.34365   0.78798   0.01034   0.00927   0.01336   0.01100   0.00100   0.00056   0.00052   0.00015   0.00506   0.00374   0.00140
   1.00000  10.60200   1.99176  32.97500   0.42107   6.80344  10.23442   0.78242   0.01054   0.00949   0.01336   0.01100   0.00100   0.00056   0.00047   0.00015   0.00506   0.00374   0.00140
   1.00000  10.60200   2.01240  32.97500   0.42646   6.87394  10.12518   0.78221   0.01067   0.00962   0.01336   0.01100   0.00100   0.00056   0.00043   0.00015   0.00505   0.00374   0.00140
   1.00000  10.60200   2.03304  32.97500   0.43187   6.94444  10.01595   0.80078   0.01089   0.00986   0.01335   0.01100   0.00100   0.00054   0.00039   0.00015   0.00505   0.00374   0.00140
   1.00000  10.60200   2.05368  32.97500   0.43730   7.01494   9.90672   0.77892   0.01101   0.01001   0.01335   0.01100   0.00100   0.00054   0.00035   0.00015   0.00504   0.00374   0.00140
   1.00000  10.60200   2.07432  32.97500   0.44277   7.08544   9.79748   0.78800   0.01129   0.01030   0.01335   0.01100   0.00100   0.00054   0.00032   0.00016   0.00504   0.00374   0.00140
   1.00000  10.60200   2.09496  32.97500   0.44826   7.15595   9.68825   0.78809   0.01146   0.01051   0.01334   0.01100   0.00100   0.00050   0.00029   0.00016   0.00504   0.00374   0.00140
   1.00000  10.60200   2.11560  32.97500   0.45378   7.22645   9.57901   0.78298   0.01166   0.01073   0.01334   0.01100   0.00100   0.00049   0.00027   0.00016   0.00503   0.00374   0.00140
   1.00000  10.60200   2.13624  32.97500   0.45932   7.29695   9.46978   0.80572   0.01197   0.01106   0.01334   0.01100   0.00100   0.00048   0.00024   0.00016   0.00503   0.00374   0.00140
   1.00000  10.60200   2.15688  32.97500   0.46489   7.36745   9.36055   0.77426   0.01219   0.01130   0.01334   0.01100   0.00100   0.00044   0.00022   0.00017   0.00503   0.00374   0.00140
   1.00000  10.60200   2.17752  32.97500   0.47049   7.43795   9.25131   0.76670   0.01246   0.01159   0.01334   0.01100   0.00100   0.00046   0.00020   0.00017   0.00503   0.00374   0.00140
   1.00000  10.60200   2.19816  32.97500   0.47612   7.50846   9.14208   0.78366   0.01273   0.01188   0.01334   0.01100   0.00100   0.00049   0.00018   0.00017   0.00503   0.00374   0.00140
   1.00000  10.60200   2.21880  32.97500   0.48177   7.57896   9.03284   0.76343   0.01300   0.01216   0.01333   0.01100   0.00100   0.00045   0.00017   0.00017   0.00502   0.00374   0.00140
   1.00000  10.60200   2.23944  32.97500   0.48745   7.64946   8.92361   0.75851   0.01325   0.01244   0.01333   0.01100   0.00100   0.00041   0.00015   0.00018   0.00502   0.00374   0.00140
   1.00000  10.60200   2.26008  32.97500   0.49316   7.71996   8.81438   0.75703   0.01358   0.01280   0.01333   0.01100   0.00100   0.00043   0.00014   0.00018   0.00502   0.00374   0.00140
   1.00000  10.60200   2.28072  32.97500   0.49890   7.79046   8.70514   0.75058   0.01381   0.01305   0.01333   0.01100   0.00100   0.00037   0.00013   0.00018   0.00502   0.00374   0.00140
   1.00000  10.60200   2.30136  32.97500   0.50467   7.86097   8.59591   0.73873   0.01420   0.01345   0.01333   0.01100   0.00100   0.00041   0.00012   0.00018   0.00502   0.00374   0.00140
   1.00000  10.60200   2.32200  32.97500   0.51046   7.93147   8.48668   0.75238   0.01469   0.01396   0.01333   0.01100   0.00100   0.00038   0.00011   0.00019   0.00502   0.00374   0.00140
   1.00000  10.60200   2.34264  32.97500   0.51629   8.00197   8.37744   0.74658   0.01506   0.01435   0.01333   0.01100   0.00100   0.00035   0.00010   0.00019   0.00502   0.00374   0.00140
   1.00000  10.60200   2.36328  32.97500   0.52214   8.07247   8.26821   0.75915   0.01552   0.01483   0.01333   0.01100   0.00100   0.00037   0.00009   0.00019   0.00501   0.00374   0.00140
   1.00000  10.60200   2.38392  32.97500   0.52802   8.14297   8.15898   0.74438   0.01586   0.01520   0.01333   0.01100   0.00100   0.00035   0.00008   0.00020   0.00501   0.00374   0.00140
   1.00000  10.60200   2.40456  32.97500   0.53394   8.21348   8.04974   0.73749   0.01637   0.01572   0.01333   0.01100   0.00100   0.00033   0.00007   0.00020   0.00501   0.00374   0.00140
   1.00000  10.60200   2.42520  32.97500   0.53988   8.28398   7.94051   0.74380   0.01682   0.01619   0.01333   0.01100   0.00100   0.00036   0.00007   0.00020   0.00501   0.00374   0.00140
   1.00000  10.60200   2.44584  32.97500   0.54585   8.35448   7.83127   0.74619   0.01746   0.01685   0.01333   0.01100   0.00100   0.00035   0.00006   0.00021   0.00501   0.00374   0.00140
   1.00000  10.60200   2.46648  32.97500   0.55185   8.42498   7.72204   0.73065   0.01796   0.01737   0.01333   0.01100   0.00100   0.00031   0.00006   0.00021   0.00501   0.00374   0.00140
   1.00000  10.60200   2.48712  32.97500   0.55789   8.49548   7.61281   0.75125   0.01882   0.01824   0.01333   0.01100   0.00100   0.00036   0.00005   0.00022   0.00501   0.00374   0.00140
   1.00000  10.60200   2.50776  32.97500   0.56395   8.56599   7.50357   0.74615   0.01923   0.01867   0.01333   0.01100   0.00100   0.00031   0.00005   0.00022   0.00501   0.00374   0.00140
   1.00000  10.60200   2.31318  32.97500   0.50798   7.90134   8.53335   0.76600   0.00653   0.00500   0.01242   0.01100   0.00100   0.00043   0.00011   0.00019   0.00502   0.00151   0.00140
   1.00000  10.60200   2.33874  32.97500   0.51519   7.98865   8.39808   0.76219   0.00662   0.00510   0.01242   0.01100   0.00100   0.00039   0.00010   0.00019   0.00502   0.00151   0.00140
   1.00000  10.60200   2.36430  32.97500   0.52243   8.07596   8.26281   0.76120   0.00669   0.00520   0.01242   0.01100   0.00100   0.00034   0.00009   0.00019   0.00501   0.00151   0.00140
