2.27354770e-01 5.88560130e-01 3.36081230e-01 8.75621840e-01
2.28557990e-01 5.87856250e-01 3.35559260e-01 8.75935073e-01
2.29764180e-01 5.87168350e-01 3.35029650e-01 8.76293113e-01
2.30973340e-01 5.86312080e-01 3.34492400e-01 8.76420630e-01
2.32185480e-01 5.85512440e-01 3.33947520e-01 8.76653374e-01
2.33400630e-01 5.84685030e-01 3.33395020e-01 8.76865272e-01
2.34618780e-01 5.83811490e-01 3.32834910e-01 8.77028630e-01
2.35839950e-01 5.82945350e-01 3.32267200e-01 8.77223737e-01
2.37064160e-01 5.82044080e-01 3.31691910e-01 8.77386609e-01
2.38291400e-01 5.81149740e-01 3.31109030e-01 8.77580627e-01
2.39521700e-01 5.80163940e-01 3.30518590e-01 8.77657048e-01
2.40755070e-01 5.79188470e-01 3.29920590e-01 8.77769511e-01
2.41991510e-01 5.78228040e-01 3.29315050e-01 8.77925318e-01
2.43231040e-01 5.77140210e-01 3.28701980e-01 8.77908022e-01
2.44473670e-01 5.76108850e-01 3.28081390e-01 8.77996844e-01
2.45719420e-01 5.75080230e-01 3.27453310e-01 8.78110272e-01
2.46968280e-01 5.73902560e-01 3.26817740e-01 8.78016230e-01
2.48220290e-01 5.72811380e-01 3.26174690e-01 8.78074537e-01
2.49475430e-01 5.71716280e-01 3.25524200e-01 8.78147124e-01
2.50733740e-01 5.70518130e-01 3.24866260e-01 8.78081537e-01
2.51995220e-01 5.69275000e-01 3.24200900e-01 8.77966409e-01
2.53259880e-01 5.68151680e-01 3.23528140e-01 8.78056048e-01
2.54527730e-01 5.66868990e-01 3.22848000e-01 8.77919315e-01
2.55798800e-01 5.65507590e-01 3.22160480e-01 8.77679953e-01
2.57073080e-01 5.64302050e-01 3.21465620e-01 8.77702023e-01
2.58350590e-01 5.63060160e-01 3.20763430e-01 8.77687584e-01
2.59631350e-01 5.61507780e-01 3.20053930e-01 8.77208069e-01
2.60915360e-01 5.60189270e-01 3.19337140e-01 8.77112618e-01
2.62202640e-01 5.58866480e-01 3.18613080e-01 8.77030033e-01
2.63493200e-01 5.57273770e-01 3.17881780e-01 8.76542484e-01
2.64787060e-01 5.55880550e-01 3.17143250e-01 8.76387169e-01
2.66084220e-01 5.54460430e-01 3.16397520e-01 8.76208559e-01
2.67384700e-01 5.52810040e-01 3.15644620e-01 8.75684243e-01
2.68688510e-01 5.51293340e-01 3.14884560e-01 8.75389603e-01
2.69995670e-01 5.49812110e-01 3.14117370e-01 8.75169861e-01
2.71306180e-01 5.48088860e-01 3.13343070e-01 8.74582706e-01
2.72620070e-01 5.46512900e-01 3.12561690e-01 8.74248056e-01
2.73937330e-01 5.44946800e-01 3.11773250e-01 8.73947332e-01
2.75258000e-01 5.43194550e-01 3.10977780e-01 8.73365534e-01
2.76582070e-01 5.41609670e-01 3.10175310e-01 8.73070249e-01
2.77909570e-01 5.39989230e-01 3.09365860e-01 8.72735650e-01
2.79240500e-01 5.38194880e-01 3.08549460e-01 8.72137128e-01
2.80574880e-01 5.36545580e-01 3.07726140e-01 8.71790710e-01
2.81912720e-01 5.34855540e-01 3.06895920e-01 8.71395651e-01
2.83254040e-01 5.33010280e-01 3.06058840e-01 8.70764393e-01
2.84598850e-01 5.31264370e-01 3.05214920e-01 8.70311926e-01
2.85947160e-01 5.29553090e-01 3.04364190e-01 8.69933303e-01
2.87299000e-01 5.27715880e-01 3.03506690e-01 8.69364494e-01
2.88654360e-01 5.25920940e-01 3.02642440e-01 8.68881674e-01
2.90013260e-01 5.24116920e-01 3.01771470e-01 8.68400383e-01
2.91375730e-01 5.22321700e-01 3.00893820e-01 8.67950196e-01
2.92741770e-01 5.20504490e-01 3.00009510e-01 8.67479984e-01
2.94111390e-01 5.18713470e-01 2.99118590e-01 8.67069930e-01
2.95484620e-01 5.16877390e-01 2.98221070e-01 8.66601059e-01
2.96861460e-01 5.15020840e-01 2.97317000e-01 8.66114013e-01
2.98241930e-01 5.13178080e-01 2.96406400e-01 8.65666328e-01
2.99626040e-01 5.11437340e-01 2.95489320e-01 8.65407487e-01
3.01013810e-01 5.09579770e-01 2.94565780e-01 8.64967699e-01
3.02405260e-01 5.07722590e-01 2.93635830e-01 8.64544681e-01
3.03800390e-01 5.05922070e-01 2.92699480e-01 8.64234658e-01
3.05199230e-01 5.04131020e-01 2.91756790e-01 8.63957648e-01
3.06601780e-01 5.02300120e-01 2.90807790e-01 8.63629066e-01
3.08008060e-01 5.00482700e-01 2.89852500e-01 8.63340320e-01
3.09418090e-01 4.98646310e-01 2.88890980e-01 8.63035443e-01
3.10831880e-01 4.96821000e-01 2.87923250e-01 8.62766380e-01
3.12249450e-01 4.94982410e-01 2.86949360e-01 8.62490876e-01
3.13670810e-01 4.93126750e-01 2.85969340e-01 8.62202133e-01
3.15095980e-01 4.91248850e-01 2.84983230e-01 8.61890803e-01
3.16524970e-01 4.89363090e-01 2.83991060e-01 8.61581858e-01
3.17957790e-01 4.87551680e-01 2.82992890e-01 8.61420370e-01
3.19394470e-01 4.85659830e-01 2.81988740e-01 8.61133374e-01
3.20835020e-01 4.83719110e-01 2.80978660e-01 8.60775530e-01
3.22279450e-01 4.81930620e-01 2.79962680e-01 8.60705113e-01
3.23727790e-01 4.79920040e-01 2.78940850e-01 8.60254136e-01
3.25180040e-01 4.78072530e-01 2.77913210e-01 8.60111202e-01
3.26636220e-01 4.76175510e-01 2.76879800e-01 8.59895720e-01
3.28096350e-01 4.74153760e-01 2.75840660e-01 8.59470391e-01
3.29560440e-01 4.72325220e-01 2.74795840e-01 8.59411154e-01
3.31028520e-01 4.70260800e-01 2.73745370e-01 8.58938363e-01
3.32500590e-01 4.68300340e-01 2.72689290e-01 8.58670210e-01
3.33976670e-01 4.66357920e-01 2.71627660e-01 8.58450719e-01
3.35456780e-01 4.64215730e-01 2.70560520e-01 8.57877805e-01
3.36940940e-01 4.62220730e-01 2.69487900e-01 8.57590879e-01
3.38429160e-01 4.60051170e-01 2.68409860e-01 8.56993797e-01
3.39921460e-01 4.58008220e-01 2.67326430e-01 8.56645974e-01
3.41417850e-01 4.56011870e-01 2.66237660e-01 8.56400011e-01
3.42918360e-01 4.53783400e-01 2.65143610e-01 8.55731353e-01
3.44423000e-01 4.51643190e-01 2.64044300e-01 8.55241317e-01
3.45931780e-01 4.49492460e-01 2.62939800e-01 8.54744052e-01
3.47444730e-01 4.47318980e-01 2.61830140e-01 8.54215981e-01
3.48961860e-01 4.45086210e-01 2.60715380e-01 8.53586409e-01
3.50483180e-01 4.42915860e-01 2.59595550e-01 8.53088314e-01
3.52008730e-01 4.40741810e-01 2.58470710e-01 8.52595271e-01
3.53538500e-01 4.38433210e-01 2.57340910e-01 8.51852918e-01
3.55072530e-01 4.36221080e-01 2.56206180e-01 8.51308661e-01
3.56610830e-01 4.33853670e-01 2.55066590e-01 8.50471381e-01
3.58153410e-01 4.31619140e-01 2.53922180e-01 8.49904368e-01
3.59700300e-01 4.29421720e-01 2.52773000e-01 8.49421655e-01
3.61251510e-01 4.26936970e-01 2.51619090e-01 8.48379529e-01
3.62807060e-01 4.24742140e-01 2.50460520e-01 8.47922339e-01
3.64366970e-01 4.22213670e-01 2.49297320e-01 8.46807479e-01
3.65931260e-01 4.19967630e-01 2.48129550e-01 8.46266859e-01
3.67499940e-01 4.17483960e-01 2.46957260e-01 8.45255491e-01
3.69073040e-01 4.15110250e-01 2.45780500e-01 8.44473524e-01
3.70650570e-01 4.12800520e-01 2.44599330e-01 8.43830030e-01
3.72232560e-01 4.10227990e-01 2.43413790e-01 8.42655607e-01
3.73819010e-01 4.07886920e-01 2.42223930e-01 8.41962477e-01
3.75409960e-01 4.05349360e-01 2.41029820e-01 8.40869731e-01
3.77005410e-01 4.02973380e-01 2.39831490e-01 8.40117743e-01
3.78605390e-01 4.00444170e-01 2.38629010e-01 8.39051736e-01
3.80209920e-01 3.98071170e-01 2.37422430e-01 8.38318372e-01
3.81819010e-01 3.95504020e-01 2.36211800e-01 8.37180911e-01
3.83432700e-01 3.93067470e-01 2.34997180e-01 8.36323802e-01
3.85050980e-01 3.90650930e-01 2.33778620e-01 8.35514663e-01
3.86673900e-01 3.88118910e-01 2.32556170e-01 8.34462724e-01
3.88301450e-01 3.85707560e-01 2.31329900e-01 8.33674246e-01
3.89933680e-01 3.83201920e-01 2.30099850e-01 8.32686158e-01
3.91570590e-01 3.80772760e-01 2.28866090e-01 8.31868015e-01
3.93212200e-01 3.78297870e-01 2.27628670e-01 8.30953917e-01
3.94858550e-01 3.75887190e-01 2.26387640e-01 8.30184877e-01
3.96509630e-01 3.73432180e-01 2.25143060e-01 8.29321988e-01
3.98165490e-01 3.71034000e-01 2.23895000e-01 8.28589294e-01
3.99826130e-01 3.68614190e-01 2.22643500e-01 8.27812602e-01
4.01491580e-01 3.66229860e-01 2.21388630e-01 8.27119848e-01
4.03161860e-01 3.63786560e-01 2.20130450e-01 8.26297679e-01
4.04837000e-01 3.61491280e-01 2.18869000e-01 8.25816539e-01
4.06517000e-01 3.59062980e-01 2.17604360e-01 8.25036272e-01
4.08201900e-01 3.56728700e-01 2.16336580e-01 8.24476147e-01
4.09891710e-01 3.54312200e-01 2.15065730e-01 8.23730029e-01
4.11586450e-01 3.51984560e-01 2.13791850e-01 8.23194523e-01
4.13286160e-01 3.49572170e-01 2.12515020e-01 8.22464619e-01
4.14990840e-01 3.47242570e-01 2.11235290e-01 8.21933139e-01
4.16700530e-01 3.44826810e-01 2.09952730e-01 8.21201063e-01
4.18415230e-01 3.42483640e-01 2.08667390e-01 8.20644855e-01
4.20134990e-01 3.40094700e-01 2.07379340e-01 8.19982116e-01
4.21859810e-01 3.37723420e-01 2.06088640e-01 8.19364473e-01
4.23589720e-01 3.35266930e-01 2.04795360e-01 8.18541323e-01
4.25324740e-01 3.32919510e-01 2.03499550e-01 8.17985863e-01
4.27064900e-01 3.30420100e-01 2.02201290e-01 8.17057349e-01
4.28810220e-01 3.28078410e-01 2.00900630e-01 8.16519117e-01
4.30560720e-01 3.25584890e-01 1.99597640e-01 8.15603055e-01
4.32316430e-01 3.23247750e-01 1.98292380e-01 8.15078598e-01
4.34077360e-01 3.20740780e-01 1.96984930e-01 8.14125172e-01
4.35843540e-01 3.18393090e-01 1.95675340e-01 8.13574899e-01
4.37615000e-01 3.15846520e-01 1.94363680e-01 8.12514252e-01
4.39391750e-01 3.13508950e-01 1.93050020e-01 8.11988908e-01
4.41173830e-01 3.10932820e-01 1.91734420e-01 8.10842466e-01
4.42961250e-01 3.08596790e-01 1.90416960e-01 8.10318550e-01
4.44754050e-01 3.06014320e-01 1.89097700e-01 8.09143422e-01
4.46552230e-01 3.03655010e-01 1.87776710e-01 8.08553441e-01
4.48355840e-01 3.01088630e-01 1.86454060e-01 8.07407010e-01
4.50164890e-01 2.98601160e-01 1.85129810e-01 8.06464286e-01
4.51979410e-01 2.96135880e-01 1.83804040e-01 8.05575003e-01
4.53799420e-01 2.93626060e-01 1.82476820e-01 8.04557149e-01
4.55624940e-01 2.91171900e-01 1.81148220e-01 8.03684132e-01
4.57456020e-01 2.88687800e-01 1.79818300e-01 8.02720858e-01
4.59292650e-01 2.86190520e-01 1.78487150e-01 8.01711832e-01
4.61134890e-01 2.83695810e-01 1.77154830e-01 8.00700184e-01
4.62982740e-01 2.81222440e-01 1.75821420e-01 7.99738849e-01
4.64836230e-01 2.78683730e-01 1.74486980e-01 7.98580301e-01
4.66695400e-01 2.76229220e-01 1.73151600e-01 7.97651364e-01
4.68560260e-01 2.73708930e-01 1.71815350e-01 7.96520596e-01
4.70430850e-01 2.71187650e-01 1.70478300e-01 7.95372930e-01
4.72307190e-01 2.68832010e-01 1.69140530e-01 7.94700153e-01
4.74189300e-01 2.66311670e-01 1.67802110e-01 7.93528967e-01
4.76077220e-01 2.63991200e-01 1.66463130e-01 7.92941957e-01
4.77970960e-01 2.61516600e-01 1.65123650e-01 7.91881115e-01
4.79870560e-01 2.59105280e-01 1.63783760e-01 7.90998082e-01
4.81776050e-01 2.56737560e-01 1.62443530e-01 7.90236336e-01
4.83687440e-01 2.54269820e-01 1.61103050e-01 7.89152719e-01
4.85604780e-01 2.51976160e-01 1.59762400e-01 7.88596566e-01
4.87528080e-01 2.49571140e-01 1.58421650e-01 7.87680030e-01
4.89457380e-01 2.47222760e-01 1.57080880e-01 7.86928237e-01
4.91392700e-01 2.44945290e-01 1.55740190e-01 7.86390751e-01
4.93334060e-01 2.42599410e-01 1.54399640e-01 7.85621683e-01
4.95281510e-01 2.40274040e-01 1.53059330e-01 7.84904912e-01
4.97235070e-01 2.37992780e-01 1.51719340e-01 7.84319191e-01
4.99194760e-01 2.35654830e-01 1.50379750e-01 7.83532457e-01
5.01160620e-01 2.33312080e-01 1.49040660e-01 7.82712852e-01
5.03132670e-01 2.31024330e-01 1.47702130e-01 7.82061606e-01
5.05110950e-01 2.28705070e-01 1.46364280e-01 7.81287176e-01
5.07095480e-01 2.26436780e-01 1.45027170e-01 7.80670201e-01
5.09086290e-01 2.24069810e-01 1.43690900e-01 7.79693808e-01
5.11083420e-01 2.21773320e-01 1.42355570e-01 7.78941491e-01
5.13086890e-01 2.19498110e-01 1.41021260e-01 7.78244748e-01
5.15096730e-01 2.17189560e-01 1.39688060e-01 7.77409179e-01
5.17112980e-01 2.14903640e-01 1.38356070e-01 7.76632496e-01
5.19135660e-01 2.12613120e-01 1.37025380e-01 7.75816568e-01
5.21164810e-01 2.10336950e-01 1.35696090e-01 7.75029516e-01
5.23200450e-01 2.07987760e-01 1.34368290e-01 7.73946591e-01
5.25242620e-01 2.05773930e-01 1.33042070e-01 7.73341583e-01
5.27291350e-01 2.03483700e-01 1.31717550e-01 7.72424404e-01
5.29346670e-01 2.01195190e-01 1.30394810e-01 7.71484655e-01
5.31408610e-01 1.98972380e-01 1.29073950e-01 7.70768927e-01
5.33477210e-01 1.96686230e-01 1.27755090e-01 7.69778449e-01
5.35552490e-01 1.94437070e-01 1.26438320e-01 7.68900876e-01
5.37634500e-01 1.92220860e-01 1.25123740e-01 7.68123060e-01
5.39723250e-01 1.89931940e-01 1.23811460e-01 7.67020840e-01
5.41818790e-01 1.87686830e-01 1.22501590e-01 7.66058751e-01
5.43921150e-01 1.85502300e-01 1.21194240e-01 7.65309886e-01
5.46030360e-01 1.83267690e-01 1.19889510e-01 7.64319122e-01
5.48146460e-01 1.81125460e-01 1.18587520e-01 7.63678421e-01
5.50269470e-01 1.78968540e-01 1.17288380e-01 7.62942331e-01
5.52399440e-01 1.76765710e-01 1.15992200e-01 7.61972400e-01
5.54536390e-01 1.74682550e-01 1.14699100e-01 7.61481781e-01
5.56680370e-01 1.72567960e-01 1.13409200e-01 7.60819933e-01
5.58831400e-01 1.70385120e-01 1.12122610e-01 7.59816062e-01
5.60989520e-01 1.68293830e-01 1.10839450e-01 7.59178388e-01
5.63154770e-01 1.66313440e-01 1.09559850e-01 7.59007246e-01
5.65327180e-01 1.64186910e-01 1.08283940e-01 7.58131400e-01
5.67506790e-01 1.62121960e-01 1.07011830e-01 7.57495503e-01
5.69693620e-01 1.60117470e-01 1.05743650e-01 7.57102058e-01
5.71887730e-01 1.58038120e-01 1.04479540e-01 7.56311331e-01
5.74089150e-01 1.56003830e-01 1.03219620e-01 7.55688841e-01
5.76297900e-01 1.53974000e-01 1.01964030e-01 7.55040773e-01
5.78514030e-01 1.52000880e-01 1.00712910e-01 7.54624606e-01
5.80737580e-01 1.49962350e-01 9.94663770e-02 7.53834384e-01
5.82968590e-01 1.47960190e-01 9.82245870e-02 7.53172879e-01
5.85207080e-01 1.45933670e-01 9.69876740e-02 7.52331013e-01
5.87453100e-01 1.43972090e-01 9.57557820e-02 7.51767084e-01
5.89706690e-01 1.42069920e-01 9.45290530e-02 7.51461670e-01
5.91967880e-01 1.40061170e-01 9.33076350e-02 7.50534348e-01
5.94236710e-01 1.38083330e-01 9.20916730e-02 7.49705839e-01
5.96513230e-01 1.36169120e-01 9.08813160e-02 7.49159046e-01
5.98797460e-01 1.34299400e-01 8.96767150e-02 7.48797500e-01
6.01089460e-01 1.32373950e-01 8.84780210e-02 7.48061205e-01
6.03389260e-01 1.30424310e-01 8.72853850e-02 7.47114251e-01
6.05696890e-01 1.28519490e-01 8.60989610e-02 7.46347508e-01
6.08012410e-01 1.26632430e-01 8.49189030e-02 7.45608019e-01
6.10335850e-01 1.24791960e-01 8.37453620e-02 7.45067888e-01
6.12667250e-01 1.22946270e-01 8.25784940e-02 7.44420636e-01
6.15006650e-01 1.21118400e-01 8.14184490e-02 7.43801936e-01
6.17354090e-01 1.19305740e-01 8.02653790e-02 7.43195519e-01
6.19709620e-01 1.17504120e-01 7.91194330e-02 7.42574331e-01
6.22073270e-01 1.15746420e-01 7.79807580e-02 7.42147313e-01
6.24445100e-01 1.13964250e-01 7.68494960e-02 7.41476886e-01
6.26825130e-01 1.12254010e-01 7.57257850e-02 7.41187496e-01
6.29213420e-01 1.10506130e-01 7.46097590e-02 7.40560829e-01
6.31610010e-01 1.08763640e-01 7.35015430e-02 7.39873175e-01
6.34014930e-01 1.07074930e-01 7.24012560e-02 7.39454921e-01
6.36428240e-01 1.05376050e-01 7.13090060e-02 7.38869155e-01
6.38849980e-01 1.03689130e-01 7.02248910e-02 7.38264798e-01
6.41280190e-01 1.02034600e-01 6.91489950e-02 7.37788018e-01
6.43718920e-01 1.00374650e-01 6.80813870e-02 7.37166606e-01
6.46166210e-01 9.87187670e-02 6.70221190e-02 7.36464084e-01
6.48622100e-01 9.70789760e-02 6.59712240e-02 7.35767583e-01
6.51086650e-01 9.54592890e-02 6.49287130e-02 7.35108433e-01
6.53559900e-01 9.38972720e-02 6.38945730e-02 7.34782843e-01
6.56041880e-01 9.23021690e-02 6.28687630e-02 7.34086091e-01
6.58532660e-01 9.07018440e-02 6.18512140e-02 7.33226061e-01
6.61032280e-01 8.91330110e-02 6.08418230e-02 7.32497866e-01
6.63540780e-01 8.75700610e-02 5.98404540e-02 7.31696162e-01
6.66058210e-01 8.60054500e-02 5.88469330e-02 7.30755586e-01
6.68584630e-01 8.44765710e-02 5.78610480e-02 7.29995169e-01
6.71120070e-01 8.29605180e-02 5.68825480e-02 7.29226458e-01
6.73664580e-01 8.14785320e-02 5.59111400e-02 7.28643093e-01
6.76218220e-01 7.99942650e-02 5.49464900e-02 7.27928799e-01
6.78781040e-01 7.85261860e-02 5.39882270e-02 7.27252869e-01
6.81353080e-01 7.70983880e-02 5.30359400e-02 7.26850396e-01
6.83934390e-01 7.56582490e-02 5.20891870e-02 7.26237568e-01
6.86525030e-01 7.42192380e-02 5.11474970e-02 7.25541252e-01
6.89125040e-01 7.27849400e-02 5.02103780e-02 7.24799762e-01
6.91734480e-01 7.13760820e-02 4.92773260e-02 7.24228441e-01
6.94353390e-01 6.99886430e-02 4.83478370e-02 7.23803249e-01
6.96981830e-01 6.86190420e-02 4.74214160e-02 7.23502668e-01
6.99619860e-01 6.72605500e-02 4.64975970e-02 7.23269097e-01
7.02267510e-01 6.59161530e-02 4.55759520e-02 7.23146200e-01
7.04924850e-01 6.45827080e-02 4.46561120e-02 7.23111631e-01
7.07591930e-01 6.32683270e-02 4.37377870e-02 7.23268498e-01
7.10268810e-01 6.19648570e-02 4.28207770e-02 7.23537280e-01
7.12955530e-01 6.06696530e-02 4.19049960e-02 7.23895225e-01
7.15652150e-01 5.93899590e-02 4.09904860e-02 7.24435897e-01
7.18358730e-01 5.81254450e-02 4.00774370e-02 7.25164199e-01
7.21075320e-01 5.68630540e-02 3.91661950e-02 7.25920070e-01
7.23801980e-01 5.56110510e-02 3.82572840e-02 7.26803437e-01
7.26538750e-01 5.43958190e-02 3.73514100e-02 7.28162859e-01
7.29285710e-01 5.31936240e-02 3.64494810e-02 7.29689731e-01
7.32042910e-01 5.20184300e-02 3.55526120e-02 7.31569737e-01
7.34810400e-01 5.08559030e-02 3.46621470e-02 7.33594243e-01
7.37588240e-01 4.97033620e-02 3.37796730e-02 7.35699277e-01
7.40376490e-01 4.85699610e-02 3.29070540e-02 7.37987074e-01
7.43175210e-01 4.74625350e-02 3.20464660e-02 7.40526818e-01
7.45984460e-01 4.63521530e-02 3.12004610e-02 7.42811989e-01
7.48804290e-01 4.52810310e-02 3.03720510e-02 7.45439137e-01
7.51634770e-01 4.42379800e-02 2.95648430e-02 7.48151783e-01
7.54475960e-01 4.32125910e-02 2.87832170e-02 7.50656033e-01
7.57327920e-01 4.21934190e-02 2.80325950e-02 7.52577829e-01
7.60190700e-01 4.12051830e-02 2.73198210e-02 7.54126153e-01
7.63064380e-01 4.02340340e-02 2.66536880e-02 7.54755477e-01
7.65949010e-01 3.92790920e-02 2.60456630e-02 7.54042852e-01
7.68844650e-01 3.83107300e-02 2.55108010e-02 7.50872738e-01
7.71751380e-01 3.73910210e-02 2.50687340e-02 7.45770030e-01
7.74669250e-01 3.64684460e-02 2.47441970e-02 7.36909062e-01
7.77598330e-01 3.55691840e-02 2.45654660e-02 7.23967215e-01
7.80538680e-01 3.46721170e-02 2.45566250e-02 7.05962586e-01
7.83490360e-01 3.37876900e-02 2.47154700e-02 6.83533228e-01
7.86453450e-01 3.28936750e-02 2.49683740e-02 6.58706790e-01
7.89428010e-01 3.20145900e-02 2.51183040e-02 6.37276107e-01
7.92414110e-01 3.11435250e-02 2.48720090e-02 6.26075783e-01
7.95411810e-01 3.02605960e-02 2.40313430e-02 6.29606843e-01
7.98421180e-01 2.94038520e-02 2.26770170e-02 6.48318339e-01
8.01442280e-01 2.85568500e-02 2.10795430e-02 6.77359324e-01
8.04475200e-01 2.77129000e-02 1.94899340e-02 7.10954178e-01
8.07520000e-01 2.68570620e-02 1.80529380e-02 7.43841861e-01
8.10576740e-01 2.60429390e-02 1.68180590e-02 7.74255192e-01
8.13645500e-01 2.52470330e-02 1.57790420e-02 8.00017929e-01
8.16726340e-01 2.44408230e-02 1.49100110e-02 8.19611166e-01
8.19819350e-01 2.37777310e-02 1.41854740e-02 8.38101392e-01
8.22924600e-01 2.30331430e-02 1.35876260e-02 8.47577899e-01
8.26042140e-01 2.23241870e-02 1.31080470e-02 8.51545123e-01
8.29172070e-01 2.16208680e-02 1.27479780e-02 8.48011661e-01
8.32314440e-01 2.09266930e-02 1.25187630e-02 8.35813131e-01
8.35469350e-01 2.02644690e-02 1.24424030e-02 8.14331002e-01
8.38636860e-01 1.96129700e-02 1.25499000e-02 7.81399453e-01
8.41817040e-01 1.89703460e-02 1.28695320e-02 7.37025480e-01
8.45009980e-01 1.83383700e-02 1.33858150e-02 6.84992658e-01
8.48215750e-01 1.77175080e-02 1.39475410e-02 6.35148088e-01
8.51434420e-01 1.71208560e-02 1.41919300e-02 6.03189841e-01
8.54666090e-01 1.65170290e-02 1.37471360e-02 6.00744366e-01
8.57910820e-01 1.59284960e-02 1.26825120e-02 6.27970863e-01
8.61168690e-01 1.53458150e-02 1.14240500e-02 6.71645126e-01
8.64439790e-01 1.47787940e-02 1.02877510e-02 7.18271370e-01
8.67724190e-01 1.42118080e-02 9.37782570e-03 7.57734706e-01
8.71021980e-01 1.36608280e-02 8.67144860e-03 7.87690075e-01
8.74333240e-01 1.31262580e-02 8.11421350e-03 8.08843519e-01
8.77658050e-01 1.26050920e-02 7.65596440e-03 8.23220390e-01
8.80996490e-01 1.20829600e-02 7.25798550e-03 8.32390751e-01
8.84348660e-01 1.15682240e-02 6.89197200e-03 8.39253555e-01
8.87714620e-01 1.10729580e-02 6.53795800e-03 8.46820827e-01
8.91094480e-01 1.05975850e-02 6.18291220e-03 8.57005943e-01
8.94488310e-01 1.01363460e-02 5.82003650e-03 8.70814642e-01
8.97896200e-01 9.69052840e-03 5.44840450e-03 8.89299647e-01
9.01318240e-01 9.26492090e-03 5.07258020e-03 9.13235527e-01
9.04754520e-01 8.85253290e-03 4.70200880e-03 9.41356479e-01
9.08205130e-01 8.46168040e-03 4.35014770e-03 9.72573920e-01
9.11670150e-01 8.08450940e-03 4.03339010e-03 1.00219780e+00
9.15149680e-01 7.72552950e-03 3.76965520e-03 1.02469975e+00
9.18643810e-01 7.38297940e-03 3.57580110e-03 1.03235320e+00
9.22152630e-01 7.05246240e-03 3.46139610e-03 1.01873091e+00
9.25676230e-01 6.74123230e-03 3.41422280e-03 9.87227942e-01
9.29214710e-01 6.44839300e-03 3.37594050e-03 9.55051341e-01
9.32768160e-01 6.17069130e-03 3.23192000e-03 9.54647903e-01
9.36336670e-01 5.90958540e-03 2.87375830e-03 1.02819806e+00
9.39920350e-01 5.66534110e-03 2.32376150e-03 1.21900227e+00
9.43519290e-01 5.43633920e-03 1.72902860e-03 1.57207903e+00
