0	21	0.311975	0.0014	0.011	0.001	0	0.000322129	0.00370392	0.000142096	0.00502728	0.0127701
0	21	0.316665	0.0014	0.011	0.001	0	0.000322816	0.00334274	0.000143953	0.00502504	0.0126693
0	21	0.321396	0.0014	0.011	0.001	0	0.000327305	0.00301715	0.000145858	0.00502302	0.0125866
0	21	0.326169	0.0014	0.011	0.001	0	0.000344554	0.00272413	0.00014781	0.00502118	0.0125193
0	21	0.330985	0.0014	0.011	0.001	0	0.000332241	0.00245991	0.000149812	0.00501945	0.0124635
0	21	0.335844	0.0014	0.011	0.001	0	0.000349018	0.00222175	0.000151866	0.00501796	0.0124186
0	21	0.340747	0.0014	0.011	0.001	0	0.000374739	0.0020076	0.000153974	0.00501656	0.0123823
0	21	0.345694	0.0014	0.011	0.001	0	0.000392444	0.0018147	0.000156137	0.00501529	0.0123525
0	21	0.350686	0.0014	0.011	0.001	0	0.000391633	0.00164066	0.000158358	0.00501412	0.0123277
0	21	0.355724	0.0014	0.011	0.001	0	0.000420453	0.0014842	0.00016064	0.00501305	0.0123084
0	21	0.360808	0.0014	0.011	0.001	0	0.000389901	0.00134282	0.000162985	0.00501208	0.0122908
0	21	0.365938	0.0014	0.011	0.001	0	0.00038879	0.00121568	0.000165394	0.00501119	0.0122771
0	21	0.371116	0.0014	0.011	0.001	0	0.000437975	0.0011009	0.000167872	0.00501037	0.0122677
0	21	0.376343	0.0014	0.011	0.001	0	0.000431389	0.000997266	0.000170421	0.00500963	0.0122583
0	21	0.381618	0.0014	0.011	0.001	0	0.000470293	0.000903724	0.000173044	0.00500894	0.0122522
0	21	0.414186	0.0014	0.011	0.001	0	0.00051067	0.000505257	0.000190442	0.00500588	0.0122299
0	21	0.421019	0.0014	0.011	0.001	0	0.000543936	0.000449781	0.000194379	0.00500541	0.0122291
0	21	0.427933	0.0014	0.011	0.001	0	0.000539976	0.000400726	0.000198471	0.005005	0.0122271
0	21	0.434929	0.0014	0.011	0.001	0	0.000524154	0.00035732	0.000202729	0.00500462	0.012225
0	21	0.442009	0.0014	0.011	0.001	0	0.000578394	0.000318886	0.000207163	0.00500429	0.0122263
0	21	0.449173	0.0014	0.011	0.001	0	0.00058414	0.000284846	0.000211783	0.00500398	0.0122257
0	21	0.456424	0.0014	0.011	0.001	0	0.000559271	0.000254673	0.000216601	0.00500371	0.0122238
0	21	0.463762	0.0014	0.011	0.001	0	0.000552087	0.000227893	0.000221629	0.00500347	0.012223
0	21	0.471191	0.0014	0.011	0.001	0	0.000565817	0.000204123	0.000226883	0.00500323	0.0122232
0	21	0.47871	0.0014	0.011	0.001	0	0.000578711	0.000182963	0.000232376	0.00500303	0.0122234
0	21	0.486322	0.0014	0.011	0.001	0	0.000582716	0.00016413	0.000238126	0.00500284	0.0122234
0	21	0.49403	0.0014	0.011	0.001	0	0.000589125	0.000147386	0.00024415	0.00500267	0.0122235
0	21	0.501833	0.0014	0.011	0.001	0	0.000598194	0.000132479	0.000250467	0.00500252	0.0122239
0	21	0.509735	0.0014	0.011	0.001	0	0.000614451	0.000119221	0.0002571	0.00500239	0.0122246
0	21	0.517737	0.0014	0.011	0.001	0	0.000605904	0.000107426	0.000264072	0.00500226	0.0122242
0	21	0.499653	0.0014	0.011	0.001	0	0.000633033	0.000136444	0.000248679	0.00500256	0.0122257
0	21	0.508511	0.0014	0.011	0.001	0	0.000600545	0.000121154	0.000256056	0.0050024	0.0122239
0	21	0.517495	0.0014	0.011	0.001	0	0.000608736	0.00010776	0.000263857	0.00500227	0.0122243
0	21	0.526608	0.0014	0.011	0.001	0	0.000622313	9.59978e-05	0.000272118	0.00500214	0.0122251
0	21	0.535853	0.0014	0.011	0.001	0	0.000567844	8.56827e-05	0.000280881	0.00500204	0.0122225
0	21	0.545232	0.0014	0.011	0.001	0	0.000518037	7.6595e-05	0.000290191	0.00500194	0.0122204
0	21	0.554749	0.0014	0.011	0.001	0	0.000514761	6.85783e-05	0.0003001	0.00500186	0.0122204
0	21	0.564406	0.0014	0.011	0.001	0	0.000555395	6.14971e-05	0.000310667	0.0050018	0.0122224
0	21	0.574207	0.0014	0.011	0.001	0	0.000566852	5.52583e-05	0.000321958	0.00500174	0.0122232
0	21	0.584155	0.0014	0.011	0.001	0	0.000537108	4.97624e-05	0.000334048	0.0050017	0.0122221
0	21	0.594254	0.0014	0.011	0.001	0	0.000538316	4.49055e-05	0.000347023	0.00500167	0.0122225
0	21	0.604506	0.0014	0.011	0.001	0	0.000517046	4.06157e-05	0.000360982	0.00500165	0.0122219
0	21	0.614915	0.0014	0.011	0.001	0	0.000525625	3.68112e-05	0.000376038	0.00500165	0.0122227
0	21	0.625485	0.0014	0.011	0.001	0	0.000527056	3.34375e-05	0.000392324	0.00500166	0.0122233
0	21	0.63622	0.0014	0.011	0.001	0	0.000446014	3.04349e-05	0.000409992	0.00500169	0.0122207
0	21	0.6192	0.0014	0.011	0.001	0	0.000489183	3.53911e-05	0.000382514	0.00500165	0.0122214
0	21	0.631245	0.0014	0.011	0.001	0	0.000510984	3.17738e-05	0.000401656	0.00500167	0.0122229
0	21	0.643504	0.0014	0.011	0.001	0	0.000465066	2.86191e-05	0.000422687	0.00500171	0.0122218
0	21	0.655982	0.0014	0.011	0.001	0	0.000417693	2.58606e-05	0.000445895	0.00500178	0.012221
0	21	0.668685	0.0014	0.011	0.001	0	0.000365187	2.34577e-05	0.000471628	0.00500187	0.0122203
0	21	0.681619	0.0014	0.011	0.001	0	0.000378973	2.13557e-05	0.00050031	0.00500201	0.0122219
0	21	0.69479	0.0014	0.011	0.001	0	0.000338804	1.95451e-05	0.000532467	0.00500221	0.0122221
0	21	0.708206	0.0014	0.011	0.001	0	0.000234417	1.80099e-05	0.000568755	0.00500249	0.0122214
0	21	0.721872	0.0014	0.011	0.001	0	0.00018256	1.67448e-05	0.000610003	0.00500288	0.0122227
0	21	0.735797	0.0014	0.011	0.001	0	0.000137025	1.5716e-05	0.000657277	0.00500345	0.0122248
0	21	0.749987	0.0014	0.011	0.001	0	8.12274e-05	1.48696e-05	0.000711964	0.00500424	0.0122277
0	21	0.76445	0.0014	0.011	0.001	0	0.000138368	1.4055e-05	0.00077591	0.0050053	0.0122325
0	21	0.779194	0.0014	0.011	0.001	0	0.000244768	1.27956e-05	0.000851616	0.00500654	0.0122397
0	21	0.794227	0.0014	0.011	0.001	0	0.000382656	1.12058e-05	0.000942558	0.00500839	0.0122507
0	21	0.809559	0.0014	0.011	0.001	0	0.000503784	1.23397e-05	0.00105371	0.00501388	0.0122663
0	21	0.777671	0.0014	0.011	0.001	0	0.00021137	1.29655e-05	0.000843231	0.00500642	0.0122385
0	21	0.794584	0.0014	0.011	0.001	0	0.000378698	1.1203e-05	0.000944914	0.00500848	0.0122508
0	21	0.811875	0.0014	0.011	0.001	0	0.000607376	1.25323e-05	0.00107247	0.00501496	0.0122731
0	21	0.829558	0.0014	0.011	0.001	0	0.00109007	1.28775e-05	0.00123687	0.0050246	0.0123258
0	21	0.847644	0.0014	0.011	0.001	0	0.00181469	1.054e-05	0.00145623	0.00503671	0.0124395
0	21	0.866148	0.0014	0.011	0.001	0	0.00323888	1.15675e-05	0.00176252	0.00507762	0.0127804
0	21	0.885085	0.0014	0.011	0.001	0	0.00560942	1.31986e-05	0.00221795	0.00517813	0.0136806
0	21	0.904471	0.0014	0.011	0.001	0	0.00801693	1.50285e-05	0.0029607	0.00544096	0.0150533
0	21	0.92432	0.0014	0.011	0.001	0	0.0105023	1.63546e-05	0.00436857	0.00609553	0.017044
1	21	0.220553	0.0014	0.011	0.001	0	0.000268512	0.00102208	0.000110946	0.00519149	0.0123305
1	21	0.223715	0.0014	0.011	0.001	0	0.000237496	0.000940047	0.000111883	0.00517738	0.0123174
1	21	0.226896	0.0014	0.011	0.001	0	0.000232253	0.000864557	0.000112835	0.00516431	0.0123063
1	21	0.230099	0.0014	0.011	0.001	0	0.000278124	0.000795117	0.000113802	0.00515227	0.0122975
1	21	0.233322	0.0014	0.011	0.001	0	0.000237553	0.000731095	0.000114785	0.0051411	0.012288
1	21	0.236567	0.0014	0.011	0.001	0	0.000239231	0.00067222	0.000115785	0.00513088	0.0122804
1	21	0.239833	0.0014	0.011	0.001	0	0.000270529	0.00061805	0.000116801	0.0051212	0.0122742
1	21	0.243121	0.0014	0.011	0.001	0	0.000273685	0.000568178	0.000117833	0.00511236	0.0122682
1	21	0.246431	0.0014	0.011	0.001	0	0.000277871	0.00052249	0.000118883	0.00510421	0.0122628
1	21	0.249762	0.0014	0.011	0.001	0	0.000333886	0.00048037	0.000119951	0.00509668	0.0122594
1	21	0.253116	0.0014	0.011	0.001	0	0.000296782	0.000441653	0.000121037	0.0050897	0.0122541
1	21	0.256493	0.0014	0.011	0.001	0	0.000307075	0.000406107	0.000122142	0.00508324	0.0122504
1	21	0.259892	0.0014	0.011	0.001	0	0.000316448	0.000373396	0.000123266	0.00507728	0.0122472
1	21	0.263314	0.0014	0.011	0.001	0	0.000329318	0.000343342	0.00012441	0.00507176	0.0122444
1	21	0.26676	0.0014	0.011	0.001	0	0.000350276	0.00031574	0.000125573	0.00506665	0.0122421
1	21	0.270228	0.0014	0.011	0.001	0	0.000328867	0.000290391	0.000126758	0.00506195	0.012239
1	21	0.273721	0.0014	0.011	0.001	0	0.000329533	0.000267094	0.000127964	0.0050576	0.0122367
1	21	0.277237	0.0014	0.011	0.001	0	0.000368162	0.000245657	0.000129191	0.00505355	0.0122356
1	21	0.280778	0.0014	0.011	0.001	0	0.000339992	0.000225967	0.000130441	0.00504982	0.0122329
1	21	0.284343	0.0014	0.011	0.001	0	0.0003382	0.000207863	0.000131714	0.00504635	0.0122311
1	21	0.287933	0.0014	0.011	0.001	0	0.000345598	0.00019122	0.00013301	0.00504312	0.0122297
1	21	0.291547	0.0014	0.011	0.001	0	0.000362154	0.000175921	0.000134331	0.00504018	0.0122288
1	21	0.295187	0.0014	0.011	0.001	0	0.000334847	0.000161856	0.000135677	0.00503743	0.0122267
1	21	0.298852	0.0014	0.011	0.001	0	0.000311784	0.000148923	0.000137048	0.00503487	0.0122249
1	21	0.302543	0.0014	0.011	0.001	0	0.000327837	0.000137032	0.000138446	0.00503254	0.0122242
1	21	0.30626	0.0014	0.011	0.001	0	0.000316299	0.000126101	0.00013987	0.00503034	0.0122229
1	21	0.310004	0.0014	0.011	0.001	0	0.000323815	0.000116056	0.000141323	0.00502829	0.0122222
1	21	0.313774	0.0014	0.011	0.001	0	0.00033029	0.000106814	0.000142804	0.00502639	0.0122215
1	21	0.31757	0.0014	0.011	0.001	0	0.000368058	9.83257e-05	0.000144315	0.00502464	0.0122218
1	21	0.321394	0.0014	0.011	0.001	0	0.000341071	9.05186e-05	0.000145857	0.00502302	0.0122203
1	21	0.325245	0.0014	0.011	0.001	0	0.000398041	8.334e-05	0.000147429	0.00502151	0.0122214
1	21	0.329124	0.0014	0.011	0.001	0	0.000360149	7.67525e-05	0.000149034	0.00502012	0.0122196
1	21	0.28836	0.0014	0.011	0.001	0	0.000349162	0.000189338	0.000133166	0.00504276	0.0122297
1	21	0.292786	0.0014	0.011	0.001	0	0.000374167	0.00017099	0.000134787	0.00503922	0.0122287
1	21	0.297249	0.0014	0.011	0.001	0	0.000360509	0.000154431	0.000136446	0.00503596	0.0122267
1	21	0.30175	0.0014	0.011	0.001	0	0.000338026	0.000139496	0.000138144	0.00503301	0.0122247
1	21	0.30629	0.0014	0.011	0.001	0	0.000313354	0.000126018	0.000139882	0.00503033	0.0122228
1	21	0.310869	0.0014	0.011	0.001	0	0.00033272	0.000113861	0.000141662	0.00502784	0.0122222
1	21	0.315488	0.0014	0.011	0.001	0	0.000346207	0.000102888	0.000143485	0.00502558	0.0122216
1	21	0.320148	0.0014	0.011	0.001	0	0.000319337	9.2982e-05	0.000145352	0.00502353	0.01222
1	21	0.324848	0.0014	0.011	0.001	0	0.000386961	8.40512e-05	0.000147266	0.00502165	0.0122211
1	21	0.329589	0.0014	0.011	0.001	0	0.000353636	7.59997e-05	0.000149228	0.00501996	0.0122194
1	21	0.334373	0.0014	0.011	0.001	0	0.000360999	6.87312e-05	0.00015124	0.00501841	0.0122189
1	21	0.339198	0.0014	0.011	0.001	0	0.000377184	6.2181e-05	0.000153304	0.00501699	0.0122188
1	21	0.344067	0.0014	0.011	0.001	0	0.000323009	5.62691e-05	0.000155421	0.00501569	0.0122167
1	21	0.34898	0.0014	0.011	0.001	0	0.000386485	5.09384e-05	0.000157595	0.00501451	0.0122181
1	21	0.353937	0.0014	0.011	0.001	0	0.000426128	4.61263e-05	0.000159826	0.00501342	0.012219
1	21	0.358938	0.0014	0.011	0.001	0	0.000400593	4.17909e-05	0.000162117	0.00501243	0.0122177
1	21	0.363985	0.0014	0.011	0.001	0	0.000441632	3.78682e-05	0.000164472	0.00501152	0.0122188
1	21	0.369078	0.0014	0.011	0.001	0	0.000455539	3.43343e-05	0.000166891	0.00501068	0.012219
1	21	0.374217	0.0014	0.011	0.001	0	0.000459568	3.11412e-05	0.000169379	0.00500992	0.0122188
1	21	0.379404	0.0014	0.011	0.001	0	0.000488044	2.82524e-05	0.000171937	0.00500922	0.0122197
1	21	0.384639	0.0014	0.011	0.001	0	0.000474609	2.56393e-05	0.000174569	0.00500857	0.0122189
1	21	0.389922	0.0014	0.011	0.001	0	0.000505497	2.32751e-05	0.000177279	0.00500798	0.01222
1	21	0.395255	0.0014	0.011	0.001	0	0.000550483	2.11376e-05	0.000180068	0.00500745	0.0122217
1	21	0.400638	0.0014	0.011	0.001	0	0.000491469	1.92e-05	0.000182942	0.00500693	0.012219
1	21	0.406071	0.0014	0.011	0.001	0	0.000549098	1.74469e-05	0.000185903	0.00500648	0.0122213
1	21	0.411556	0.0014	0.011	0.001	0	0.000528555	1.58596e-05	0.000188955	0.00500607	0.0122203
1	21	0.417093	0.0014	0.011	0.001	0	0.000541128	1.44228e-05	0.000192104	0.00500567	0.0122207
1	21	0.422683	0.0014	0.011	0.001	0	0.000555839	1.31217e-05	0.000195353	0.00500531	0.0122213
1	21	0.428327	0.0014	0.011	0.001	0	0.000550473	1.19431e-05	0.000198707	0.00500497	0.012221
1	21	0.434025	0.0014	0.011	0.001	0	0.000573033	1.08787e-05	0.000202172	0.00500467	0.012222
1	21	0.439778	0.0014	0.011	0.001	0	0.000586061	9.9121e-06	0.000205752	0.00500439	0.0122225
1	21	0.445587	0.0014	0.011	0.001	0	0.000566722	9.03959e-06	0.000209453	0.00500413	0.0122216
1	21	0.380414	0.0014	0.011	0.001	0	0.000467326	2.77258e-05	0.000172441	0.00500909	0.0122188
1	21	0.386776	0.0014	0.011	0.001	0	0.00048025	2.46508e-05	0.000175659	0.00500833	0.0122191
1	21	0.393211	0.0014	0.011	0.001	0	0.000527442	2.1929e-05	0.000178992	0.00500764	0.0122208
1	21	0.399718	0.0014	0.011	0.001	0	0.000535882	1.95154e-05	0.000182447	0.00500701	0.0122209
1	21	0.4063	0.0014	0.011	0.001	0	0.000533926	1.73769e-05	0.000186029	0.00500647	0.0122207
1	21	0.412958	0.0014	0.011	0.001	0	0.000527362	1.54806e-05	0.000189746	0.00500597	0.0122202
1	21	0.419692	0.0014	0.011	0.001	0	0.000532967	1.38005e-05	0.000193606	0.0050055	0.0122203
1	21	0.426505	0.0014	0.011	0.001	0	0.000585432	1.2311e-05	0.000197616	0.00500508	0.0122226
1	21	0.433397	0.0014	0.011	0.001	0	0.000560265	1.09906e-05	0.000201786	0.0050047	0.0122214
1	21	0.44037	0.0014	0.011	0.001	0	0.000583447	9.81827e-06	0.000206125	0.00500436	0.0122224
1	21	0.447426	0.0014	0.011	0.001	0	0.000564622	8.78092e-06	0.000210643	0.00500405	0.0122214
1	21	0.454565	0.0014	0.011	0.001	0	0.00055195	7.86085e-06	0.000215352	0.00500378	0.0122208
1	21	0.46179	0.0014	0.011	0.001	0	0.000560232	7.04239e-06	0.000220263	0.00500352	0.0122212
1	21	0.469102	0.0014	0.011	0.001	0	0.000587728	6.31482e-06	0.000225389	0.00500329	0.0122225
1	21	0.476503	0.0014	0.011	0.001	0	0.000609162	5.66654e-06	0.000230745	0.00500309	0.0122236
1	21	0.483994	0.0014	0.011	0.001	0	0.000643627	5.08925e-06	0.000236346	0.0050029	0.0122253
1	21	0.491576	0.0014	0.011	0.001	0	0.000629794	4.57442e-06	0.000242209	0.00500273	0.0122247
1	21	0.499252	0.0014	0.011	0.001	0	0.000610791	4.1155e-06	0.000248353	0.00500257	0.0122238
1	21	0.507024	0.0014	0.011	0.001	0	0.000633248	3.70702e-06	0.000254797	0.00500243	0.012225
1	21	0.514892	0.0014	0.011	0.001	0	0.000587925	3.34309e-06	0.000261563	0.00500231	0.0122228
1	21	0.52286	0.0014	0.011	0.001	0	0.000566588	3.01905e-06	0.000268676	0.00500218	0.0122219
1	21	0.530928	0.0014	0.011	0.001	0	0.000558276	2.72973e-06	0.000276163	0.00500209	0.0122217
1	21	0.539099	0.0014	0.011	0.001	0	0.000545715	2.47166e-06	0.000284053	0.005002	0.0122212
1	21	0.547374	0.0014	0.011	0.001	0	0.000557684	2.24085e-06	0.000292379	0.00500191	0.0122219
1	21	0.555756	0.0014	0.011	0.001	0	0.000575783	2.03373e-06	0.000301177	0.00500186	0.012223
1	21	0.564247	0.0014	0.011	0.001	0	0.000526442	1.84818e-06	0.000310488	0.0050018	0.0122209
1	21	0.572849	0.0014	0.011	0.001	0	0.000554671	1.68221e-06	0.000320357	0.00500175	0.0122224
1	21	0.581564	0.0014	0.011	0.001	0	0.000515242	1.5334e-06	0.000330834	0.00500171	0.012221
1	21	0.590394	0.0014	0.011	0.001	0	0.000505432	1.40032e-06	0.000341976	0.00500168	0.0122209
