 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.6020   4.3300  17.2000   0.3489   4.1060  0.53599E+01  0.53599E+01  0.00000E+00  0.54649E+01  0.65237E-01  0.00000E+00  0.53997E+01  0.10000E+01
   10.6020   4.3400  17.2000   0.3502   4.1155  0.53424E+01  0.53424E+01  0.00000E+00  0.54405E+01  0.64354E-01  0.00000E+00  0.53762E+01  0.10000E+01
   10.6020   4.3500  17.2000   0.3516   4.1250  0.53248E+01  0.53248E+01  0.00000E+00  0.54163E+01  0.63485E-01  0.00000E+00  0.53528E+01  0.10000E+01
   10.6020   4.3600  17.2000   0.3530   4.1345  0.53071E+01  0.53071E+01  0.00000E+00  0.53921E+01  0.62627E-01  0.00000E+00  0.53295E+01  0.10000E+01
   10.6020   4.3700  17.2000   0.3543   4.1440  0.52894E+01  0.52894E+01  0.00000E+00  0.53679E+01  0.61781E-01  0.00000E+00  0.53061E+01  0.10000E+01
   10.6020   4.3800  17.2000   0.3557   4.1535  0.52716E+01  0.52716E+01  0.00000E+00  0.53436E+01  0.60948E-01  0.00000E+00  0.52827E+01  0.10000E+01
   10.6020   4.3900  17.2000   0.3571   4.1629  0.52538E+01  0.52538E+01  0.00000E+00  0.53194E+01  0.60126E-01  0.00000E+00  0.52593E+01  0.10000E+01
   10.6020   4.4000  17.2000   0.3585   4.1724  0.52358E+01  0.52358E+01  0.00000E+00  0.52953E+01  0.59316E-01  0.00000E+00  0.52359E+01  0.10000E+01
   10.6020   4.4100  17.2000   0.3599   4.1819  0.52178E+01  0.52178E+01  0.00000E+00  0.52710E+01  0.58517E-01  0.00000E+00  0.52125E+01  0.10000E+01
   10.6020   4.4200  17.2000   0.3613   4.1914  0.51998E+01  0.51998E+01  0.00000E+00  0.52467E+01  0.57729E-01  0.00000E+00  0.51890E+01  0.10000E+01
   10.6020   4.4300  17.2000   0.3627   4.2009  0.51816E+01  0.51816E+01  0.00000E+00  0.52224E+01  0.56953E-01  0.00000E+00  0.51654E+01  0.10000E+01
   10.6020   4.4400  17.2000   0.3641   4.2104  0.51634E+01  0.51634E+01  0.00000E+00  0.51976E+01  0.56187E-01  0.00000E+00  0.51414E+01  0.10000E+01
   10.6020   4.4500  17.2000   0.3655   4.2198  0.51452E+01  0.51452E+01  0.00000E+00  0.51732E+01  0.55432E-01  0.00000E+00  0.51178E+01  0.10000E+01
   10.6020   4.4600  17.2000   0.3669   4.2293  0.51268E+01  0.51268E+01  0.00000E+00  0.51489E+01  0.54687E-01  0.00000E+00  0.50942E+01  0.10000E+01
   10.6020   4.4700  17.2000   0.3684   4.2388  0.51084E+01  0.51084E+01  0.00000E+00  0.51243E+01  0.53953E-01  0.00000E+00  0.50704E+01  0.10000E+01
   10.6020   4.4800  17.2000   0.3698   4.2483  0.50899E+01  0.50899E+01  0.00000E+00  0.51000E+01  0.53230E-01  0.00000E+00  0.50467E+01  0.10000E+01
   10.6020   4.4900  17.2000   0.3712   4.2578  0.50714E+01  0.50714E+01  0.00000E+00  0.50760E+01  0.52516E-01  0.00000E+00  0.50235E+01  0.10000E+01
   10.6020   4.5000  17.2000   0.3727   4.2673  0.50528E+01  0.50528E+01  0.00000E+00  0.50516E+01  0.51812E-01  0.00000E+00  0.49998E+01  0.10000E+01
   10.6020   4.5100  17.2000   0.3741   4.2767  0.50341E+01  0.50341E+01  0.00000E+00  0.50272E+01  0.51119E-01  0.00000E+00  0.49761E+01  0.10000E+01
   10.6020   4.5200  17.2000   0.3755   4.2862  0.50153E+01  0.50153E+01  0.00000E+00  0.50028E+01  0.50434E-01  0.00000E+00  0.49523E+01  0.10000E+01
   10.6020   4.5300  17.2000   0.3770   4.2957  0.49965E+01  0.49965E+01  0.00000E+00  0.49783E+01  0.49760E-01  0.00000E+00  0.49286E+01  0.10000E+01
   10.6020   4.5400  17.2000   0.3785   4.3052  0.49776E+01  0.49776E+01  0.00000E+00  0.49538E+01  0.49095E-01  0.00000E+00  0.49047E+01  0.10000E+01
   10.6020   4.5500  17.2000   0.3799   4.3147  0.49586E+01  0.49586E+01  0.00000E+00  0.49293E+01  0.48439E-01  0.00000E+00  0.48809E+01  0.10000E+01
   10.6020   4.5600  17.2000   0.3814   4.3241  0.49396E+01  0.49396E+01  0.00000E+00  0.49048E+01  0.47792E-01  0.00000E+00  0.48570E+01  0.10000E+01
   10.6020   4.5700  17.2000   0.3828   4.3336  0.49204E+01  0.49204E+01  0.00000E+00  0.48805E+01  0.47154E-01  0.00000E+00  0.48333E+01  0.10000E+01
   10.6020   4.5800  17.2000   0.3843   4.3431  0.49012E+01  0.49012E+01  0.00000E+00  0.48559E+01  0.46525E-01  0.00000E+00  0.48093E+01  0.10000E+01
   10.6020   4.5900  17.2000   0.3858   4.3526  0.48820E+01  0.48820E+01  0.00000E+00  0.48311E+01  0.45905E-01  0.00000E+00  0.47852E+01  0.10000E+01
   10.6020   4.6000  17.2000   0.3873   4.3621  0.48626E+01  0.48626E+01  0.00000E+00  0.48066E+01  0.45293E-01  0.00000E+00  0.47613E+01  0.10000E+01
   10.6020   4.6100  17.2000   0.3888   4.3716  0.48432E+01  0.48432E+01  0.00000E+00  0.47820E+01  0.44690E-01  0.00000E+00  0.47373E+01  0.10000E+01
   10.6020   4.6200  17.2000   0.3903   4.3810  0.48237E+01  0.48237E+01  0.00000E+00  0.47573E+01  0.44095E-01  0.00000E+00  0.47132E+01  0.10000E+01
   10.6020   4.6300  17.2000   0.3918   4.3905  0.48042E+01  0.48042E+01  0.00000E+00  0.47324E+01  0.43509E-01  0.00000E+00  0.46889E+01  0.10000E+01
   10.6020   4.6400  17.2000   0.3933   4.4000  0.47846E+01  0.47846E+01  0.00000E+00  0.47077E+01  0.42931E-01  0.00000E+00  0.46648E+01  0.10000E+01
   10.6020   4.6500  17.2000   0.3948   4.4095  0.47649E+01  0.47649E+01  0.00000E+00  0.46830E+01  0.42360E-01  0.00000E+00  0.46407E+01  0.10000E+01
   10.6020   4.6600  17.2000   0.3963   4.4190  0.47451E+01  0.47451E+01  0.00000E+00  0.46583E+01  0.41798E-01  0.00000E+00  0.46165E+01  0.10000E+01
   10.6020   4.6700  17.2000   0.3978   4.4285  0.47252E+01  0.47252E+01  0.00000E+00  0.46315E+01  0.41243E-01  0.00000E+00  0.45902E+01  0.10000E+01
   10.6020   4.6800  17.2000   0.3993   4.4379  0.47053E+01  0.47053E+01  0.00000E+00  0.46068E+01  0.40696E-01  0.00000E+00  0.45661E+01  0.10000E+01
   10.6020   4.6900  17.2000   0.4009   4.4474  0.46853E+01  0.46853E+01  0.00000E+00  0.45824E+01  0.40157E-01  0.00000E+00  0.45423E+01  0.10000E+01
   10.6020   4.7000  17.2000   0.4024   4.4569  0.46652E+01  0.46652E+01  0.00000E+00  0.45596E+01  0.39625E-01  0.00000E+00  0.45200E+01  0.10000E+01
   10.6020   4.7100  17.2000   0.4040   4.4664  0.46451E+01  0.46451E+01  0.00000E+00  0.45348E+01  0.39100E-01  0.00000E+00  0.44957E+01  0.10000E+01
   10.6020   4.7200  17.2000   0.4055   4.4759  0.46249E+01  0.46249E+01  0.00000E+00  0.45099E+01  0.38583E-01  0.00000E+00  0.44714E+01  0.10000E+01
   10.6020   4.7300  17.2000   0.4071   4.4854  0.46046E+01  0.46046E+01  0.00000E+00  0.44851E+01  0.38073E-01  0.00000E+00  0.44470E+01  0.10000E+01
   10.6020   4.7400  17.2000   0.4086   4.4948  0.45842E+01  0.45842E+01  0.00000E+00  0.44602E+01  0.37570E-01  0.00000E+00  0.44226E+01  0.10000E+01
   10.6020   4.7500  17.2000   0.4102   4.5043  0.45638E+01  0.45638E+01  0.00000E+00  0.44353E+01  0.37073E-01  0.00000E+00  0.43983E+01  0.10000E+01
   10.6020   4.7600  17.2000   0.4117   4.5138  0.45432E+01  0.45432E+01  0.00000E+00  0.44104E+01  0.36588E-01  0.00000E+00  0.43738E+01  0.10000E+01
   10.6020   4.7700  17.2000   0.4133   4.5233  0.45227E+01  0.45227E+01  0.00000E+00  0.43855E+01  0.36105E-01  0.00000E+00  0.43494E+01  0.10000E+01
   10.6020   4.7800  17.2000   0.4149   4.5328  0.45020E+01  0.45020E+01  0.00000E+00  0.43605E+01  0.35629E-01  0.00000E+00  0.43248E+01  0.10000E+01
   10.6020   4.7900  17.2000   0.4165   4.5423  0.44812E+01  0.44812E+01  0.00000E+00  0.43357E+01  0.35160E-01  0.00000E+00  0.43005E+01  0.10000E+01
   10.6020   4.8000  17.2000   0.4181   4.5517  0.44604E+01  0.44604E+01  0.00000E+00  0.43105E+01  0.34697E-01  0.00000E+00  0.42758E+01  0.10000E+01
   10.6020   4.8100  17.2000   0.4197   4.5612  0.44395E+01  0.44395E+01  0.00000E+00  0.42855E+01  0.34240E-01  0.00000E+00  0.42512E+01  0.10000E+01
   10.6020   4.8200  17.2000   0.4213   4.5707  0.44186E+01  0.44186E+01  0.00000E+00  0.42604E+01  0.33790E-01  0.00000E+00  0.42266E+01  0.10000E+01
   10.6020   4.8300  17.2000   0.4229   4.5802  0.43976E+01  0.43976E+01  0.00000E+00  0.42353E+01  0.33346E-01  0.00000E+00  0.42020E+01  0.10000E+01
   10.6020   4.8400  17.2000   0.4245   4.5897  0.43764E+01  0.43764E+01  0.00000E+00  0.42103E+01  0.32908E-01  0.00000E+00  0.41773E+01  0.10000E+01
   10.6020   4.8500  17.2000   0.4261   4.5991  0.43553E+01  0.43553E+01  0.00000E+00  0.41852E+01  0.32476E-01  0.00000E+00  0.41527E+01  0.10000E+01
   10.6020   4.8600  17.2000   0.4277   4.6086  0.43340E+01  0.43340E+01  0.00000E+00  0.41601E+01  0.32051E-01  0.00000E+00  0.41280E+01  0.10000E+01
   10.6020   4.8700  17.2000   0.4293   4.6181  0.43127E+01  0.43127E+01  0.00000E+00  0.41350E+01  0.31631E-01  0.00000E+00  0.41033E+01  0.10000E+01
   10.6020   4.8800  17.2000   0.4310   4.6276  0.42913E+01  0.42913E+01  0.00000E+00  0.41098E+01  0.31214E-01  0.00000E+00  0.40786E+01  0.10000E+01
   10.6020   4.8900  17.2000   0.4326   4.6371  0.42698E+01  0.42698E+01  0.00000E+00  0.40847E+01  0.30805E-01  0.00000E+00  0.40538E+01  0.10000E+01
   10.6020   4.9000  17.2000   0.4343   4.6466  0.42483E+01  0.42483E+01  0.00000E+00  0.40595E+01  0.30403E-01  0.00000E+00  0.40291E+01  0.10000E+01
   10.6020   4.9100  17.2000   0.4359   4.6560  0.42266E+01  0.42266E+01  0.00000E+00  0.40343E+01  0.30006E-01  0.00000E+00  0.40043E+01  0.10000E+01
   10.6020   4.9200  17.2000   0.4376   4.6655  0.42049E+01  0.42049E+01  0.00000E+00  0.40090E+01  0.29614E-01  0.00000E+00  0.39794E+01  0.10000E+01
   10.6020   4.9300  17.2000   0.4392   4.6750  0.41832E+01  0.41832E+01  0.00000E+00  0.39838E+01  0.29228E-01  0.00000E+00  0.39546E+01  0.10000E+01
   10.6020   4.9400  17.2000   0.4409   4.6845  0.41613E+01  0.41613E+01  0.00000E+00  0.39585E+01  0.28850E-01  0.00000E+00  0.39297E+01  0.10000E+01
   10.6020   4.9500  17.2000   0.4426   4.6940  0.41394E+01  0.41394E+01  0.00000E+00  0.39332E+01  0.28472E-01  0.00000E+00  0.39048E+01  0.10000E+01
   10.6020   4.9600  17.2000   0.4442   4.7035  0.41174E+01  0.41174E+01  0.00000E+00  0.39079E+01  0.28101E-01  0.00000E+00  0.38798E+01  0.10000E+01
   10.6020   4.9700  17.2000   0.4459   4.7129  0.40954E+01  0.40954E+01  0.00000E+00  0.38827E+01  0.27736E-01  0.00000E+00  0.38549E+01  0.10000E+01
   10.6020   4.9800  17.2000   0.4476   4.7224  0.40733E+01  0.40733E+01  0.00000E+00  0.38573E+01  0.27376E-01  0.00000E+00  0.38300E+01  0.10000E+01
   10.6020   4.9900  17.2000   0.4493   4.7319  0.40511E+01  0.40511E+01  0.00000E+00  0.38319E+01  0.27021E-01  0.00000E+00  0.38049E+01  0.10000E+01
   10.6020   5.0000  17.2000   0.4510   4.7414  0.40288E+01  0.40288E+01  0.00000E+00  0.38066E+01  0.26671E-01  0.00000E+00  0.37800E+01  0.10000E+01
   10.6020   5.0100  17.2000   0.4527   4.7509  0.40065E+01  0.40065E+01  0.00000E+00  0.37812E+01  0.26326E-01  0.00000E+00  0.37549E+01  0.10000E+01
   10.6020   5.0200  17.2000   0.4545   4.7604  0.39841E+01  0.39841E+01  0.00000E+00  0.37558E+01  0.25985E-01  0.00000E+00  0.37298E+01  0.10000E+01
   10.6020   5.0300  17.2000   0.4562   4.7698  0.39616E+01  0.39616E+01  0.00000E+00  0.37305E+01  0.25650E-01  0.00000E+00  0.37048E+01  0.10000E+01
   10.6020   5.0400  17.2000   0.4579   4.7793  0.39391E+01  0.39391E+01  0.00000E+00  0.37050E+01  0.25319E-01  0.00000E+00  0.36797E+01  0.10000E+01
   10.6020   5.0500  17.2000   0.4596   4.7888  0.39164E+01  0.39164E+01  0.00000E+00  0.36795E+01  0.24992E-01  0.00000E+00  0.36546E+01  0.10000E+01
   10.6020   5.0600  17.2000   0.4614   4.7983  0.38938E+01  0.38938E+01  0.00000E+00  0.36542E+01  0.24668E-01  0.00000E+00  0.36295E+01  0.10000E+01
   10.6020   5.0700  17.2000   0.4631   4.8078  0.38710E+01  0.38710E+01  0.00000E+00  0.36287E+01  0.24351E-01  0.00000E+00  0.36044E+01  0.10000E+01
   10.6020   5.0800  17.2000   0.4649   4.8173  0.38482E+01  0.38482E+01  0.00000E+00  0.36032E+01  0.24038E-01  0.00000E+00  0.35792E+01  0.10000E+01
   10.6020   5.0900  17.2000   0.4666   4.8267  0.38253E+01  0.38253E+01  0.00000E+00  0.35776E+01  0.23738E-01  0.00000E+00  0.35539E+01  0.10000E+01
   10.6020   5.1000  17.2000   0.4684   4.8362  0.38024E+01  0.38024E+01  0.00000E+00  0.35519E+01  0.23434E-01  0.00000E+00  0.35285E+01  0.10000E+01
   10.6020   5.1100  17.2000   0.4702   4.8457  0.37794E+01  0.37794E+01  0.00000E+00  0.35266E+01  0.23134E-01  0.00000E+00  0.35034E+01  0.10000E+01
   10.6020   5.1200  17.2000   0.4720   4.8552  0.37563E+01  0.37563E+01  0.00000E+00  0.35011E+01  0.22838E-01  0.00000E+00  0.34782E+01  0.10000E+01
   10.6020   5.1300  17.2000   0.4737   4.8647  0.37332E+01  0.37332E+01  0.00000E+00  0.34756E+01  0.22547E-01  0.00000E+00  0.34530E+01  0.10000E+01
   10.6020   5.1400  17.2000   0.4755   4.8741  0.37099E+01  0.37099E+01  0.00000E+00  0.34501E+01  0.22260E-01  0.00000E+00  0.34278E+01  0.10000E+01
   10.6020   5.1500  17.2000   0.4773   4.8836  0.36867E+01  0.36867E+01  0.00000E+00  0.34245E+01  0.21977E-01  0.00000E+00  0.34025E+01  0.10000E+01
   10.6020   5.1600  17.2000   0.4791   4.8931  0.36633E+01  0.36633E+01  0.00000E+00  0.33990E+01  0.21698E-01  0.00000E+00  0.33773E+01  0.10000E+01
   10.6020   5.1700  17.2000   0.4810   4.9026  0.36400E+01  0.36400E+01  0.00000E+00  0.33734E+01  0.21423E-01  0.00000E+00  0.33520E+01  0.10000E+01
   10.6020   5.1800  17.2000   0.4828   4.9121  0.36165E+01  0.36165E+01  0.00000E+00  0.33478E+01  0.21151E-01  0.00000E+00  0.33267E+01  0.10000E+01
   10.6020   5.1900  17.2000   0.4846   4.9216  0.35930E+01  0.35930E+01  0.00000E+00  0.33221E+01  0.20884E-01  0.00000E+00  0.33012E+01  0.10000E+01
   10.6020   5.2000  17.2000   0.4864   4.9310  0.35694E+01  0.35694E+01  0.00000E+00  0.32965E+01  0.20620E-01  0.00000E+00  0.32759E+01  0.10000E+01
   10.6020   5.2100  17.2000   0.4883   4.9405  0.35458E+01  0.35458E+01  0.00000E+00  0.32709E+01  0.20361E-01  0.00000E+00  0.32506E+01  0.10000E+01
   10.6020   5.2200  17.2000   0.4901   4.9500  0.35221E+01  0.35221E+01  0.00000E+00  0.32454E+01  0.20105E-01  0.00000E+00  0.32253E+01  0.10000E+01
   10.6020   5.2300  17.2000   0.4920   4.9595  0.34983E+01  0.34983E+01  0.00000E+00  0.32198E+01  0.19852E-01  0.00000E+00  0.32000E+01  0.10000E+01
   10.6020   5.2400  17.2000   0.4938   4.9690  0.34745E+01  0.34745E+01  0.00000E+00  0.31943E+01  0.19604E-01  0.00000E+00  0.31747E+01  0.10000E+01
   10.6020   5.2500  17.2000   0.4957   4.9785  0.34506E+01  0.34506E+01  0.00000E+00  0.31687E+01  0.19359E-01  0.00000E+00  0.31494E+01  0.10000E+01
   10.6020   5.2600  17.2000   0.4976   4.9879  0.34267E+01  0.34267E+01  0.00000E+00  0.31432E+01  0.19117E-01  0.00000E+00  0.31241E+01  0.10000E+01
   10.6020   5.2700  17.2000   0.4995   4.9974  0.34027E+01  0.34027E+01  0.00000E+00  0.31176E+01  0.18879E-01  0.00000E+00  0.30987E+01  0.10000E+01
   10.6020   5.2800  17.2000   0.5013   5.0069  0.33787E+01  0.33787E+01  0.00000E+00  0.30920E+01  0.18644E-01  0.00000E+00  0.30734E+01  0.10000E+01
   10.6020   5.2900  17.2000   0.5032   5.0164  0.33546E+01  0.33546E+01  0.00000E+00  0.30665E+01  0.18413E-01  0.00000E+00  0.30481E+01  0.10000E+01
   10.6020   5.3000  17.2000   0.5051   5.0259  0.33305E+01  0.33305E+01  0.00000E+00  0.30410E+01  0.18185E-01  0.00000E+00  0.30228E+01  0.10000E+01
   10.6020   5.3100  17.2000   0.5070   5.0354  0.33063E+01  0.33063E+01  0.00000E+00  0.30154E+01  0.17961E-01  0.00000E+00  0.29974E+01  0.10000E+01
   10.6020   5.3200  17.2000   0.5090   5.0448  0.32820E+01  0.32820E+01  0.00000E+00  0.29898E+01  0.17740E-01  0.00000E+00  0.29721E+01  0.10000E+01
   10.6020   5.3300  17.2000   0.5109   5.0543  0.32578E+01  0.32578E+01  0.00000E+00  0.29641E+01  0.17522E-01  0.00000E+00  0.29465E+01  0.10000E+01
   10.6020   5.3400  17.2000   0.5128   5.0638  0.32334E+01  0.32334E+01  0.00000E+00  0.29386E+01  0.17307E-01  0.00000E+00  0.29212E+01  0.10000E+01
   10.6020   5.3500  17.2000   0.5148   5.0733  0.32090E+01  0.32090E+01  0.00000E+00  0.29131E+01  0.17096E-01  0.00000E+00  0.28960E+01  0.10000E+01
   10.6020   5.3600  17.2000   0.5167   5.0828  0.31846E+01  0.31846E+01  0.00000E+00  0.28876E+01  0.16887E-01  0.00000E+00  0.28707E+01  0.10000E+01
   10.6020   5.3700  17.2000   0.5187   5.0923  0.31601E+01  0.31601E+01  0.00000E+00  0.28621E+01  0.16682E-01  0.00000E+00  0.28454E+01  0.10000E+01
   10.6020   5.3800  17.2000   0.5206   5.1017  0.31356E+01  0.31356E+01  0.00000E+00  0.28372E+01  0.16480E-01  0.00000E+00  0.28207E+01  0.10000E+01
   10.6020   5.3900  17.2000   0.5226   5.1112  0.31110E+01  0.31110E+01  0.00000E+00  0.28117E+01  0.16281E-01  0.00000E+00  0.27954E+01  0.10000E+01
   10.6020   5.4000  17.2000   0.5246   5.1207  0.30864E+01  0.30864E+01  0.00000E+00  0.27862E+01  0.16085E-01  0.00000E+00  0.27702E+01  0.10000E+01
   10.6020   5.4100  17.2000   0.5265   5.1302  0.30618E+01  0.30618E+01  0.00000E+00  0.27608E+01  0.15892E-01  0.00000E+00  0.27449E+01  0.10000E+01
   10.6020   5.4200  17.2000   0.5285   5.1397  0.30371E+01  0.30371E+01  0.00000E+00  0.27350E+01  0.15701E-01  0.00000E+00  0.27193E+01  0.10000E+01
   10.6020   5.4300  17.2000   0.5305   5.1491  0.30123E+01  0.30123E+01  0.00000E+00  0.27098E+01  0.15514E-01  0.00000E+00  0.26943E+01  0.10000E+01
   10.6020   5.4400  17.2000   0.5325   5.1586  0.29876E+01  0.29876E+01  0.00000E+00  0.26843E+01  0.15330E-01  0.00000E+00  0.26690E+01  0.10000E+01
   10.6020   5.4500  17.2000   0.5346   5.1681  0.29627E+01  0.29627E+01  0.00000E+00  0.26588E+01  0.15148E-01  0.00000E+00  0.26436E+01  0.10000E+01
   10.6020   5.4600  17.2000   0.5366   5.1776  0.29379E+01  0.29379E+01  0.00000E+00  0.26333E+01  0.14969E-01  0.00000E+00  0.26183E+01  0.10000E+01
   10.6020   5.4700  17.2000   0.5386   5.1871  0.29130E+01  0.29130E+01  0.00000E+00  0.26079E+01  0.14793E-01  0.00000E+00  0.25932E+01  0.10000E+01
   10.6020   5.4800  17.2000   0.5406   5.1966  0.28881E+01  0.28881E+01  0.00000E+00  0.25826E+01  0.14620E-01  0.00000E+00  0.25680E+01  0.10000E+01
   10.6020   5.4900  17.2000   0.5427   5.2060  0.28632E+01  0.28632E+01  0.00000E+00  0.25573E+01  0.14449E-01  0.00000E+00  0.25428E+01  0.10000E+01
   10.6020   5.5000  17.2000   0.5447   5.2155  0.28382E+01  0.28382E+01  0.00000E+00  0.25320E+01  0.14281E-01  0.00000E+00  0.25177E+01  0.10000E+01
   10.6020   5.5100  17.2000   0.5468   5.2250  0.28132E+01  0.28132E+01  0.00000E+00  0.25068E+01  0.14116E-01  0.00000E+00  0.24926E+01  0.10000E+01
   10.6020   5.5200  17.2000   0.5489   5.2345  0.27881E+01  0.27881E+01  0.00000E+00  0.24815E+01  0.13953E-01  0.00000E+00  0.24676E+01  0.10000E+01
   10.6020   5.5300  17.2000   0.5510   5.2440  0.27631E+01  0.27631E+01  0.00000E+00  0.24563E+01  0.13793E-01  0.00000E+00  0.24425E+01  0.10000E+01
   10.6020   5.5400  17.2000   0.5530   5.2535  0.27380E+01  0.27380E+01  0.00000E+00  0.24312E+01  0.13636E-01  0.00000E+00  0.24175E+01  0.10000E+01
   10.6020   5.5500  17.2000   0.5551   5.2629  0.27129E+01  0.27129E+01  0.00000E+00  0.24060E+01  0.13481E-01  0.00000E+00  0.23926E+01  0.10000E+01
   10.6020   5.5600  17.2000   0.5572   5.2724  0.26877E+01  0.26877E+01  0.00000E+00  0.23810E+01  0.13328E-01  0.00000E+00  0.23677E+01  0.10000E+01
   10.6020   5.5700  17.2000   0.5594   5.2819  0.26626E+01  0.26626E+01  0.00000E+00  0.23560E+01  0.13178E-01  0.00000E+00  0.23428E+01  0.10000E+01
   10.6020   5.5800  17.2000   0.5615   5.2914  0.26374E+01  0.26374E+01  0.00000E+00  0.23309E+01  0.13031E-01  0.00000E+00  0.23179E+01  0.10000E+01
   10.6020   5.5900  17.2000   0.5636   5.3009  0.26122E+01  0.26122E+01  0.00000E+00  0.23058E+01  0.12886E-01  0.00000E+00  0.22930E+01  0.10000E+01
   10.6020   5.6000  17.2000   0.5657   5.3104  0.25870E+01  0.25870E+01  0.00000E+00  0.22809E+01  0.12743E-01  0.00000E+00  0.22681E+01  0.10000E+01
   10.6020   5.6100  17.2000   0.5679   5.3198  0.25617E+01  0.25617E+01  0.00000E+00  0.22559E+01  0.12603E-01  0.00000E+00  0.22433E+01  0.10000E+01
   10.6020   5.6200  17.2000   0.5700   5.3293  0.25365E+01  0.25365E+01  0.00000E+00  0.22310E+01  0.12465E-01  0.00000E+00  0.22186E+01  0.10000E+01
   10.6020   5.6300  17.2000   0.5722   5.3388  0.25112E+01  0.25112E+01  0.00000E+00  0.22062E+01  0.12329E-01  0.00000E+00  0.21939E+01  0.10000E+01
   10.6020   5.6400  17.2000   0.5744   5.3483  0.24859E+01  0.24859E+01  0.00000E+00  0.21815E+01  0.12196E-01  0.00000E+00  0.21693E+01  0.10000E+01
   10.6020   5.6500  17.2000   0.5766   5.3578  0.24606E+01  0.24606E+01  0.00000E+00  0.21568E+01  0.12065E-01  0.00000E+00  0.21447E+01  0.10000E+01
   10.6020   5.6600  17.2000   0.5787   5.3673  0.24353E+01  0.24353E+01  0.00000E+00  0.21321E+01  0.11936E-01  0.00000E+00  0.21201E+01  0.10000E+01
   10.6020   5.6700  17.2000   0.5809   5.3767  0.24100E+01  0.24100E+01  0.00000E+00  0.21074E+01  0.11809E-01  0.00000E+00  0.20956E+01  0.10000E+01
   10.6020   5.6800  17.2000   0.5831   5.3862  0.23847E+01  0.23847E+01  0.00000E+00  0.20826E+01  0.11685E-01  0.00000E+00  0.20710E+01  0.10000E+01
   10.6020   5.6900  17.2000   0.5854   5.3957  0.23593E+01  0.23593E+01  0.00000E+00  0.20580E+01  0.11563E-01  0.00000E+00  0.20464E+01  0.10000E+01
   10.6020   5.7000  17.2000   0.5876   5.4052  0.23340E+01  0.23340E+01  0.00000E+00  0.20338E+01  0.11443E-01  0.00000E+00  0.20223E+01  0.10000E+01
   10.6020   5.7100  17.2000   0.5898   5.4147  0.23087E+01  0.23087E+01  0.00000E+00  0.20094E+01  0.11325E-01  0.00000E+00  0.19980E+01  0.10000E+01
   10.6020   5.7200  17.2000   0.5921   5.4241  0.22834E+01  0.22834E+01  0.00000E+00  0.19850E+01  0.11209E-01  0.00000E+00  0.19738E+01  0.10000E+01
   10.6020   5.7300  17.2000   0.5943   5.4336  0.22580E+01  0.22580E+01  0.00000E+00  0.19607E+01  0.11096E-01  0.00000E+00  0.19496E+01  0.10000E+01
   10.6020   5.7400  17.2000   0.5966   5.4431  0.22327E+01  0.22327E+01  0.00000E+00  0.19364E+01  0.10984E-01  0.00000E+00  0.19254E+01  0.10000E+01
   10.6020   5.7500  17.2000   0.5989   5.4526  0.22074E+01  0.22074E+01  0.00000E+00  0.19123E+01  0.10875E-01  0.00000E+00  0.19014E+01  0.10000E+01
   10.6020   5.7600  17.2000   0.6011   5.4621  0.21821E+01  0.21821E+01  0.00000E+00  0.18881E+01  0.10768E-01  0.00000E+00  0.18773E+01  0.10000E+01
   10.6020   5.7700  17.2000   0.6034   5.4716  0.21568E+01  0.21568E+01  0.00000E+00  0.18641E+01  0.10662E-01  0.00000E+00  0.18534E+01  0.10000E+01
   10.6020   5.7800  17.2000   0.6057   5.4810  0.21316E+01  0.21316E+01  0.00000E+00  0.18402E+01  0.10559E-01  0.00000E+00  0.18296E+01  0.10000E+01
   10.6020   5.7900  17.2000   0.6080   5.4905  0.21063E+01  0.21063E+01  0.00000E+00  0.18163E+01  0.10458E-01  0.00000E+00  0.18058E+01  0.10000E+01
   10.6020   5.8000  17.2000   0.6104   5.5000  0.20811E+01  0.20811E+01  0.00000E+00  0.17925E+01  0.10359E-01  0.00000E+00  0.17821E+01  0.10000E+01
   10.6020   5.8100  17.2000   0.6127   5.5095  0.20559E+01  0.20559E+01  0.00000E+00  0.17688E+01  0.10261E-01  0.00000E+00  0.17585E+01  0.10000E+01
   10.6020   5.8200  17.2000   0.6150   5.5190  0.20308E+01  0.20308E+01  0.00000E+00  0.17451E+01  0.10166E-01  0.00000E+00  0.17350E+01  0.10000E+01
   10.6020   5.8300  17.2000   0.6174   5.5285  0.20057E+01  0.20057E+01  0.00000E+00  0.17216E+01  0.10072E-01  0.00000E+00  0.17116E+01  0.10000E+01
   10.6020   5.8400  17.2000   0.6197   5.5379  0.19807E+01  0.19807E+01  0.00000E+00  0.16983E+01  0.99810E-02  0.00000E+00  0.16883E+01  0.10000E+01
   10.6020   5.8500  17.2000   0.6221   5.5474  0.19557E+01  0.19557E+01  0.00000E+00  0.16750E+01  0.98915E-02  0.00000E+00  0.16651E+01  0.10000E+01
   10.6020   5.8600  17.2000   0.6245   5.5569  0.19309E+01  0.19309E+01  0.00000E+00  0.16518E+01  0.98038E-02  0.00000E+00  0.16420E+01  0.10000E+01
