 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.6020   3.5000  19.0000   0.3034   4.0433  0.67439E+01  0.67439E+01  0.22295E-04  0.71873E+01  0.92242E-03  0.82382E-01  0.71040E+01  0.10000E+01
   10.6020   3.5100  19.0000   0.3047   4.0548  0.67171E+01  0.67171E+01  0.22631E-04  0.71482E+01  0.89754E-03  0.79672E-01  0.70677E+01  0.10000E+01
   10.6020   3.5200  19.0000   0.3060   4.0664  0.66903E+01  0.66903E+01  0.22789E-04  0.71115E+01  0.87331E-03  0.79470E-01  0.70312E+01  0.10000E+01
   10.6020   3.5300  19.0000   0.3073   4.0779  0.66635E+01  0.66635E+01  0.22946E-04  0.70741E+01  0.84968E-03  0.78078E-01  0.69951E+01  0.10000E+01
   10.6020   3.5400  19.0000   0.3086   4.0895  0.66367E+01  0.66367E+01  0.23103E-04  0.70361E+01  0.82721E-03  0.76850E-01  0.69584E+01  0.10000E+01
   10.6020   3.5500  19.0000   0.3099   4.1010  0.66099E+01  0.66098E+01  0.23260E-04  0.69980E+01  0.80440E-03  0.75307E-01  0.69219E+01  0.10000E+01
   10.6020   3.5600  19.0000   0.3112   4.1126  0.65830E+01  0.65830E+01  0.23596E-04  0.69605E+01  0.78262E-03  0.73867E-01  0.68859E+01  0.10000E+01
   10.6020   3.5700  19.0000   0.3125   4.1241  0.65562E+01  0.65562E+01  0.23752E-04  0.69233E+01  0.76151E-03  0.72568E-01  0.68500E+01  0.10000E+01
   10.6020   3.5800  19.0000   0.3139   4.1357  0.65294E+01  0.65293E+01  0.23909E-04  0.68859E+01  0.74080E-03  0.71377E-01  0.68138E+01  0.10000E+01
   10.6020   3.5900  19.0000   0.3152   4.1473  0.65025E+01  0.65025E+01  0.24244E-04  0.68489E+01  0.72074E-03  0.70062E-01  0.67781E+01  0.10000E+01
   10.6020   3.6000  19.0000   0.3165   4.1588  0.64757E+01  0.64756E+01  0.24400E-04  0.68117E+01  0.70117E-03  0.68883E-01  0.67422E+01  0.10000E+01
   10.6020   3.6100  19.0000   0.3178   4.1704  0.64488E+01  0.64488E+01  0.24557E-04  0.67745E+01  0.68216E-03  0.67551E-01  0.67063E+01  0.10000E+01
   10.6020   3.6200  19.0000   0.3192   4.1819  0.64219E+01  0.64219E+01  0.24714E-04  0.67378E+01  0.66363E-03  0.66502E-01  0.66706E+01  0.10000E+01
   10.6020   3.6300  19.0000   0.3205   4.1935  0.63950E+01  0.63950E+01  0.24870E-04  0.67011E+01  0.64555E-03  0.65252E-01  0.66352E+01  0.10000E+01
   10.6020   3.6400  19.0000   0.3219   4.2050  0.63681E+01  0.63681E+01  0.25204E-04  0.66643E+01  0.62794E-03  0.64178E-01  0.65995E+01  0.10000E+01
   10.6020   3.6500  19.0000   0.3232   4.2166  0.63412E+01  0.63412E+01  0.25360E-04  0.66279E+01  0.61084E-03  0.63036E-01  0.65642E+01  0.10000E+01
   10.6020   3.6600  19.0000   0.3246   4.2281  0.63143E+01  0.63143E+01  0.25729E-04  0.65923E+01  0.59417E-03  0.61950E-01  0.65297E+01  0.10000E+01
   10.6020   3.6700  19.0000   0.3259   4.2397  0.62873E+01  0.62873E+01  0.25904E-04  0.65565E+01  0.57795E-03  0.60857E-01  0.64951E+01  0.10000E+01
   10.6020   3.6800  19.0000   0.3273   4.2512  0.62604E+01  0.62604E+01  0.26078E-04  0.65189E+01  0.56209E-03  0.59796E-01  0.64585E+01  0.10000E+01
   10.6020   3.6900  19.0000   0.3286   4.2628  0.62334E+01  0.62334E+01  0.26253E-04  0.64831E+01  0.54679E-03  0.58786E-01  0.64237E+01  0.10000E+01
   10.6020   3.7000  19.0000   0.3300   4.2743  0.62065E+01  0.62064E+01  0.26621E-04  0.64466E+01  0.53185E-03  0.57714E-01  0.63884E+01  0.10000E+01
   10.6020   3.7100  19.0000   0.3314   4.2859  0.61795E+01  0.61795E+01  0.26795E-04  0.64106E+01  0.51719E-03  0.56727E-01  0.63534E+01  0.10000E+01
   10.6020   3.7200  19.0000   0.3328   4.2974  0.61525E+01  0.61525E+01  0.26969E-04  0.63748E+01  0.50306E-03  0.55758E-01  0.63185E+01  0.10000E+01
   10.6020   3.7300  19.0000   0.3341   4.3090  0.61255E+01  0.61254E+01  0.27346E-04  0.63390E+01  0.48927E-03  0.54784E-01  0.62838E+01  0.10000E+01
   10.6020   3.7400  19.0000   0.3355   4.3205  0.60984E+01  0.60984E+01  0.27529E-04  0.63035E+01  0.47583E-03  0.53847E-01  0.62492E+01  0.10000E+01
   10.6020   3.7500  19.0000   0.3369   4.3321  0.60714E+01  0.60714E+01  0.27915E-04  0.62677E+01  0.46276E-03  0.52881E-01  0.62143E+01  0.10000E+01
   10.6020   3.7600  19.0000   0.3383   4.3436  0.60443E+01  0.60443E+01  0.28098E-04  0.62321E+01  0.45002E-03  0.52000E-01  0.61797E+01  0.10000E+01
   10.6020   3.7700  19.0000   0.3397   4.3552  0.60173E+01  0.60172E+01  0.28281E-04  0.61965E+01  0.43761E-03  0.51106E-01  0.61449E+01  0.10000E+01
   10.6020   3.7800  19.0000   0.3411   4.3667  0.59902E+01  0.59901E+01  0.28464E-04  0.61606E+01  0.42553E-03  0.50223E-01  0.61100E+01  0.10000E+01
   10.6020   3.7900  19.0000   0.3425   4.3783  0.59631E+01  0.59630E+01  0.28647E-04  0.61253E+01  0.41377E-03  0.49360E-01  0.60755E+01  0.10000E+01
   10.6020   3.8000  19.0000   0.3439   4.3899  0.59360E+01  0.59359E+01  0.29032E-04  0.60898E+01  0.40231E-03  0.48551E-01  0.60409E+01  0.10000E+01
   10.6020   3.8100  19.0000   0.3453   4.4014  0.59088E+01  0.59088E+01  0.29237E-04  0.60548E+01  0.39117E-03  0.47676E-01  0.60067E+01  0.10000E+01
   10.6020   3.8200  19.0000   0.3467   4.4130  0.58817E+01  0.58816E+01  0.29666E-04  0.60198E+01  0.38032E-03  0.46871E-01  0.59725E+01  0.10000E+01
   10.6020   3.8300  19.0000   0.3482   4.4245  0.58545E+01  0.58545E+01  0.29872E-04  0.59845E+01  0.36976E-03  0.46068E-01  0.59380E+01  0.10000E+01
   10.6020   3.8400  19.0000   0.3496   4.4361  0.58273E+01  0.58273E+01  0.30077E-04  0.59495E+01  0.35945E-03  0.45326E-01  0.59038E+01  0.10000E+01
   10.6020   3.8500  19.0000   0.3510   4.4476  0.58001E+01  0.58001E+01  0.30506E-04  0.59146E+01  0.34945E-03  0.44529E-01  0.58697E+01  0.10000E+01
   10.6020   3.8600  19.0000   0.3525   4.4592  0.57729E+01  0.57729E+01  0.30711E-04  0.58799E+01  0.33969E-03  0.43782E-01  0.58358E+01  0.10000E+01
   10.6020   3.8700  19.0000   0.3539   4.4707  0.57456E+01  0.57456E+01  0.30916E-04  0.58449E+01  0.33019E-03  0.43013E-01  0.58015E+01  0.10000E+01
   10.6020   3.8800  19.0000   0.3553   4.4823  0.57184E+01  0.57184E+01  0.31340E-04  0.58103E+01  0.32095E-03  0.42309E-01  0.57677E+01  0.10000E+01
   10.6020   3.8900  19.0000   0.3568   4.4938  0.56911E+01  0.56911E+01  0.31541E-04  0.57758E+01  0.31196E-03  0.41605E-01  0.57339E+01  0.10000E+01
   10.6020   3.9000  19.0000   0.3582   4.5054  0.56638E+01  0.56638E+01  0.31960E-04  0.57413E+01  0.30322E-03  0.40892E-01  0.57001E+01  0.10000E+01
   10.6020   3.9100  19.0000   0.3597   4.5169  0.56365E+01  0.56365E+01  0.32161E-04  0.57066E+01  0.29469E-03  0.40219E-01  0.56661E+01  0.10000E+01
   10.6020   3.9200  19.0000   0.3611   4.5285  0.56092E+01  0.56092E+01  0.32362E-04  0.56723E+01  0.28639E-03  0.39522E-01  0.56325E+01  0.10000E+01
   10.6020   3.9300  19.0000   0.3626   4.5400  0.55818E+01  0.55818E+01  0.32781E-04  0.56377E+01  0.27836E-03  0.38864E-01  0.55986E+01  0.10000E+01
   10.6020   3.9400  19.0000   0.3641   4.5516  0.55545E+01  0.55545E+01  0.32982E-04  0.56039E+01  0.27052E-03  0.38249E-01  0.55654E+01  0.10000E+01
   10.6020   3.9500  19.0000   0.3656   4.5631  0.55271E+01  0.55271E+01  0.33432E-04  0.55694E+01  0.26290E-03  0.37557E-01  0.55316E+01  0.10000E+01
   10.6020   3.9600  19.0000   0.3670   4.5747  0.54997E+01  0.54997E+01  0.33665E-04  0.55351E+01  0.25546E-03  0.36912E-01  0.54979E+01  0.10000E+01
   10.6020   3.9700  19.0000   0.3685   4.5862  0.54723E+01  0.54722E+01  0.34145E-04  0.55010E+01  0.24824E-03  0.36311E-01  0.54644E+01  0.10000E+01
   10.6020   3.9800  19.0000   0.3700   4.5978  0.54448E+01  0.54448E+01  0.34378E-04  0.54670E+01  0.24122E-03  0.35720E-01  0.54311E+01  0.10000E+01
   10.6020   3.9900  19.0000   0.3715   4.6093  0.54174E+01  0.54174E+01  0.34610E-04  0.54327E+01  0.23440E-03  0.35074E-01  0.53974E+01  0.10000E+01
   10.6020   4.0000  19.0000   0.3730   4.6209  0.53899E+01  0.53899E+01  0.34843E-04  0.53988E+01  0.22775E-03  0.34446E-01  0.53641E+01  0.10000E+01
   10.6020   4.0100  19.0000   0.3745   4.6324  0.53624E+01  0.53624E+01  0.35323E-04  0.53650E+01  0.22128E-03  0.33875E-01  0.53309E+01  0.10000E+01
   10.6020   4.0200  19.0000   0.3760   4.6440  0.53349E+01  0.53349E+01  0.35556E-04  0.53311E+01  0.21501E-03  0.33180E-01  0.52977E+01  0.10000E+01
   10.6020   4.0300  19.0000   0.3775   4.6556  0.53074E+01  0.53073E+01  0.36037E-04  0.52972E+01  0.20890E-03  0.32834E-01  0.52642E+01  0.10000E+01
   10.6020   4.0400  19.0000   0.3790   4.6671  0.52798E+01  0.52798E+01  0.36517E-04  0.52636E+01  0.20292E-03  0.32224E-01  0.52312E+01  0.10000E+01
   10.6020   4.0500  19.0000   0.3805   4.6787  0.52523E+01  0.52522E+01  0.36750E-04  0.52298E+01  0.19715E-03  0.31769E-01  0.51978E+01  0.10000E+01
   10.6020   4.0600  19.0000   0.3820   4.6902  0.52247E+01  0.52246E+01  0.36983E-04  0.51966E+01  0.19153E-03  0.31257E-01  0.51651E+01  0.10000E+01
   10.6020   4.0700  19.0000   0.3836   4.7018  0.51971E+01  0.51970E+01  0.37216E-04  0.51628E+01  0.18606E-03  0.30677E-01  0.51319E+01  0.10000E+01
   10.6020   4.0800  19.0000   0.3851   4.7133  0.51695E+01  0.51694E+01  0.37697E-04  0.51295E+01  0.18076E-03  0.30192E-01  0.50992E+01  0.10000E+01
   10.6020   4.0900  19.0000   0.3866   4.7249  0.51418E+01  0.51418E+01  0.37930E-04  0.50961E+01  0.17559E-03  0.29726E-01  0.50662E+01  0.10000E+01
   10.6020   4.1000  19.0000   0.3882   4.7364  0.51142E+01  0.51141E+01  0.38464E-04  0.50628E+01  0.17056E-03  0.29243E-01  0.50334E+01  0.10000E+01
   10.6020   4.1100  19.0000   0.3897   4.7480  0.50865E+01  0.50864E+01  0.38997E-04  0.50293E+01  0.16567E-03  0.28769E-01  0.50004E+01  0.10000E+01
   10.6020   4.1200  19.0000   0.3913   4.7595  0.50588E+01  0.50588E+01  0.39257E-04  0.49961E+01  0.16092E-03  0.28254E-01  0.49677E+01  0.10000E+01
   10.6020   4.1300  19.0000   0.3928   4.7711  0.50311E+01  0.50310E+01  0.39518E-04  0.49633E+01  0.15629E-03  0.27803E-01  0.49353E+01  0.10000E+01
   10.6020   4.1400  19.0000   0.3944   4.7826  0.50033E+01  0.50033E+01  0.40051E-04  0.49302E+01  0.15180E-03  0.27348E-01  0.49027E+01  0.10000E+01
   10.6020   4.1500  19.0000   0.3960   4.7942  0.49756E+01  0.49756E+01  0.40312E-04  0.48972E+01  0.14742E-03  0.26960E-01  0.48701E+01  0.10000E+01
   10.6020   4.1600  19.0000   0.3975   4.8057  0.49478E+01  0.49478E+01  0.40855E-04  0.48642E+01  0.14317E-03  0.26502E-01  0.48376E+01  0.10000E+01
   10.6020   4.1700  19.0000   0.3991   4.8173  0.49201E+01  0.49200E+01  0.41124E-04  0.48313E+01  0.13902E-03  0.26070E-01  0.48051E+01  0.10000E+01
   10.6020   4.1800  19.0000   0.4007   4.8288  0.48923E+01  0.48922E+01  0.41676E-04  0.47982E+01  0.13499E-03  0.25647E-01  0.47725E+01  0.10000E+01
   10.6020   4.1900  19.0000   0.4023   4.8404  0.48645E+01  0.48644E+01  0.41946E-04  0.47659E+01  0.13107E-03  0.25267E-01  0.47405E+01  0.10000E+01
   10.6020   4.2000  19.0000   0.4039   4.8519  0.48366E+01  0.48366E+01  0.42216E-04  0.47332E+01  0.12727E-03  0.24848E-01  0.47082E+01  0.10000E+01
   10.6020   4.2100  19.0000   0.4055   4.8635  0.48088E+01  0.48087E+01  0.42768E-04  0.47004E+01  0.12356E-03  0.24439E-01  0.46759E+01  0.10000E+01
   10.6020   4.2200  19.0000   0.4071   4.8750  0.47809E+01  0.47809E+01  0.43320E-04  0.46680E+01  0.11997E-03  0.24119E-01  0.46437E+01  0.10000E+01
   10.6020   4.2300  19.0000   0.4087   4.8866  0.47530E+01  0.47530E+01  0.43621E-04  0.46354E+01  0.11646E-03  0.23727E-01  0.46115E+01  0.10000E+01
   10.6020   4.2400  19.0000   0.4103   4.8981  0.47252E+01  0.47251E+01  0.44235E-04  0.46029E+01  0.11307E-03  0.23312E-01  0.45795E+01  0.10000E+01
   10.6020   4.2500  19.0000   0.4119   4.9097  0.46972E+01  0.46972E+01  0.44537E-04  0.45705E+01  0.10977E-03  0.22944E-01  0.45475E+01  0.10000E+01
   10.6020   4.2600  19.0000   0.4135   4.9213  0.46693E+01  0.46693E+01  0.44839E-04  0.45381E+01  0.10655E-03  0.22564E-01  0.45155E+01  0.10000E+01
   10.6020   4.2700  19.0000   0.4151   4.9328  0.46414E+01  0.46413E+01  0.45453E-04  0.45059E+01  0.10343E-03  0.22229E-01  0.44836E+01  0.10000E+01
   10.6020   4.2800  19.0000   0.4168   4.9444  0.46134E+01  0.46134E+01  0.46068E-04  0.44740E+01  0.10039E-03  0.21890E-01  0.44520E+01  0.10000E+01
   10.6020   4.2900  19.0000   0.4184   4.9559  0.45855E+01  0.45854E+01  0.46370E-04  0.44417E+01  0.97441E-04  0.21527E-01  0.44201E+01  0.10000E+01
   10.6020   4.3000  19.0000   0.4200   4.9675  0.45575E+01  0.45575E+01  0.46976E-04  0.44096E+01  0.94563E-04  0.21208E-01  0.43883E+01  0.10000E+01
   10.6020   4.3100  19.0000   0.4217   4.9790  0.45295E+01  0.45295E+01  0.47582E-04  0.43771E+01  0.91788E-04  0.20857E-01  0.43561E+01  0.10000E+01
   10.6020   4.3200  19.0000   0.4233   4.9906  0.45015E+01  0.45015E+01  0.47881E-04  0.43452E+01  0.89085E-04  0.20537E-01  0.43245E+01  0.10000E+01
   10.6020   4.3300  19.0000   0.4250   5.0021  0.44735E+01  0.44735E+01  0.48181E-04  0.43132E+01  0.86447E-04  0.20239E-01  0.42929E+01  0.10000E+01
   10.6020   4.3400  19.0000   0.4267   5.0137  0.44455E+01  0.44454E+01  0.48787E-04  0.42814E+01  0.83885E-04  0.19929E-01  0.42614E+01  0.10000E+01
   10.6020   4.3500  19.0000   0.4283   5.0252  0.44175E+01  0.44174E+01  0.49087E-04  0.42497E+01  0.81405E-04  0.19612E-01  0.42300E+01  0.10000E+01
   10.6020   4.3600  19.0000   0.4300   5.0368  0.43894E+01  0.43894E+01  0.49734E-04  0.42178E+01  0.78993E-04  0.19293E-01  0.41985E+01  0.10000E+01
   10.6020   4.3700  19.0000   0.4317   5.0483  0.43614E+01  0.43613E+01  0.50420E-04  0.41859E+01  0.76644E-04  0.19011E-01  0.41669E+01  0.10000E+01
   10.6020   4.3800  19.0000   0.4334   5.0599  0.43333E+01  0.43332E+01  0.50761E-04  0.41543E+01  0.74364E-04  0.18725E-01  0.41355E+01  0.10000E+01
   10.6020   4.3900  19.0000   0.4350   5.0714  0.43052E+01  0.43052E+01  0.51101E-04  0.41227E+01  0.72148E-04  0.18434E-01  0.41042E+01  0.10000E+01
   10.6020   4.4000  19.0000   0.4367   5.0830  0.42771E+01  0.42771E+01  0.51788E-04  0.40909E+01  0.69990E-04  0.18166E-01  0.40727E+01  0.10000E+01
   10.6020   4.4100  19.0000   0.4384   5.0945  0.42490E+01  0.42490E+01  0.52476E-04  0.40595E+01  0.67894E-04  0.17895E-01  0.40415E+01  0.10000E+01
   10.6020   4.4200  19.0000   0.4401   5.1061  0.42210E+01  0.42209E+01  0.52817E-04  0.40281E+01  0.65850E-04  0.17603E-01  0.40104E+01  0.10000E+01
   10.6020   4.4300  19.0000   0.4419   5.1176  0.41928E+01  0.41928E+01  0.53523E-04  0.39966E+01  0.63869E-04  0.17329E-01  0.39792E+01  0.10000E+01
   10.6020   4.4400  19.0000   0.4436   5.1292  0.41647E+01  0.41647E+01  0.54229E-04  0.39654E+01  0.61940E-04  0.17077E-01  0.39483E+01  0.10000E+01
   10.6020   4.4500  19.0000   0.4453   5.1407  0.41366E+01  0.41366E+01  0.54580E-04  0.39345E+01  0.60068E-04  0.16835E-01  0.39176E+01  0.10000E+01
   10.6020   4.4600  19.0000   0.4470   5.1523  0.41085E+01  0.41085E+01  0.54932E-04  0.39039E+01  0.58249E-04  0.16573E-01  0.38873E+01  0.10000E+01
   10.6020   4.4700  19.0000   0.4488   5.1639  0.40804E+01  0.40803E+01  0.55639E-04  0.38724E+01  0.56479E-04  0.16326E-01  0.38560E+01  0.10000E+01
   10.6020   4.4800  19.0000   0.4505   5.1754  0.40523E+01  0.40522E+01  0.56346E-04  0.38412E+01  0.54759E-04  0.16091E-01  0.38250E+01  0.10000E+01
   10.6020   4.4900  19.0000   0.4522   5.1870  0.40241E+01  0.40241E+01  0.57133E-04  0.38096E+01  0.53087E-04  0.15837E-01  0.37937E+01  0.10000E+01
   10.6020   4.5000  19.0000   0.4540   5.1985  0.39960E+01  0.39959E+01  0.57525E-04  0.37788E+01  0.51465E-04  0.15602E-01  0.37631E+01  0.10000E+01
   10.6020   4.5100  19.0000   0.4557   5.2101  0.39679E+01  0.39678E+01  0.58313E-04  0.37480E+01  0.49907E-04  0.15388E-01  0.37326E+01  0.10000E+01
   10.6020   4.5200  19.0000   0.4575   5.2216  0.39397E+01  0.39397E+01  0.58706E-04  0.37168E+01  0.48356E-04  0.15176E-01  0.37016E+01  0.10000E+01
   10.6020   4.5300  19.0000   0.4593   5.2332  0.39116E+01  0.39115E+01  0.59494E-04  0.36868E+01  0.46870E-04  0.14947E-01  0.36718E+01  0.10000E+01
   10.6020   4.5400  19.0000   0.4610   5.2447  0.38835E+01  0.38834E+01  0.60283E-04  0.36558E+01  0.45427E-04  0.14719E-01  0.36410E+01  0.10000E+01
   10.6020   4.5500  19.0000   0.4628   5.2563  0.38553E+01  0.38553E+01  0.60682E-04  0.36251E+01  0.44026E-04  0.14499E-01  0.36106E+01  0.10000E+01
   10.6020   4.5600  19.0000   0.4646   5.2678  0.38272E+01  0.38271E+01  0.61480E-04  0.35947E+01  0.42665E-04  0.14341E-01  0.35803E+01  0.10000E+01
   10.6020   4.5700  19.0000   0.4664   5.2794  0.37991E+01  0.37990E+01  0.62279E-04  0.35642E+01  0.41342E-04  0.14089E-01  0.35501E+01  0.10000E+01
   10.6020   4.5800  19.0000   0.4682   5.2909  0.37709E+01  0.37709E+01  0.62680E-04  0.35338E+01  0.40060E-04  0.13895E-01  0.35199E+01  0.10000E+01
   10.6020   4.5900  19.0000   0.4700   5.3025  0.37428E+01  0.37428E+01  0.63479E-04  0.35035E+01  0.38813E-04  0.13687E-01  0.34898E+01  0.10000E+01
   10.6020   4.6000  19.0000   0.4718   5.3140  0.37147E+01  0.37146E+01  0.64280E-04  0.34733E+01  0.37610E-04  0.13477E-01  0.34598E+01  0.10000E+01
   10.6020   4.6100  19.0000   0.4736   5.3256  0.36866E+01  0.36865E+01  0.64730E-04  0.34431E+01  0.36437E-04  0.13305E-01  0.34298E+01  0.10000E+01
   10.6020   4.6200  19.0000   0.4754   5.3371  0.36585E+01  0.36584E+01  0.65628E-04  0.34130E+01  0.35301E-04  0.13129E-01  0.33998E+01  0.10000E+01
   10.6020   4.6300  19.0000   0.4773   5.3487  0.36304E+01  0.36303E+01  0.66526E-04  0.33829E+01  0.34193E-04  0.12936E-01  0.33699E+01  0.10000E+01
   10.6020   4.6400  19.0000   0.4791   5.3602  0.36023E+01  0.36023E+01  0.66978E-04  0.33527E+01  0.33130E-04  0.12748E-01  0.33399E+01  0.10000E+01
   10.6020   4.6500  19.0000   0.4809   5.3718  0.35743E+01  0.35742E+01  0.67878E-04  0.33228E+01  0.32095E-04  0.12567E-01  0.33102E+01  0.10000E+01
   10.6020   4.6600  19.0000   0.4828   5.3833  0.35462E+01  0.35461E+01  0.68778E-04  0.32929E+01  0.31089E-04  0.12408E-01  0.32805E+01  0.10000E+01
   10.6020   4.6700  19.0000   0.4846   5.3949  0.35181E+01  0.35181E+01  0.69231E-04  0.32632E+01  0.30114E-04  0.12226E-01  0.32510E+01  0.10000E+01
   10.6020   4.6800  19.0000   0.4865   5.4064  0.34901E+01  0.34900E+01  0.70133E-04  0.32336E+01  0.29167E-04  0.12070E-01  0.32215E+01  0.10000E+01
   10.6020   4.6900  19.0000   0.4884   5.4180  0.34621E+01  0.34620E+01  0.71035E-04  0.32036E+01  0.28251E-04  0.11882E-01  0.31917E+01  0.10000E+01
   10.6020   4.7000  19.0000   0.4902   5.4296  0.34341E+01  0.34340E+01  0.71490E-04  0.31741E+01  0.27361E-04  0.11720E-01  0.31623E+01  0.10000E+01
   10.6020   4.7100  19.0000   0.4921   5.4411  0.34061E+01  0.34060E+01  0.72394E-04  0.31447E+01  0.26501E-04  0.11584E-01  0.31331E+01  0.10000E+01
   10.6020   4.7200  19.0000   0.4940   5.4527  0.33781E+01  0.33780E+01  0.73298E-04  0.31153E+01  0.25664E-04  0.11418E-01  0.31038E+01  0.10000E+01
   10.6020   4.7300  19.0000   0.4959   5.4642  0.33501E+01  0.33501E+01  0.74378E-04  0.30859E+01  0.24857E-04  0.11270E-01  0.30746E+01  0.10000E+01
   10.6020   4.7400  19.0000   0.4978   5.4758  0.33222E+01  0.33221E+01  0.74924E-04  0.30568E+01  0.24074E-04  0.11115E-01  0.30457E+01  0.10000E+01
   10.6020   4.7500  19.0000   0.4997   5.4873  0.32943E+01  0.32942E+01  0.76006E-04  0.30279E+01  0.23313E-04  0.10961E-01  0.30169E+01  0.10000E+01
   10.6020   4.7600  19.0000   0.5016   5.4989  0.32664E+01  0.32663E+01  0.76553E-04  0.29987E+01  0.22579E-04  0.10814E-01  0.29878E+01  0.10000E+01
   10.6020   4.7700  19.0000   0.5035   5.5104  0.32385E+01  0.32384E+01  0.77637E-04  0.29695E+01  0.21866E-04  0.10666E-01  0.29589E+01  0.10000E+01
   10.6020   4.7800  19.0000   0.5054   5.5220  0.32107E+01  0.32106E+01  0.78721E-04  0.29405E+01  0.21177E-04  0.10525E-01  0.29299E+01  0.10000E+01
   10.6020   4.7900  19.0000   0.5074   5.5335  0.31828E+01  0.31828E+01  0.79780E-04  0.29117E+01  0.20507E-04  0.10404E-01  0.29013E+01  0.10000E+01
   10.6020   4.8000  19.0000   0.5093   5.5451  0.31550E+01  0.31550E+01  0.80840E-04  0.28832E+01  0.19867E-04  0.10261E-01  0.28729E+01  0.10000E+01
   10.6020   4.8100  19.0000   0.5112   5.5566  0.31273E+01  0.31272E+01  0.81378E-04  0.28546E+01  0.19238E-04  0.10127E-01  0.28445E+01  0.10000E+01
   10.6020   4.8200  19.0000   0.5132   5.5682  0.30995E+01  0.30994E+01  0.82439E-04  0.28259E+01  0.18623E-04  0.99894E-02  0.28159E+01  0.10000E+01
   10.6020   4.8300  19.0000   0.5151   5.5797  0.30718E+01  0.30717E+01  0.83502E-04  0.27973E+01  0.18039E-04  0.98615E-02  0.27874E+01  0.10000E+01
   10.6020   4.8400  19.0000   0.5171   5.5913  0.30441E+01  0.30440E+01  0.84644E-04  0.27689E+01  0.17468E-04  0.97408E-02  0.27592E+01  0.10000E+01
   10.6020   4.8500  19.0000   0.5191   5.6028  0.30165E+01  0.30164E+01  0.85867E-04  0.27406E+01  0.16918E-04  0.96143E-02  0.27310E+01  0.10000E+01
   10.6020   4.8600  19.0000   0.5210   5.6144  0.29888E+01  0.29888E+01  0.87090E-04  0.27124E+01  0.16382E-04  0.94968E-02  0.27029E+01  0.10000E+01
   10.6020   4.8700  19.0000   0.5230   5.6259  0.29613E+01  0.29612E+01  0.87713E-04  0.26843E+01  0.15862E-04  0.92875E-02  0.26750E+01  0.10000E+01
   10.6020   4.8800  19.0000   0.5250   5.6375  0.29337E+01  0.29336E+01  0.88938E-04  0.26562E+01  0.15358E-04  0.92647E-02  0.26470E+01  0.10000E+01
   10.6020   4.8900  19.0000   0.5270   5.6490  0.29062E+01  0.29061E+01  0.90165E-04  0.26284E+01  0.14870E-04  0.91304E-02  0.26193E+01  0.10000E+01
   10.6020   4.9000  19.0000   0.5290   5.6606  0.28787E+01  0.28786E+01  0.91481E-04  0.26003E+01  0.14394E-04  0.90065E-02  0.25912E+01  0.10000E+01
   10.6020   4.9100  19.0000   0.5310   5.6722  0.28513E+01  0.28512E+01  0.92799E-04  0.25725E+01  0.13935E-04  0.88973E-02  0.25636E+01  0.10000E+01
   10.6020   4.9200  19.0000   0.5330   5.6837  0.28239E+01  0.28238E+01  0.93470E-04  0.25449E+01  0.13489E-04  0.88069E-02  0.25361E+01  0.10000E+01
   10.6020   4.9300  19.0000   0.5351   5.6953  0.27966E+01  0.27965E+01  0.94789E-04  0.25175E+01  0.13056E-04  0.87120E-02  0.25088E+01  0.10000E+01
   10.6020   4.9400  19.0000   0.5371   5.7068  0.27693E+01  0.27692E+01  0.96110E-04  0.24901E+01  0.12633E-04  0.86050E-02  0.24815E+01  0.10000E+01
   10.6020   4.9500  19.0000   0.5391   5.7184  0.27420E+01  0.27419E+01  0.96784E-04  0.24627E+01  0.12229E-04  0.84972E-02  0.24542E+01  0.10000E+01
   10.6020   4.9600  19.0000   0.5412   5.7299  0.27148E+01  0.27147E+01  0.98222E-04  0.24354E+01  0.11834E-04  0.84044E-02  0.24270E+01  0.10000E+01
   10.6020   4.9700  19.0000   0.5432   5.7415  0.26876E+01  0.26875E+01  0.99661E-04  0.24083E+01  0.11453E-04  0.83057E-02  0.24000E+01  0.10000E+01
   10.6020   4.9800  19.0000   0.5453   5.7530  0.26605E+01  0.26604E+01  0.10110E-03  0.23812E+01  0.11083E-04  0.82092E-02  0.23730E+01  0.10000E+01
   10.6020   4.9900  19.0000   0.5474   5.7646  0.26335E+01  0.26334E+01  0.10254E-03  0.23543E+01  0.10724E-04  0.81066E-02  0.23462E+01  0.10000E+01
   10.6020   5.0000  19.0000   0.5495   5.7761  0.26065E+01  0.26064E+01  0.10399E-03  0.23273E+01  0.10376E-04  0.80104E-02  0.23193E+01  0.10000E+01
   10.6020   5.0100  19.0000   0.5515   5.7877  0.25795E+01  0.25794E+01  0.10551E-03  0.23004E+01  0.99852E-05  0.79229E-02  0.22925E+01  0.10000E+01
   10.6020   5.0200  19.0000   0.5536   5.7992  0.25526E+01  0.25525E+01  0.10704E-03  0.22739E+01  0.97113E-05  0.78332E-02  0.22660E+01  0.10000E+01
   10.6020   5.0300  19.0000   0.5557   5.8108  0.25258E+01  0.25257E+01  0.10782E-03  0.22474E+01  0.93519E-05  0.77434E-02  0.22396E+01  0.10000E+01
