1	10.602	1.165	38.975	0.375009927	0.056438312	0.373350072	0.05764696
1	10.602	1.185	38.975	0.363806999	0.048913403	0.358791662	0.049546193
1	10.602	1.205	38.975	0.358529668	0.043207933	0.342426504	0.042288237
1	10.602	1.225	38.975	0.353351379	0.038032488	0.325093914	0.035811502
1	10.602	1.245	38.975	0.337445036	0.032815612	0.315454799	0.031171508
1	10.602	1.265	38.975	0.334725132	0.029191798	0.299424729	0.026496445
1	10.602	1.285	38.975	0.316689083	0.024933384	0.288980681	0.022928165
1	10.602	1.305	38.975	0.315081317	0.02245642	0.289697065	0.020698648
1	10.602	1.325	38.975	0.309591174	0.020041229	0.27402512	0.017683984
1	10.602	1.345	38.975	0.300062674	0.017627724	0.264352446	0.015428103
1	10.602	1.365	38.975	0.293240288	0.015734866	0.262043303	0.013919221
1	10.602	1.385	38.975	0.292054276	0.014418279	0.243454088	0.011838079
1	10.602	1.405	38.975	0.283733686	0.012789275	0.234214836	0.01044169
1	10.602	1.425	38.975	0.274720407	0.011466099	0.227616821	0.009398676
1	10.602	1.445	38.975	0.276629357	0.010708486	0.220514977	0.008459179
1	10.602	1.465	38.975	0.265738298	0.009613886	0.21905656	0.007876204
1	10.602	1.485	38.975	0.25682206	0.008699284	0.20877505	0.007082348
1	10.602	1.505	38.975	0.248913542	0.007958827	0.207160022	0.00670152
1	10.602	1.525	38.975	0.246077678	0.007540784	0.195622197	0.006089366
1	10.602	1.545	38.975	0.234388347	0.006432094	0.183614352	0.004937096
1	10.602	1.565	38.975	0.221602724	0.005833464	0.175911479	0.004542634
1	10.602	1.585	38.975	0.211392604	0.005367379	0.170298652	0.004253103
1	10.602	1.605	38.975	0.207035224	0.005084035	0.166247962	0.004025327
1	10.602	1.625	38.975	0.200956275	0.00481962	0.159588091	0.003788669
1	10.602	1.645	38.975	0.192075561	0.004505936	0.15120899	0.003522401
1	10.602	1.665	38.975	0.186492653	0.004318575	0.148170162	0.003392362
1	10.602	1.685	38.975	0.177196053	0.004036248	0.138253791	0.003132644
1	10.602	1.705	38.975	0.174157888	0.003951002	0.133256455	0.003009957
1	10.602	1.725	38.975	0.168488115	0.003789146	0.129867817	0.002901763
1	10.602	1.745	38.975	0.158786031	0.003559662	0.122669746	0.002744437
1	10.602	1.765	38.975	0.154356003	0.00347127	0.119814589	0.002689382
