h21deg3p3	10.602	21.035	3.244	2676.31	h21deg3p3	10.602	21.035	3.244	2676.31	5.83828e+07	1	1e+06	239835	2.68752	4.58407e-05	2.57317	28.29
h21deg2p7	10.602	21.035	2.654	2676.31	7.13617e+07	1	1e+06	239939	3.43169	3.75035e-05	3.71832	33.4594
h21deg4p0	10.602	21.035	3.932	2676.31	4.81673e+07	1	1e+06	239256	1.8125	5.55628e-05	1.50645	20.0264
h21deg5p1	10.602	21.035	5.013	2676.31	3.77806e+07	1	814458	208005	0.671624	7.08384e-05	0.446976	6.58607
h21deg5p1	10.602	21.035	5.013	2676.31	3.77806e+07	1	814315	208406	0.670159	7.08384e-05	0.445903	6.58293
h21deg4p0	10.602	21.035	3.932	2676.31	4.81673e+07	1	1e+06	239620	1.8147	5.55628e-05	1.50994	20.1033
h21deg3p3	10.602	21.035	3.244	2676.31	5.83828e+07	1	1e+06	239512	2.68621	4.58407e-05	2.5718	28.2369
h21deg2p7	10.602	21.035	2.654	2676.31	7.13617e+07	1	1e+06	239613	3.43504	3.75035e-05	3.71716	33.4036
h21deg2p7	10.602	21.035	2.654	2676.31	7.13617e+07	1	1e+06	239831	3.43461	3.75035e-05	3.71818	33.4431
h21deg3p3	10.602	21.035	3.244	2676.31	5.83828e+07	1	1e+06	240364	2.68543	4.58407e-05	2.57075	28.3257
h21deg4p5	10.602	21.035	0	2676.31	h21deg5p1	10.602	21.035	5.013	2676.31	3.77806e+07	1	813713	208128	0.669549	7.08384e-05	0.443689	6.54151
h21deg4p0	10.602	21.035	3.932	2676.31	4.81673e+07	1	1e+06	239414	1.81216	5.55628e-05	1.50699	20.0468
21hdeg3p3	10.602	1.43279e-322	0	3757.69	21hdeg3p3	10.602	1.43279e-322	0	3758.19	h21deg3p3	10.602	21.035	3.244	2676.31	5.83828e+08	1	1e+07	2391712	2.68588	4.58407e-06	2.56996	28.1765
h21deg2p7	10.602	21.035	2.654	2676.31	7.13617e+08	1	1e+07	2392043	3.43384	3.75035e-06	3.71647	33.3405
h21deg4p0	10.602	21.035	3.932	2676.31	4.81673e+07	1	1e+06	239414	1.81216	5.55628e-05	1.50699	20.0468
h21deg4p0	10.602	21.035	3.932	2676.31	4.81673e+08	1	1e+07	2395293	1.81251	5.55628e-06	1.50621	20.046
h21deg5p1	10.602	21.035	5.013	2676.31	3.77806e+08	1	8.14131e+06	2082902	0.670468	7.08384e-06	0.444057	6.55204
h21deg5p1	10.602	21.035	5.013	2676.31	3.77806e+08	1	8.13978e+06	2082794	0.670223	7.08384e-06	0.445324	6.57039
h21deg4p0	10.602	21.035	3.932	2676.31	4.81673e+08	1	1e+07	2400257	1.81277	5.55628e-06	1.50785	20.1094
h21deg3p3	10.602	21.035	3.244	2676.31	5.83828e+08	1	1e+07	2396107	2.6856	4.58407e-06	2.57201	28.2508
h21deg2p7	10.602	21.035	2.654	2676.31	7.13617e+08	1	1e+07	2398641	3.43402	3.75035e-06	3.72039	33.4676
h21deg5p1	10.602	21.035	5.013	2676.31	3.77806e+08	1	8.14131e+06	2082585	0.670367	7.08384e-06	0.445585	6.57358
h21deg4p0	10.602	21.035	3.932	2676.31	4.81673e+08	1	1e+07	2394775	1.81255	5.55628e-06	1.50806	20.0663
h21deg3p3	10.602	21.035	3.244	2676.31	5.83828e+08	1	1e+07	2394416	2.68482	4.58407e-06	2.5727	28.2385
h21deg2p7	10.602	21.035	2.654	2676.31	7.13617e+08	1	1e+07	2393679	3.4345	3.75035e-06	3.72007	33.3955
