d21deg3p3	10.602	20.995	3.3	3094.38	1.04349e+08	1	2.5e+06	347189	4.32877	2.9654e-05	4.23903	43.6432
d21deg4p0	10.602	20.995	4	3094.38	8.60882e+07	1	2.5e+06	347107	2.85805	3.59443e-05	2.42821	30.2957
d21deg4p5	10.602	20.995	4.5	3094.38	7.65228e+07	1	2.5e+06	347326	1.92345	4.04373e-05	1.4074	19.7668
d21deg5p1	10.602	20.995	5.1	3094.38	6.75201e+07	1	2.42584e+06	347077	1.02747	4.5829e-05	0.553792	8.80871
d21deg5p7	10.602	20.995	5.7	3094.38	6.04127e+07	1	1.95747e+06	233241	0.445359	5.12206e-05	0.187748	2.24298
h21deg3p3	10.602	20.995	3.3	2676.31	1.04349e+08	1	2.5e+06	346801	2.67267	2.56476e-05	2.6934	23.9568
h21deg4p0	10.602	20.995	4	2676.31	8.60882e+07	1	2.5e+06	347344	1.84605	3.1088e-05	1.61502	17.4394
h21deg4p5	10.602	20.995	4.5	2676.31	7.65228e+07	1	2.49974e+06	346499	1.27931	3.49741e-05	0.970686	11.7632
h21deg5p1	10.602	20.995	5.1	2676.31	6.75201e+07	1	2.24089e+06	346942	0.702456	3.96373e-05	0.394266	5.42188
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.5652e+06	233284	0.308407	4.43005e-05	0.132524	1.36958
d21deg3p3	10.602	20.995	3.3	3094.38	1.04349e+08	1	2.5e+06	347189	4.5018	2.9654e-05	4.43605	45.6716
d21deg4p0	10.602	20.995	4	3094.38	8.60882e+07	1	2.5e+06	347107	3.01354	3.59443e-05	2.57095	32.0764
d21deg4p5	10.602	20.995	4.5	3094.38	7.65228e+07	1	2.5e+06	347326	2.0476	4.04373e-05	1.51028	21.2117
d21deg5p1	10.602	20.995	5.1	3094.38	6.75201e+07	1	2.42585e+06	347077	1.10909	4.5829e-05	0.612909	9.74904
d21deg5p7	10.602	20.995	5.7	3094.38	6.04127e+07	1	1.95749e+06	233241	0.489721	5.12206e-05	0.218264	2.60754
h21deg3p3	10.602	20.995	3.3	2676.31	1.04349e+08	1	2.5e+06	346801	2.68255	2.56476e-05	2.70238	24.0367
h21deg4p0	10.602	20.995	4	2676.31	8.60882e+07	1	2.5e+06	347344	1.85146	3.1088e-05	1.61682	17.4588
h21deg4p5	10.602	20.995	4.5	2676.31	7.65228e+07	1	2.49975e+06	346499	1.28122	3.49741e-05	0.969548	11.7494
h21deg5p1	10.602	20.995	5.1	2676.31	6.75201e+07	1	2.24134e+06	346942	0.70159	3.96373e-05	0.392897	5.40305
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56599e+06	233284	0.306782	4.43005e-05	0.130238	1.34596
d21deg3p3	10.602	20.995	3.3	3094.38	1.04349e+08	1	2.5e+06	347189	4.43547	2.9654e-05	4.35147	44.8008
d21deg4p0	10.602	20.995	4	3094.38	8.60882e+07	1	2.5e+06	347107	2.93772	3.59443e-05	2.49935	31.1832
d21deg4p5	10.602	20.995	4.5	3094.38	7.65228e+07	1	2.5e+06	347326	1.98023	4.04373e-05	1.45122	20.3823
d21deg5p1	10.602	20.995	5.1	3094.38	6.75201e+07	1	2.42589e+06	347077	1.06049	4.5829e-05	0.574615	9.13993
d21deg5p7	10.602	20.995	5.7	3094.38	6.04127e+07	1	1.9576e+06	233241	0.462286	5.12206e-05	0.200462	2.39487
h21deg3p3	10.602	20.995	3.3	2676.31	1.04349e+08	1	2.5e+06	346801	2.68998	2.56476e-05	2.70665	24.0746
h21deg4p0	10.602	20.995	4	2676.31	8.60882e+07	1	2.5e+06	347344	1.85458	3.1088e-05	1.62031	17.4965
h21deg4p5	10.602	20.995	4.5	2676.31	7.65228e+07	1	2.49974e+06	346499	1.28387	3.49741e-05	0.973093	11.7924
h21deg5p1	10.602	20.995	5.1	2676.31	6.75201e+07	1	2.24099e+06	346942	0.704817	3.96373e-05	0.395986	5.44554
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56538e+06	233284	0.309522	4.43005e-05	0.132811	1.37255
