h21deg5p1	10.602	21.0092	5.013	2676.31	1.59841e+09	1	4.01546e+07	8829489	0.781437	1.67436e-06	0.453271	6.70104
h21deg4p0	10.602	21.0092	3.932	2676.31	2.03785e+09	1	5e+07	10104084	1.95202	1.3133e-06	1.53085	20.3139
h21deg3p3	10.602	21.0092	3.244	2676.31	2.47004e+09	1	5e+07	10103150	2.8173	1.08351e-06	2.60629	28.5307
h21deg2p7	10.602	21.0092	2.654	2676.31	3.01915e+09	1	5e+07	10103730	3.55392	8.86446e-07	3.79003	33.9451
d21deg5p1	10.602	21.0092	5.013	3094.38	1.59841e+09	1	4.47901e+07	10102891	1.2005	1.93591e-06	0.58512	11.444
d21deg4p0	10.602	21.0092	3.932	3094.38	2.03785e+09	1	5e+07	10105056	3.16653	1.51845e-06	2.39388	36.7317
d21deg3p3	10.602	21.0092	3.244	3094.38	2.47004e+09	1	5e+07	10102957	4.74239	1.25276e-06	4.26328	53.9587
d21deg2p7	10.602	21.0092	2.654	3094.38	3.01915e+09	1	5e+07	10102640	6.16795	1.02492e-06	6.39126	66.1775
c21deg5p1	10.602	21.0092	5.013	164.106	1.59841e+09	1	4.47937e+07	10120066	6.96921	1.02668e-07	3.36404	3.49527
c21deg4p0	10.602	21.0092	3.932	164.106	2.03785e+09	1	5e+07	10124096	18.6992	8.05289e-08	13.9103	11.3408
c21deg3p3	10.602	21.0092	3.244	164.106	2.47004e+09	1	5e+07	10123946	28.2777	6.64384e-08	25.1824	16.9382
c21deg2p7	10.602	21.0092	2.654	164.106	3.01915e+09	1	5e+07	10122960	36.7818	5.4355e-08	37.5486	20.6605
