d21deg3p3	10.602	20.9692	3.28986	3094.38	1.77135e+09	1	5e+07	5874480	4.7651	1.7469e-06	4.4979	46.158
c21deg3p3	10.602	20.9692	3.28986	164.106	1.77135e+09	1	5e+07	6126213	28.4436	9.26443e-08	26.6374	15.1183
d21deg4p0	10.602	20.9692	3.98521	3094.38	1.46228e+09	1	5e+07	5876506	3.25383	2.11613e-06	2.58773	32.1796
c21deg4p0	10.602	20.9692	3.98521	164.106	1.46228e+09	1	5e+07	6124207	19.2365	1.12226e-07	14.9954	10.3062
d21deg4p5	10.602	20.9692	4.47954	3094.38	1.30092e+09	1	5e+07	5877678	2.26839	2.37861e-06	1.51354	21.1604
c21deg5p1	10.602	20.9692	5.06768	164.106	1.14994e+09	1	4.80694e+07	6125222	7.50962	1.42709e-07	3.51917	3.07618
d21deg5p1	10.602	20.9692	5.06768	3094.38	1.14994e+09	1	4.80691e+07	5879088	1.29541	2.69091e-06	0.618411	9.78333
c21deg5p7	10.602	20.9692	5.7057	164.106	1.02135e+09	1	3.83195e+07	6126974	3.34082	1.60676e-07	0.877225	0.863589
d21deg5p7	10.602	20.9692	5.7057	3094.38	1.02135e+09	1	3.83195e+07	5875853	0.57555	3.0297e-06	0.140736	2.50539
h21deg3p3	10.602	20.9692	3.28986	2676.31	1.77135e+09	1	5e+07	5876353	2.82332	1.51089e-06	2.74325	24.356
h21deg4p0	10.602	20.9692	3.98521	2676.31	1.46228e+09	1	5e+07	5876949	2.00091	1.83023e-06	1.65661	17.8188
h21deg4p5	10.602	20.9692	4.47954	2676.31	1.30092e+09	1	4.99375e+07	5879339	1.43398	2.05725e-06	1.00645	12.1733
h21deg5p1	10.602	20.9692	5.06768	2676.31	1.14994e+09	1	4.44461e+07	5875358	0.844946	2.32736e-06	0.42523	5.81462
h21deg5p1	10.602	20.9692	5.06768	2676.31	1.14994e+09	1	4.44461e+07	5875358	0.844946	2.32736e-06	0.42523	5.81462
h21deg5p7	10.602	20.9692	5.7057	2676.31	1.02135e+09	1	3.10207e+07	3957329	0.384101	2.62037e-06	0.131149	1.35998
c21deg3p3	10.602	20.9692	3.28986	164.106	1.77135e+09	1	5e+07	6126213	28.4436	9.26443e-08	26.6374	15.1183
c21deg4p0	10.602	20.9692	3.98521	164.106	1.46228e+09	1	5e+07	6124207	19.2365	1.12226e-07	14.9954	10.3062
c21deg4p5	10.602	20.9692	4.47954	164.106	1.30092e+09	1	5e+07	6126972	13.2752	1.26146e-07	8.61488	6.65839
c21deg5p1	10.602	20.9692	5.06768	164.106	1.14994e+09	1	4.80694e+07	6125222	7.50962	1.42709e-07	3.51917	3.07618
c21deg5p7	10.602	20.9692	5.7057	164.106	1.02135e+09	1	3.83195e+07	6126974	3.34082	1.60676e-07	0.877225	0.863589
