   4.75895E-01   5.80039E+00   7.26834E+00   7.62336E-01
   4.79691E-01   5.82865E+00   7.20256E+00   7.61257E-01
   4.83509E-01   5.85691E+00   7.13678E+00   7.60176E-01
   4.87352E-01   5.88517E+00   7.07100E+00   7.59097E-01
   4.91218E-01   5.91343E+00   7.00522E+00   7.58017E-01
   4.95109E-01   5.94169E+00   6.93944E+00   7.56932E-01
   4.99024E-01   5.96995E+00   6.87366E+00   7.55842E-01
   5.02964E-01   5.99821E+00   6.80788E+00   7.54761E-01
   5.06928E-01   6.02647E+00   6.74210E+00   7.53670E-01
   5.10918E-01   6.05473E+00   6.67631E+00   7.52578E-01
   5.14933E-01   6.08299E+00   6.61053E+00   7.51486E-01
   5.18974E-01   6.11125E+00   6.54475E+00   7.50398E-01
   5.23040E-01   6.13951E+00   6.47897E+00   7.49315E-01
   5.27132E-01   6.16777E+00   6.41319E+00   7.48231E-01
   5.31251E-01   6.19603E+00   6.34741E+00   7.47140E-01
   5.35397E-01   6.22429E+00   6.28163E+00   7.46060E-01
   5.39569E-01   6.25255E+00   6.21585E+00   7.44990E-01
   5.43768E-01   6.28081E+00   6.15007E+00   7.43916E-01
   5.47995E-01   6.30907E+00   6.08429E+00   7.42846E-01
   5.52249E-01   6.33733E+00   6.01851E+00   7.41782E-01
   5.56532E-01   6.36559E+00   5.95273E+00   7.40724E-01
   5.60842E-01   6.39385E+00   5.88695E+00   7.39674E-01
   5.65181E-01   6.42211E+00   5.82117E+00   7.38637E-01
   5.69549E-01   6.45037E+00   5.75539E+00   7.37609E-01
   5.73945E-01   6.47863E+00   5.68961E+00   7.36585E-01
   5.78371E-01   6.50689E+00   5.62383E+00   7.35578E-01
   5.82827E-01   6.53515E+00   5.55805E+00   7.34577E-01
   5.87313E-01   6.56341E+00   5.49227E+00   7.33595E-01
   5.91828E-01   6.59167E+00   5.42649E+00   7.32636E-01
   5.96375E-01   6.61993E+00   5.36071E+00   7.31689E-01
   6.00952E-01   6.64819E+00   5.29493E+00   7.30768E-01
   6.05560E-01   6.67645E+00   5.22915E+00   7.29869E-01
   6.10200E-01   6.70471E+00   5.16337E+00   7.28979E-01
   6.19575E-01   6.76123E+00   5.03181E+00   7.27294E-01
   6.24311E-01   6.78949E+00   4.96603E+00   7.26510E-01
   6.29080E-01   6.81775E+00   4.90025E+00   7.25762E-01
   6.33883E-01   6.84602E+00   4.83447E+00   7.25048E-01
   6.38718E-01   6.87428E+00   4.76869E+00   7.24383E-01
   6.43588E-01   6.90254E+00   4.70291E+00   7.23762E-01
   6.48491E-01   6.93080E+00   4.63713E+00   7.23191E-01
   6.53429E-01   6.95906E+00   4.57135E+00   7.22688E-01
   6.58402E-01   6.98732E+00   4.50557E+00   7.22251E-01
   6.63411E-01   7.01558E+00   4.43979E+00   7.21879E-01
   6.68455E-01   7.04384E+00   4.37401E+00   7.21593E-01
   6.73535E-01   7.07210E+00   4.30823E+00   7.21388E-01
   6.78651E-01   7.10036E+00   4.24245E+00   7.21291E-01
   6.83805E-01   7.12862E+00   4.17667E+00   7.21306E-01
   6.88995E-01   7.15688E+00   4.11089E+00   7.21426E-01
   6.94223E-01   7.18514E+00   4.04511E+00   7.21670E-01
   6.99490E-01   7.21340E+00   3.97933E+00   7.21516E-01
   7.04794E-01   7.24166E+00   3.91355E+00   7.20270E-01
   7.10138E-01   7.26992E+00   3.84777E+00   7.19146E-01
   7.15521E-01   7.29818E+00   3.78199E+00   7.18361E-01
   7.20943E-01   7.32644E+00   3.71621E+00   7.18106E-01
   7.26406E-01   7.35470E+00   3.65043E+00   7.18607E-01
   7.31910E-01   7.38296E+00   3.58465E+00   7.20052E-01
   7.37454E-01   7.41122E+00   3.51887E+00   7.22573E-01
   7.43040E-01   7.43948E+00   3.45309E+00   7.26181E-01
   7.48669E-01   7.46774E+00   3.38731E+00   7.30742E-01
   7.54339E-01   7.49600E+00   3.32153E+00   7.35963E-01
   7.60053E-01   7.52426E+00   3.25575E+00   7.41357E-01
   7.65810E-01   7.55252E+00   3.18997E+00   7.45957E-01
   7.71611E-01   7.58078E+00   3.12419E+00   7.48547E-01
   7.77457E-01   7.60904E+00   3.05841E+00   7.47169E-01
   7.83347E-01   7.63730E+00   2.99263E+00   7.39707E-01
   7.89283E-01   7.66556E+00   2.92685E+00   7.28236E-01
   7.95265E-01   7.69382E+00   2.86107E+00   7.27000E-01
   8.01294E-01   7.72208E+00   2.79529E+00   7.47498E-01
   8.07370E-01   7.75034E+00   2.72951E+00   7.76778E-01
   8.13493E-01   7.77860E+00   2.66373E+00   8.01362E-01
   8.19665E-01   7.80686E+00   2.59795E+00   8.16462E-01
   8.25885E-01   7.83512E+00   2.53217E+00   8.18916E-01
   8.32155E-01   7.86338E+00   2.46639E+00   8.02732E-01
   8.38475E-01   7.89164E+00   2.40061E+00   7.57502E-01
   8.44846E-01   7.91990E+00   2.33483E+00   6.77900E-01
   8.51268E-01   7.94816E+00   2.26905E+00   6.07916E-01
   8.57741E-01   7.97642E+00   2.20327E+00   6.37428E-01
   8.64267E-01   8.00468E+00   2.13749E+00   7.32492E-01
   8.70846E-01   8.03294E+00   2.07171E+00   8.07129E-01
   8.77479E-01   8.06120E+00   2.00593E+00   8.45480E-01
   8.84166E-01   8.08946E+00   1.94015E+00   8.61381E-01
   8.90909E-01   8.11772E+00   1.87437E+00   8.71590E-01
   8.97707E-01   8.14598E+00   1.80859E+00   8.90395E-01
   9.04561E-01   8.17424E+00   1.74281E+00   9.23616E-01
   9.11473E-01   8.20250E+00   1.67703E+00   9.57271E-01
   9.18442E-01   8.23076E+00   1.61125E+00   9.49548E-01
   9.25471E-01   8.25902E+00   1.54547E+00   8.68650E-01
   9.32558E-01   8.28728E+00   1.47969E+00   7.95783E-01
   9.39706E-01   8.31554E+00   1.41391E+00   9.34283E-01
   9.46914E-01   8.34380E+00   1.34812E+00   1.53070E+00
   9.54184E-01   8.37206E+00   1.28234E+00   3.20793E+00
   9.61517E-01   8.40032E+00   1.21656E+00   1.01684E+01
   2.80832E-01   4.41334E+00   1.21823E+01   8.25597E-01
   2.84034E-01   4.45301E+00   1.21051E+01   8.24265E-01
   2.87252E-01   4.49268E+00   1.20279E+01   8.22943E-01
   2.90485E-01   4.53235E+00   1.19507E+01   8.21621E-01
   2.93734E-01   4.57202E+00   1.18735E+01   8.20301E-01
   2.96999E-01   4.61169E+00   1.17963E+01   8.18995E-01
   3.00279E-01   4.65136E+00   1.17191E+01   8.17700E-01
   3.03575E-01   4.69103E+00   1.16419E+01   8.16410E-01
   3.06888E-01   4.73070E+00   1.15647E+01   8.15126E-01
   3.10216E-01   4.77037E+00   1.14876E+01   8.13850E-01
   3.13561E-01   4.81004E+00   1.14104E+01   8.12580E-01
   3.16922E-01   4.84971E+00   1.13332E+01   8.11323E-01
   3.20300E-01   4.88938E+00   1.12560E+01   8.10076E-01
   3.23694E-01   4.92905E+00   1.11788E+01   8.08833E-01
   3.27106E-01   4.96872E+00   1.11016E+01   8.07579E-01
   3.30534E-01   5.00840E+00   1.10244E+01   8.06351E-01
   3.33979E-01   5.04807E+00   1.09472E+01   8.05125E-01
   3.37441E-01   5.08774E+00   1.08700E+01   8.03902E-01
   3.40920E-01   5.12741E+00   1.07928E+01   8.02684E-01
   3.44417E-01   5.16708E+00   1.07156E+01   8.01467E-01
   3.47932E-01   5.20675E+00   1.06385E+01   8.00255E-01
   3.51464E-01   5.24642E+00   1.05613E+01   7.99054E-01
   3.55014E-01   5.28609E+00   1.04841E+01   7.97846E-01
   3.58582E-01   5.32576E+00   1.04069E+01   7.96643E-01
   3.62168E-01   5.36543E+00   1.03297E+01   7.95446E-01
   3.65772E-01   5.40510E+00   1.02525E+01   7.94245E-01
   3.69394E-01   5.44477E+00   1.01753E+01   7.93054E-01
   3.73035E-01   5.48444E+00   1.00981E+01   7.91865E-01
   3.76695E-01   5.52411E+00   1.00209E+01   7.90681E-01
   3.80373E-01   5.56378E+00   9.94375E+00   7.89494E-01
   3.84070E-01   5.60345E+00   9.86655E+00   7.88305E-01
   3.87787E-01   5.64312E+00   9.78936E+00   7.87121E-01
   3.91522E-01   5.68279E+00   9.71217E+00   7.85934E-01
   3.95277E-01   5.72246E+00   9.63498E+00   7.84753E-01
   3.99052E-01   5.76213E+00   9.55779E+00   7.83564E-01
   4.02846E-01   5.80180E+00   9.48060E+00   7.82378E-01
   4.06660E-01   5.84147E+00   9.40341E+00   7.81205E-01
   4.10493E-01   5.88115E+00   9.32622E+00   7.80008E-01
   4.14348E-01   5.92082E+00   9.24903E+00   7.78824E-01
   4.18222E-01   5.96049E+00   9.17184E+00   7.77632E-01
   4.22117E-01   6.00016E+00   9.09465E+00   7.76444E-01
   4.26032E-01   6.03983E+00   9.01746E+00   7.75251E-01
   4.29968E-01   6.07950E+00   8.94027E+00   7.74061E-01
   4.33925E-01   6.11917E+00   8.86308E+00   7.72859E-01
   4.37904E-01   6.15884E+00   8.78589E+00   7.71661E-01
   4.41903E-01   6.19851E+00   8.70870E+00   7.70459E-01
   4.45924E-01   6.23818E+00   8.63151E+00   7.69264E-01
   4.49967E-01   6.27785E+00   8.55432E+00   7.68056E-01
   4.54031E-01   6.31752E+00   8.47713E+00   7.66850E-01
   4.58117E-01   6.35719E+00   8.39994E+00   7.65644E-01
   4.62226E-01   6.39686E+00   8.32275E+00   7.64436E-01
   4.66357E-01   6.43653E+00   8.24556E+00   7.63212E-01
   4.70510E-01   6.47620E+00   8.16836E+00   7.62000E-01
   4.74686E-01   6.51587E+00   8.09117E+00   7.60778E-01
   4.78885E-01   6.55554E+00   8.01398E+00   7.59559E-01
   4.83107E-01   6.59521E+00   7.93679E+00   7.58346E-01
   4.87353E-01   6.63488E+00   7.85960E+00   7.57119E-01
   4.91621E-01   6.67455E+00   7.78241E+00   7.55894E-01
   4.95914E-01   6.71422E+00   7.70522E+00   7.54674E-01
   5.00230E-01   6.75390E+00   7.62803E+00   7.53452E-01
   5.04571E-01   6.79357E+00   7.55084E+00   7.52225E-01
   5.08935E-01   6.83324E+00   7.47365E+00   7.50994E-01
   5.13324E-01   6.87291E+00   7.39646E+00   7.49754E-01
   5.17738E-01   6.91258E+00   7.31927E+00   7.48530E-01
   5.22177E-01   6.95225E+00   7.24208E+00   7.47300E-01
   5.26641E-01   6.99192E+00   7.16489E+00   7.46072E-01
   5.31130E-01   7.03159E+00   7.08770E+00   7.44848E-01
   5.35644E-01   7.07126E+00   7.01051E+00   7.43633E-01
   5.40184E-01   7.11093E+00   6.93332E+00   7.42414E-01
   5.44751E-01   7.15060E+00   6.85613E+00   7.41210E-01
   5.49343E-01   7.19027E+00   6.77894E+00   7.40003E-01
   5.53962E-01   7.22994E+00   6.70175E+00   7.38795E-01
   5.58607E-01   7.26961E+00   6.62456E+00   7.37598E-01
   5.63280E-01   7.30928E+00   6.54736E+00   7.36417E-01
   5.67979E-01   7.34895E+00   6.47017E+00   7.35239E-01
   5.72706E-01   7.38862E+00   6.39298E+00   7.34074E-01
   5.77460E-01   7.42829E+00   6.31579E+00   7.32921E-01
   5.82242E-01   7.46796E+00   6.23860E+00   7.31783E-01
   5.87053E-01   7.50763E+00   6.16141E+00   7.30655E-01
   5.91891E-01   7.54730E+00   6.08422E+00   7.29549E-01
   5.96758E-01   7.58697E+00   6.00703E+00   7.28458E-01
   6.01654E-01   7.62665E+00   5.92984E+00   7.27387E-01
   6.06579E-01   7.66632E+00   5.85265E+00   7.26335E-01
   6.11533E-01   7.70599E+00   5.77546E+00   7.25313E-01
   6.16517E-01   7.74566E+00   5.69827E+00   7.24306E-01
   6.21531E-01   7.78533E+00   5.62108E+00   7.23341E-01
   6.26575E-01   7.82500E+00   5.54389E+00   7.22401E-01
   6.31649E-01   7.86467E+00   5.46670E+00   7.21494E-01
   6.36754E-01   7.90434E+00   5.38951E+00   7.20633E-01
   6.41890E-01   7.94401E+00   5.31232E+00   7.19802E-01
   6.47057E-01   7.98368E+00   5.23513E+00   7.19017E-01
   6.52255E-01   8.02335E+00   5.15794E+00   7.18282E-01
   6.57486E-01   8.06302E+00   5.08075E+00   7.17601E-01
   6.62748E-01   8.10269E+00   5.00356E+00   7.16977E-01
   6.68043E-01   8.14236E+00   4.92637E+00   7.16413E-01
   6.73371E-01   8.18203E+00   4.84917E+00   7.15925E-01
   6.78732E-01   8.22170E+00   4.77198E+00   7.15507E-01
   6.84126E-01   8.26137E+00   4.69479E+00   7.15175E-01
   6.89553E-01   8.30104E+00   4.61760E+00   7.14937E-01
   6.95015E-01   8.34071E+00   4.54041E+00   7.14792E-01
   7.00511E-01   8.38038E+00   4.46322E+00   7.14761E-01
   7.06041E-01   8.42005E+00   4.38603E+00   7.14847E-01
   7.11606E-01   8.45972E+00   4.30884E+00   7.15077E-01
   7.17207E-01   8.49940E+00   4.23165E+00   7.15440E-01
   7.22843E-01   8.53907E+00   4.15446E+00   7.15967E-01
   7.28515E-01   8.57874E+00   4.07727E+00   7.16644E-01
   7.34223E-01   8.61841E+00   4.00008E+00   7.17484E-01
   7.39968E-01   8.65808E+00   3.92289E+00   7.16089E-01
   7.45750E-01   8.69775E+00   3.84570E+00   7.14826E-01
   7.51569E-01   8.73742E+00   3.76851E+00   7.14029E-01
   7.57426E-01   8.77709E+00   3.69132E+00   7.14081E-01
   7.63321E-01   8.81676E+00   3.61413E+00   7.15393E-01
   7.69254E-01   8.85643E+00   3.53694E+00   7.18332E-01
   7.75226E-01   8.89610E+00   3.45975E+00   7.23085E-01
   7.81237E-01   8.93577E+00   3.38256E+00   7.29682E-01
   7.87288E-01   8.97544E+00   3.30537E+00   7.37919E-01
   7.93379E-01   9.01511E+00   3.22818E+00   7.47283E-01
   7.99510E-01   9.05478E+00   3.15098E+00   7.56410E-01
   8.05682E-01   9.09445E+00   3.07379E+00   7.65525E-01
   8.11895E-01   9.13412E+00   2.99660E+00   7.73660E-01
   8.18150E-01   9.17379E+00   2.91941E+00   7.80348E-01
   8.24447E-01   9.21346E+00   2.84222E+00   7.87755E-01
   8.30786E-01   9.25313E+00   2.76503E+00   7.98613E-01
   8.37168E-01   9.29280E+00   2.68784E+00   8.13707E-01
   8.43593E-01   9.33247E+00   2.61065E+00   8.27512E-01
   8.50062E-01   9.37215E+00   2.53346E+00   8.30685E-01
   8.56575E-01   9.41182E+00   2.45627E+00   8.12115E-01
   8.63133E-01   9.45149E+00   2.37908E+00   7.54915E-01
   8.69736E-01   9.49116E+00   2.30189E+00   6.62295E-01
   8.76384E-01   9.53083E+00   2.22470E+00   6.44032E-01
   8.83079E-01   9.57050E+00   2.14751E+00   7.42234E-01
   8.89819E-01   9.61017E+00   2.07032E+00   8.26667E-01
   8.96607E-01   9.64984E+00   1.99313E+00   8.65372E-01
   9.03443E-01   9.68951E+00   1.91594E+00   8.81226E-01
   9.10326E-01   9.72918E+00   1.83875E+00   9.01017E-01
   9.17258E-01   9.76885E+00   1.76156E+00   9.45162E-01
   9.24239E-01   9.80852E+00   1.68437E+00   1.00939E+00
   9.31270E-01   9.84819E+00   1.60718E+00   1.03670E+00
   9.38351E-01   9.88786E+00   1.52999E+00   9.65553E-01
   9.45482E-01   9.92753E+00   1.45279E+00   9.61701E-01
   9.52664E-01   9.96720E+00   1.37560E+00   1.44704E+00
   9.59898E-01   1.00069E+01   1.29841E+00   3.17973E+00
   9.67184E-01   1.00465E+01   1.22122E+00   1.12571E+01
   2.86707E-01   4.74233E+00   1.26787E+01   8.22332E-01
   2.90579E-01   4.79547E+00   1.25881E+01   8.20748E-01
   2.94468E-01   4.84860E+00   1.24974E+01   8.19167E-01
   2.98375E-01   4.90174E+00   1.24067E+01   8.17605E-01
   3.02300E-01   4.95488E+00   1.23161E+01   8.16055E-01
   3.06242E-01   5.00801E+00   1.22254E+01   8.14516E-01
   3.10203E-01   5.06115E+00   1.21348E+01   8.12994E-01
   3.14183E-01   5.11428E+00   1.20441E+01   8.11478E-01
   3.18180E-01   5.16742E+00   1.19535E+01   8.09971E-01
   3.22196E-01   5.22055E+00   1.18628E+01   8.08490E-01
   3.26231E-01   5.27369E+00   1.17722E+01   8.07008E-01
   3.30285E-01   5.32682E+00   1.16815E+01   8.05545E-01
   3.34357E-01   5.37996E+00   1.15908E+01   8.04088E-01
   3.38449E-01   5.43309E+00   1.15002E+01   8.02634E-01
   3.42559E-01   5.48623E+00   1.14095E+01   8.01193E-01
   3.46689E-01   5.53937E+00   1.13189E+01   7.99765E-01
   3.50839E-01   5.59250E+00   1.12282E+01   7.98342E-01
   3.55008E-01   5.64564E+00   1.11376E+01   7.96917E-01
   3.59196E-01   5.69877E+00   1.10469E+01   7.95498E-01
   3.63405E-01   5.75191E+00   1.09563E+01   7.94092E-01
   3.67634E-01   5.80504E+00   1.08656E+01   7.92685E-01
   3.71882E-01   5.85818E+00   1.07749E+01   7.91281E-01
   3.76151E-01   5.91131E+00   1.06843E+01   7.89888E-01
   3.80441E-01   5.96445E+00   1.05936E+01   7.88501E-01
   3.84751E-01   6.01758E+00   1.05030E+01   7.87101E-01
   3.89082E-01   6.07072E+00   1.04123E+01   7.85720E-01
   3.93433E-01   6.12385E+00   1.03217E+01   7.84337E-01
   3.97806E-01   6.17699E+00   1.02310E+01   7.82951E-01
   4.02200E-01   6.23013E+00   1.01404E+01   7.81568E-01
   4.06615E-01   6.28326E+00   1.00497E+01   7.80177E-01
   4.11051E-01   6.33640E+00   9.95905E+00   7.78805E-01
   4.15510E-01   6.38953E+00   9.86840E+00   7.77417E-01
   4.19990E-01   6.44267E+00   9.77774E+00   7.76048E-01
   4.24492E-01   6.49580E+00   9.68708E+00   7.74654E-01
   4.29016E-01   6.54894E+00   9.59643E+00   7.73276E-01
   4.33563E-01   6.60207E+00   9.50577E+00   7.71886E-01
   4.38132E-01   6.65521E+00   9.41512E+00   7.70503E-01
   4.42723E-01   6.70834E+00   9.32446E+00   7.69105E-01
   4.47338E-01   6.76148E+00   9.23381E+00   7.67720E-01
   4.51975E-01   6.81461E+00   9.14315E+00   7.66323E-01
   4.56636E-01   6.86775E+00   9.05250E+00   7.64930E-01
   4.61319E-01   6.92089E+00   8.96184E+00   7.63541E-01
   4.66027E-01   6.97402E+00   8.87119E+00   7.62137E-01
   4.70758E-01   7.02716E+00   8.78053E+00   7.60738E-01
   4.75512E-01   7.08029E+00   8.68987E+00   7.59332E-01
   4.80291E-01   7.13343E+00   8.59922E+00   7.57927E-01
   4.85094E-01   7.18656E+00   8.50856E+00   7.56517E-01
   4.89922E-01   7.23970E+00   8.41791E+00   7.55112E-01
   4.94774E-01   7.29283E+00   8.32725E+00   7.53699E-01
   4.99651E-01   7.34597E+00   8.23660E+00   7.52292E-01
   5.04552E-01   7.39910E+00   8.14594E+00   7.50895E-01
   5.09479E-01   7.45224E+00   8.05529E+00   7.49484E-01
   5.14431E-01   7.50537E+00   7.96463E+00   7.48077E-01
   5.19409E-01   7.55851E+00   7.87398E+00   7.46663E-01
   5.24413E-01   7.61165E+00   7.78332E+00   7.45256E-01
   5.29442E-01   7.66478E+00   7.69267E+00   7.43851E-01
   5.34498E-01   7.71792E+00   7.60201E+00   7.42454E-01
   5.39579E-01   7.77105E+00   7.51135E+00   7.41068E-01
   5.44688E-01   7.82419E+00   7.42070E+00   7.39673E-01
   5.49823E-01   7.87732E+00   7.33004E+00   7.38301E-01
   5.54985E-01   7.93046E+00   7.23939E+00   7.36927E-01
   5.60175E-01   7.98359E+00   7.14873E+00   7.35563E-01
   5.65391E-01   8.03673E+00   7.05808E+00   7.34208E-01
   5.70636E-01   8.08986E+00   6.96742E+00   7.32868E-01
   5.75908E-01   8.14300E+00   6.87677E+00   7.31542E-01
   5.81208E-01   8.19613E+00   6.78611E+00   7.30232E-01
   5.86537E-01   8.24927E+00   6.69546E+00   7.28943E-01
   5.91894E-01   8.30241E+00   6.60480E+00   7.27671E-01
   5.97279E-01   8.35554E+00   6.51415E+00   7.26423E-01
   6.02694E-01   8.40868E+00   6.42349E+00   7.25196E-01
   6.08138E-01   8.46181E+00   6.33283E+00   7.23995E-01
   6.13612E-01   8.51495E+00   6.24218E+00   7.22830E-01
   6.19115E-01   8.56808E+00   6.15152E+00   7.21696E-01
   6.24648E-01   8.62122E+00   6.06087E+00   7.20599E-01
   6.30211E-01   8.67435E+00   5.97021E+00   7.19531E-01
   6.35804E-01   8.72749E+00   5.87956E+00   7.18513E-01
   6.41428E-01   8.78062E+00   5.78890E+00   7.17538E-01
   6.47084E-01   8.83376E+00   5.69825E+00   7.16608E-01
   6.52770E-01   8.88690E+00   5.60759E+00   7.15743E-01
   6.58488E-01   8.94003E+00   5.51694E+00   7.14934E-01
   6.64237E-01   8.99317E+00   5.42628E+00   7.14186E-01
   6.70018E-01   9.04630E+00   5.33563E+00   7.13518E-01
   6.75832E-01   9.09944E+00   5.24497E+00   7.12923E-01
   6.81678E-01   9.15257E+00   5.15431E+00   7.12423E-01
   6.87557E-01   9.20571E+00   5.06366E+00   7.12014E-01
   6.93469E-01   9.25884E+00   4.97300E+00   7.11699E-01
   6.99414E-01   9.31198E+00   4.88235E+00   7.11497E-01
   7.05393E-01   9.36511E+00   4.79169E+00   7.11424E-01
   7.11406E-01   9.41825E+00   4.70104E+00   7.11496E-01
   7.17452E-01   9.47138E+00   4.61038E+00   7.11722E-01
   7.23534E-01   9.52452E+00   4.51973E+00   7.12110E-01
   7.29650E-01   9.57766E+00   4.42907E+00   7.12703E-01
   7.35801E-01   9.63079E+00   4.33842E+00   7.13502E-01
   7.41988E-01   9.68393E+00   4.24776E+00   7.14534E-01
   7.48210E-01   9.73706E+00   4.15711E+00   7.15819E-01
   7.54468E-01   9.79020E+00   4.06645E+00   7.17391E-01
   7.60762E-01   9.84333E+00   3.97579E+00   7.18371E-01
   7.67094E-01   9.89647E+00   3.88514E+00   7.17068E-01
   7.73462E-01   9.94960E+00   3.79448E+00   7.16209E-01
   7.79867E-01   1.00027E+01   3.70383E+00   7.16484E-01
   7.86310E-01   1.00559E+01   3.61317E+00   7.18644E-01
   7.92791E-01   1.01090E+01   3.52252E+00   7.23388E-01
   7.99310E-01   1.01621E+01   3.43186E+00   7.31078E-01
   8.05867E-01   1.02153E+01   3.34121E+00   7.41660E-01
   8.12464E-01   1.02684E+01   3.25055E+00   7.54631E-01
